No.	NAME	MDEC-11	MDEC-12	MDEC-13	MDEC-14	MDEC-22	MDEC-23	MDEC-24	MDEC-33	MDEC-44	MDEO-11	MDEO-12	MDEO-22	MDEN-11	MDEN-12	MDEN-13	MDEN-22	MDEN-23	MDEN-33
6382	50422386	0.1143	8.2988	1.6568	0	na	na	0	2.9836	0	0	0	0.0313	0	0	0	0.2831	0.2114	0
6383	50422387	0.3676	15.3354	2.9965	0	na	41.9294	0	4.6344	0	0	0	0.0526	0	0	0	0	0	0.5787
6384	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6385	50422395	0.1122	8.0599	1.6234	0	na	na	0	2.8876	0	0	0	0.0303	0	0	0	0.2691	0.2047	0
6386	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
6387	50282227	0.125	na	na	0.7559	na	na	na	na	0	na	na	0	0	0	0	0.6224	0	0
6388	50282228	0	0	0	0	7.619	na	na	na	na	na	0	0	0	0	0	0.75	0	0
6389	50282226	0	0	0	0	5.7569	na	na	na	na	na	0	0	0	0	0	0.75	0	0
6390	50282225	0	0	0	0	3.7607	na	na	na	na	na	0	0	0	0	0	0.75	0	0
6391	50190657	0	0	0	0	2.7185	18.502	1.7329	24.2269	0	0.52	0	0	0	0	0	0.25	0.5	0
6392	50284005	2.1756	8.9647	12.3417	0	8.346	28.0904	0	15.8573	0	0	0.4368	0.6463	0	0	0	0	0	0
6393	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
6394	50284022	1.4855	9.2416	8.5303	1.206	13.3261	31.0357	3.3706	14.104	0	0.1111	0.7722	0.2	0	0	0	0	0	0
6395	50284024	1.5697	9.9802	10.3518	0	12.7819	32.5336	0	15.4238	0	0.1111	0.7722	0.2	0	0	0	0	0	0
6396	50284020	1.4855	8.8442	8.9405	1.206	11.2501	30.3984	3.3257	16.7704	0	0.4543	1.1248	0.2	0	0	0	0	0	0
6397	50284018	1.3357	8.8493	9.0282	0	13.1626	33.729	0	16.2661	0	0.4368	0.6463	0	0	0	0	0	0	0
6398	50406840	0	0.8532	1.3812	0	6.632	12.7788	0	7.4734	0	0	0	0	0	0	0	1.5	0	0
6399	50406842	0	0.858	1.9544	0	4.2069	13.0559	0	9.433	0	0	0	0	0	0	0	0.5	0	0
6400	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6401	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
6402	50292236	0	0	0	0	26.5018	26.3568	0	6.4041	0	0	0	0	0	0	0	0.6951	0	0
6403	50292237	0	0	0	0	24.3347	26.1653	0	6.6738	0	0	0	0	0	0	0	0.7354	0	0
6404	50292242	0	0	0	0	13.9451	23.9551	0	8.767	0	0	0	0	0	0	0	1.1033	0	0
6405	50406852	0	1.771	1.4623	0	5.7283	15.2476	0	8.9522	0	0	0	0	0	1	0	0.5	0	0
6406	50406844	0	1.1563	1.4623	0	4.2514	13.4318	0	8.9522	0	0	0.1667	0	0	1	0	0.5	0	0
6407	50406855	0	0.858	1.9544	0	4.2514	13.4318	0	8.9522	0	0	0	0	0	0	0	0.5	0	0
6408	50406865	0	0.858	1.9544	0	4.2069	13.0559	0	9.433	0	0	0	0	0	0	0	0.5	0	0
6409	50406856	0	0	0	0	2.4495	13.1922	0	10.9657	0	0	0	0	0.1111	1.069	0	0.5	0	0
6410	50406864	0	0	0	0	2.9417	11.552	0	12.2714	0	0.7211	0	0	0	1	0.1429	0.5	0.4	0
6411	50406843	0	0	0	0	2.9417	11.552	0	12.2714	0	0	0	0	0.1429	1.2649	0	0.5	0	0
6412	50406861	0	0	0	0	2.4069	12.6025	0	11.5976	0	0	0	0	0.1429	1.2649	0	0.5	0	0
6413	50452617	0	0	0	0	17.9497	29.5889	0	8.7195	0	0.1111	0.5345	0	0	0	0	0	0	0
6414	50452618	0	0	0	0	17.9497	29.5889	0	8.7195	0	0.8039	0.7816	0	0	0	0	0	0	0
6415	50452619	0	1.6438	1.1139	0	17.9497	29.5889	0	8.7195	0	0.1111	0.6958	0.1667	0	0	0	0	0	0
6416	50452620	0	0	0	0	15.6663	29.8855	3.5339	10.6148	0.25	0.1111	0.5345	0	0	0	0	0	0	0
6417	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6418	50452621	0	0	0	0	15.6663	29.8855	0	10.6148	0	0.1111	0.5345	0	0	0	0	0	0	0
6419	50452624	0	0	0	0	19.7484	30.7514	0	8.7195	0	0.1111	0.5345	0	0	0	0	0	0	0
6420	50452625	0	0	0	0	17.8169	29.423	1.7226	9.0612	0	0.1111	0.743	0.2	0	0	0	0	0	0
6421	50452626	0	0	0	0	19.7495	30.8465	0	9.0612	0	0.1111	0.5345	0	0	0	0	0	0	0
6422	50452627	0	0	0	0	17.713	29.1077	0	9.5495	0	0.1111	0.5345	0	0	0	0	0	0	0
6423	50452628	0	0	0	0	20.3529	28.1419	0	8.0164	0	0.1111	0.5345	0	0	0	0	0	0	0
6424	50452629	0.5646	3.7432	5.0937	0	14.3635	29.0868	0	12.6057	0	0.1111	1.1989	1.4325	0	0	0	0	0	0
6425	50458074	0	0	0	0	25.1735	27.3271	0	5.6561	0	0.125	0	0	0	0	0	0.5313	0	0
6426	50458075	1.8693	8.3596	12.1962	0	25.8203	40.3951	0	17.5139	0	0	0.2673	0.3333	0	0	0	2.0132	0	0
6427	50458076	0.1667	2.7943	2.8732	0	17.1192	27.5041	0	9.2782	0	0.125	0.8729	0.25	0	0	0	0.685	0	0
6428	50152850	0	2.3156	0.0667	0	23.2671	2.3156	0	0	0	0.5	0	0	0	0	0	0	0	0
6429	50240485	0	2.3528	0.0588	0	27.4082	2.3528	0	0	0	0.5	0	0	0	0	0	0	0	0
6430	50466176	0	2.3156	0.0667	0	23.2671	2.3156	0	0	0	0.5	0	0	0	0	0	0	0	0
6431	50466177	0	2.4084	0.0476	0	35.8027	2.4084	0	0	0	0.5	0	0	0	0	0	0	0	0
6432	50466178	0	2.3831	0.0526	0	31.5895	2.3831	0	0	0	0.5	0	0	0	0	0	0	0	0
6433	50466179	0	2.3528	0.0588	0	27.4082	2.3528	0	0	0	0.5	0	0	0	0	0	0	0	0
6434	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
6435	50463966	0	2.3831	0.0526	0	31.5895	2.3831	0	0	0	0.5	0	0	0	0	0	0	0	0
6436	50458080	0.7663	4.4666	4.2772	0	35.3269	33.171	0	8.053	0	0	0.125	0	0	0	0	0.8572	0	0
6437	50458081	0.7663	4.3191	4.4341	0	30.9654	32.8351	0	8.5616	0	0	0.125	0	0	0	0	0.928	0	0
6438	50458082	0.7663	4.0677	4.7115	0	24.5788	31.991	0	9.552	0	0	0.125	0	0	0	0	1.0802	0	0
6439	50458073	0.7663	3.9743	4.818	0	22.5242	31.555	0	9.9723	0	0	0.125	0	0	0	0	1.1539	0	0
6440	50458084	0.1667	2.8745	2.7698	0	19.1439	28.0293	0	8.7707	0	0.125	0.8729	0.25	0	0	0	0.5953	0	0
6441	50458085	0	0	0	0	29.4498	27.5735	0	5.1574	0	0.125	0	0	0	0	0	0.4442	0	0
6442	50458086	0	0	0	0	23.0807	27.0986	0	5.9658	0	0.125	0	0	0	0	0	0.5953	0	0
6443	50458087	1.489	7.1904	8.5827	0	30.7127	34.2645	0	11.7804	0	0	0.4099	0.9086	0	0	0	0.8572	0	0
6444	50458078	1.489	6.4381	9.4183	0	19.9915	32.3469	0	13.8473	0	0	0.4099	0.9086	0	0	0	1.0802	0	0
6445	50458090	0.1667	3.1978	2.3813	0	29.8321	29.2934	0	7.0682	0	0.125	0.8729	0.25	0	0	0	0.3864	0	0
6446	50458088	1.0129	5.2869	7.0037	0	20.0639	31.9673	0	12.0257	0	0	0.2673	0.3333	0	0	0	1.1539	0	0
6447	50458093	1.0129	5.5456	6.7037	0	24.2025	32.9164	0	11.0975	0	0	0.2673	0.3333	0	0	0	1.0208	0	0
6448	50458094	1.0129	5.7756	6.4458	0	28.4857	33.553	0	10.364	0	0	0.2673	0.3333	0	0	0	0.928	0	0
6449	50458097	1.8693	8.175	12.3853	0	23.7147	39.8835	0	18.0584	0	0	0.2673	0.3333	0	0	0	2.0919	0	0
6450	50458098	1.8693	8.6994	11.8531	0	30.1219	na	0	16.5759	0	0	0.2673	0.3333	0	0	0	1.8842	0	0
6451	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
6452	50458096	1.8693	7.9791	12.5881	0	21.655	39.2719	0	18.668	0	0	0.2673	0.3333	0	0	0	2.185	0	0
6453	50458102	1.8693	8.4654	12.114	0	31.4401	na	0	18.0592	0	0.3333	0.5744	0.3333	0	0	0	1.7805	0	0
6454	50458079	1.489	6.2586	9.6275	0	17.9595	31.7152	0	14.4221	0	0	0.4099	0.9086	0	0	0	1.1539	0	0
6455	50458092	0	0	0	0	21.0351	26.7609	0	6.333	0	0.125	0	0	0	0	0	0.685	0	0
6456	50458095	1.0129	5.9821	6.2208	0	32.8504	34.003	0	9.7628	0	0	0.2673	0.3333	0	0	0	0.8572	0	0
6457	50458089	1.0129	5.4202	6.8477	0	22.1087	32.4929	0	11.5317	0	0	0.2673	0.3333	0	0	0	1.0802	0	0
6458	50458106	0	0	0	0	33.8022	27.651	0	4.7694	0	0.125	0	0	0	0	0	0.3864	0	0
6459	50458072	1.489	6.6065	9.2257	0	22.0766	32.8665	0	13.3411	0	0	0.4099	0.9086	0	0	0	1.0208	0	0
6460	50458105	0.7663	4.156	4.6125	0	26.6784	32.335	0	9.1832	0	0	0.125	0	0	0	0	1.0208	0	0
6461	50458091	0.1667	2.9486	2.6769	0	21.2229	28.4265	0	8.3367	0	0.125	0.8729	0.25	0	0	0	0.5313	0	0
6462	50458104	1.8693	8.1512	12.4152	0	27.0963	na	0	18.9576	0	0.3333	0.5744	0.3333	0	0	0	1.8842	0	0
6463	10404	0.125	3.5219	2.7261	0.4472	8.8187	17.2398	3.9415	6.4099	0	0	0.378	0.3333	0	0	0	0	0	0
6464	50464018	0	0	0	0	29.5351	29.1412	0	5.5346	0	0	0	0	0	0	0	0	0	0.2
6465	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6466	50464025	0	0	0	0	30.3294	29.9558	0	5.5432	0	0	0	0	0	0	0	0	0	0.25
6467	50464020	0	2.5133	1.1017	0	29.798	29.1165	0	5.2152	0	0	0	0	0	0	0	0	0	0.2
6468	50464026	0	0	0	0	29.798	29.1165	0	5.2152	0	0	0	0	0	0	0	0	0	0.2
6469	50464021	0	2.8077	1.357	0	30.0502	29.978	0	5.9034	0	0	0	0	0	0	0	0	0	0.25
6470	50462399	0.0435	4.5588	2.6805	0.4104	42.9131	40.5379	7.9801	9.5927	0.0667	0.0435	0.7501	0.5649	0	0	0	0	0	0.1111
6471	50462404	0	2.1862	1.3235	0.2	36.4821	31.8311	3.934	7.2705	0	0.2565	0.4924	0.3333	0	0	0	0	0	0.0909
6472	50462405	0.0476	4.4796	2.8262	0.4339	38.4611	40.7476	8.1067	10.28	0.0769	0.0476	0.7877	0.606	0	0	0	0	0	0.1429
6473	50462406	0.037	4.6849	2.4462	0.373	na	na	7.7562	8.5389	0.0526	0.037	0.6888	0.5001	0	0	0	0	0	0.0769
6474	50464029	0	0	0	0	33.5368	27.6397	0	4.9976	0	0	0	0	0	0	0	0	0	0.25
6475	50464030	0	2.6024	1.1829	0	30.3294	29.9558	0	5.5432	0	0	0	0	0	0	0	0	0	0.25
6476	50464028	0	0	0	0	30.6016	29.8594	0	5.2953	0	0	0	0	0	0	0	0	0	0.25
6477	50464031	0	0	0	0	30.6016	29.8594	0	5.2953	0	0	0	0	0	0	0	0	0	0.25
6478	50464032	0	2.3498	0.9912	0	30.0553	29.0215	0	4.9955	0	0	0	0	0	0	0	0	0	0.2
6479	50464027	0	2.7039	1.2535	0	29.5351	29.1412	0	5.5346	0	0	0	0	0	0	0	0	0	0.2
6480	50464023	0	0	0	0	30.0553	29.0215	0	4.9955	0	0	0	0	0	0	0	0	0	0.2
6481	50464034	0	0	0	0	32.8799	26.8139	0	4.7616	0	0	0	0	0	0	0	0	0	0.2
6482	50464035	0	0	0	0	29.798	29.1165	0	5.2152	0	0	0	0	0	0	0	0	0	0.2
6483	50464019	0	2.4271	1.0573	0	30.6016	29.8594	0	5.2953	0	0	0	0	0	0	0	0	0	0.25
6484	50464033	0	0	0	0	29.5351	29.1412	0	5.5346	0	0	0	0	0	0	0	0	0	0.2
6485	50464024	0	0	0	0	30.0553	29.0215	0	4.9955	0	0	0	0	0	0	0	0	0	0.2
6486	50259790	0	1.6318	0.9645	0	16.3822	27.4324	0	8.5856	0	0	0	0	0	0	0	1.6091	1.4142	0
6487	50251835	0.0833	3.4572	3.241	0	8.6301	21.8051	0	8.2127	0	0	0	0	0	0	0	0.25	0	0
6488	50251767	0	0	0	0	13.4609	19.9404	0	7.0306	0	0	0	0	0	0	0	0.3333	0	0
6489	50252256	0.513	3.2806	1.7632	0	4.7064	6.3908	0	1.651	0	0	0	0	0	0	0	0.5	0.5164	0
6490	50252257	0	1.1559	1.0508	0	8.8345	8.1998	0	2.4069	0	0	0	0.0769	0	0	0	0.5	0.5164	0
6491	50467306	0	1.8925	0.9177	0	22.7444	18.6554	0	2.3946	0	0	0.2	0	0	0	0	0	0	0
6492	50467301	0	0	0	0	29.0191	24.6991	0	3.608	0	0	0	0	0	0	0	0	0	0
6493	50467315	0	0	0	0	25.3344	17.1968	0	2.4069	0	0	0	0	0	0	0	0	0	0
6494	50467312	0	1.8508	0.7679	0	27.1923	18.5937	0	1.8889	0	0	0.1667	0	0	0	0	0	0	0
6495	50467305	0	0	0	0	37.4351	25.5019	0	2.8739	0	0	0	0	0	0	0	0	0	0
6496	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6497	50467322	0	0	0	0	29.7398	16.7609	0	1.2909	0	0	0	0	0	0	0	0	0	0
6498	50467387	0	2.9377	0.6024	0	20.8307	12.4012	0	1.7203	0	0.9449	0	0	0	0	0	0	0	0.1667
6499	50467388	0.0714	4.3817	3.0144	0	34.9373	32.9153	0	7.2703	0	0.3944	0.5047	0	0	0	0	0	0.3651	0.1429
6500	50359391	0.5778	6.5338	2.7271	0	30.716	22.1226	0	3.029	0	0	0	0	0	0	0	0	0	0.377
6501	50467390	0	0	0	0	21.5976	15.5576	0	1.9722	0	0	0	0	0	0	0	0.3333	0.2722	0
6502	50467391	0.25	2.8923	2.6979	0	17.0358	18.1323	0	3.6397	0	0.6507	0	0	0	0	0	0	0.5646	0.497
6503	50467872	0	0	0	0	26.212	15.1319	0	1.771	0	0	0.3333	0	0	0	0	0	0.25	0
6504	50467873	0	2.1604	0.4747	0	26.7274	19.7951	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6505	50467874	0	2.1935	0.4799	0	25.7277	21.6583	0	3.4098	0	0	0.3333	0	0	0	0	0	0	0.685
6506	50467877	0	0	0	0	16.6612	8.4034	0	0.7937	0	0	0.3333	0	0	0	0	0	0.25	0
6507	50467874	0	2.1935	0.4799	0	25.7277	21.6583	0	3.4098	0	0	0.3333	0	0	0	0	0	0	0.685
6508	50467878	0	0	0	0	29.321	20.1096	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.25
6509	50467879	0	2.0711	0.235	0	15.9975	8.3446	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6510	50467880	0.0476	3.7867	1.121	0	21.1916	16.7608	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6511	50198343	0	2.2216	0.4302	0	28.7146	19.9911	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6512	50467881	0	2.0414	0.3152	0	23.746	15.0649	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6513	50467882	0.0455	4.0549	1.285	0	26.1196	21.697	0	2.8853	0	0	0.3333	0.1111	0	0	0	0	0	0.685
6514	50467883	0	2.1685	0.4947	0	20.0429	18.9113	0	3.8124	0	0.1111	0.4714	0	0	0	0	0	0	0.685
6515	50467884	0	2.1149	0.2917	0	25.6259	15.0609	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6516	50467885	0	1.7967	0.8643	0	23.677	16.8108	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.25	0
6517	50467886	0	2.1681	0.3784	0	18.7359	13.2507	0	1.2066	0	0	0.3333	0	0	0	0	0	0	0.685
6518	50467887	0	2.2064	0.4716	0	26.1196	21.697	0	2.8853	0	0.4307	0.4481	0	0	0	0	0	0	0.7307
6519	50467877	0	0	0	0	16.6612	8.4034	0	0.7937	0	0	0.3333	0	0	0	0	0	0.25	0
6520	50198343	0	2.2216	0.4302	0	28.7146	19.9911	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6521	50467878	0	0	0	0	29.321	20.1096	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.25
6522	50467875	0	1.9768	0.2554	0	14.0866	8.3175	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6523	50467883	0	2.1685	0.4947	0	20.0429	18.9113	0	3.8124	0	0.1111	0.4714	0	0	0	0	0	0	0.685
6524	50467888	0.0455	3.8797	1.0812	0	23.0913	16.7334	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6525	50467873	0	2.1604	0.4747	0	26.7274	19.7951	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6526	50467879	0	2.0711	0.235	0	15.9975	8.3446	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6527	50198343	0	2.2216	0.4302	0	28.7146	19.9911	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6528	50467873	0	2.1604	0.4747	0	26.7274	19.7951	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.685
6529	50467881	0	2.0414	0.3152	0	23.746	15.0649	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6530	50467886	0	2.1681	0.3784	0	18.7359	13.2507	0	1.2066	0	0	0.3333	0	0	0	0	0	0	0.685
6531	50467879	0	2.0711	0.235	0	15.9975	8.3446	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6532	50467882	0.0455	4.0549	1.285	0	26.1196	21.697	0	2.8853	0	0	0.3333	0.1111	0	0	0	0	0	0.685
6533	50467888	0.0455	3.8797	1.0812	0	23.0913	16.7334	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6534	50467880	0.0476	3.7867	1.121	0	21.1916	16.7608	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6535	50467887	0	2.2064	0.4716	0	26.1196	21.697	0	2.8853	0	0.4307	0.4481	0	0	0	0	0	0	0.7307
6536	50467884	0	2.1149	0.2917	0	25.6259	15.0609	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6537	50467872	0	0	0	0	26.212	15.1319	0	1.771	0	0	0.3333	0	0	0	0	0	0.25	0
6538	50467875	0	1.9768	0.2554	0	14.0866	8.3175	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6539	50467877	0	0	0	0	16.6612	8.4034	0	0.7937	0	0	0.3333	0	0	0	0	0	0.25	0
6540	50467882	0.0455	4.0549	1.285	0	26.1196	21.697	0	2.8853	0	0	0.3333	0.1111	0	0	0	0	0	0.685
6541	50467885	0	1.7967	0.8643	0	23.677	16.8108	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.25	0
6542	50467883	0	2.1685	0.4947	0	20.0429	18.9113	0	3.8124	0	0.1111	0.4714	0	0	0	0	0	0	0.685
6543	50467878	0	0	0	0	29.321	20.1096	0	2.1537	0	0	0.3333	0	0	0	0	0	0	0.25
6544	50467884	0	2.1149	0.2917	0	25.6259	15.0609	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6545	50467872	0	0	0	0	26.212	15.1319	0	1.771	0	0	0.3333	0	0	0	0	0	0.25	0
6546	50467886	0	2.1681	0.3784	0	18.7359	13.2507	0	1.2066	0	0	0.3333	0	0	0	0	0	0	0.685
6547	50467875	0	1.9768	0.2554	0	14.0866	8.3175	0	0.7937	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6548	50467880	0.0476	3.7867	1.121	0	21.1916	16.7608	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6549	50467885	0	1.7967	0.8643	0	23.677	16.8108	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.25	0
6550	50467887	0	2.2064	0.4716	0	26.1196	21.697	0	2.8853	0	0.4307	0.4481	0	0	0	0	0	0	0.7307
6551	50469000	3.8796	8.7753	7.7664	5.3666	20.5975	21.5462	3.3185	4.7542	0.25	0.125	0	0	0	0	0	0	0.1667	0
6552	50469007	3.8796	8.5643	8.4985	5.3666	22.1032	18.1263	3.2206	4.8914	0.25	0.1667	0	0	0	0	0	0	0.1667	0
6553	50469011	3.3492	10.6134	8.3291	4.5783	20.8068	21.5125	3.3312	4.6082	0.25	0.125	0.1195	0	0	0	0	0	0.1667	0
6554	50469013	3.5	11.0121	8.8782	4.6859	20.3868	21.5234	3.3051	4.9636	0.25	0.125	0	0	0	0	0	0	0.1667	0
6555	50469009	3.8796	8.7419	7.8221	5.3666	20.3868	21.5234	3.3051	4.9636	0.25	0.125	0	0	0	0	0	0	0.1667	0
6556	50469001	3.8796	8.5242	7.7614	5.3666	18.0327	23.1675	3.2394	5.7456	0.25	0.125	0	0	0	0	0	0	0.1667	0
6557	50469003	3.8796	8.559	7.7123	5.3666	18.3875	22.9371	3.2534	5.6642	0.25	0.125	0	0	0	0	0	0	0.1667	0
6558	50469012	3.8796	8.7419	7.8221	5.3666	20.3868	21.5234	3.3051	4.9636	0.25	0.125	0	0	0	0	0	0	0.1667	0
6559	50469014	3.8796	8.807	7.7141	5.3666	20.8068	21.5125	3.3312	4.6082	0.25	0.125	0	0	0	0	0	0	0.1667	0
6560	50469015	3.8796	9.008	7.7141	5.3666	22.8701	22.2588	3.3913	4.6082	0.25	0.125	0	0	0	0.0769	0.1429	0	0.1667	0
6561	50195836	0	0	0	0	27.4455	17.9234	0	1.5531	0	0.125	0	0	0	0	0	0	0.1667	0
6562	50467881	0	2.0414	0.3152	0	23.746	15.0649	0	1.771	0	0	0.3333	0	0	0	0	0	0.378	0.3333
6563	50467874	0	2.1935	0.4799	0	25.7277	21.6583	0	3.4098	0	0	0.3333	0	0	0	0	0	0	0.685
6564	50467888	0.0455	3.8797	1.0812	0	23.0913	16.7334	0	2.4525	0	0	0.3333	0.1111	0	0	0	0	0.378	0.3333
6565	50467891	0.5	2.3169	2.0822	2	23.727	24.0031	1.2572	6.9992	0	0	0.9086	1.3104	0	0	0	0.4127	0	0
6566	8961	0	0	0	0	8.9162	14.5631	0	6.0836	0	0	0	0	0	0.25	0	0	0	0
6567	50467890	0.7211	3.8847	3.2501	1.7544	25.8727	24.2649	1.4146	6.724	0	0	0	2.1822	0	0	0	0.3864	0	0
6568	50467893	0.7211	3.9907	3.1494	1.7544	28.0319	24.4811	1.4499	6.4772	0	0	0	2.1822	0	0	0	0.364	0	0
6569	50467894	0.5	2.4614	1.9585	2	28.0319	24.4811	1.3302	6.4772	0	0	0.9086	1.3104	0	0	0	0.364	0	0
6570	50469006	3.8796	9.0369	7.9168	5.3666	23.5393	19.1705	3.4027	4.241	0.25	0.125	0	0	0	0	0	0	0.1667	0
6571	50469021	3.8796	7.7322	9.2325	5.3666	16.2758	16.6454	2.9459	6.0304	0.25	0.1667	0	0	0	0	0	0	0.25	0
6572	50469008	3.8796	9.0369	7.9168	5.3666	23.5393	19.1705	3.4027	4.241	0.25	0.125	0	0	0	0	0	0	0.1667	0
6573	50469019	3.8796	8.7753	7.7664	5.3666	20.5975	21.5462	3.3185	4.7542	0.25	0.5778	0	0	0	0	0	0	0.2462	0.2
6574	50469016	3.8796	8.3382	8.7129	5.3666	19.9878	17.8215	3.1502	5.1853	0.25	0.1667	0	0	0	0	0	0	0.2	0
6575	50469017	3.3962	10.8693	8.5272	4.612	20.8068	21.5125	3.3312	4.6082	0.25	0.125	0	0	0	0	0	0	0.1667	0
6576	8960	0.2	3.0405	3.1806	0	20.5726	23.6892	0	8.3455	0	0	0.3651	0.3333	0	0	0	0	0	0
6577	50469018	3.8796	8.807	7.7141	5.3666	20.8068	21.5125	3.3312	4.6082	0.25	0.125	0	0	0	0	0	0	0.1667	0
6578	50469022	3.8796	8.7753	7.7664	5.3666	20.5975	21.5462	3.3185	4.7542	0.25	0.125	0	0	0	0	0	0	0.1667	0
6579	50469020	0	0	0	0	29.9236	16.095	0	1.0047	0	0	0	0	0	0	0	0	0.1667	0
6580	50467300	0	1.9547	0.858	0	26.9855	18.6309	0	2.0603	0	0	0.2	0	0	0	0	0	0	0
6581	50467309	0	1.8228	0.7912	0	25.0565	18.644	0	2.023	0	0	0.1667	0	0	0	0	0	0	0
6582	50467314	0	0	0	0	31.1413	24.6251	0	3.3768	0	0	0	0	0	0	0	0	0	0
6583	50467317	0	1.923	1.0537	0	30.6986	25.9372	0	4.2174	0	0	0.125	0	0	0	0	0	0	0
6584	50487235	0.1667	3.4527	0.5164	0	20.0248	11.5733	0	4.2426	0	0.3253	0.8198	0.5	0	0	0	0	0	0
6585	50487236	0.1667	3.2846	0.593	0	15.8719	11.3492	0	4.2426	0	0.3606	0.9086	0.5	0	0	0	0	0	0
6586	50487237	0.52	6.3173	0	0	12.0272	0	0	0	0	0.0833	1.633	0.9086	0	0	0	0	0	0
6587	50487238	0.5972	5.5567	0	0	6.2963	0	0	0	0	0.1111	1.8856	1.1006	0	0	0	0	0	0
6588	50487235	0.1667	3.4527	0.5164	0	20.0248	11.5733	0	4.2426	0	0.3253	0.8198	0.5	0	0	0	0	0	0
6589	50487239	0.4807	6.6942	0	0	16.1561	0	0	0	0	0.0714	1.5119	0.8198	0	0	0	0	0	0
6590	50487240	0.4994	6.5157	0	0	14.0718	0	0	0	0	0.0769	1.5689	0.8613	0	0	0	0	0	0
6591	50487237	0.52	6.3173	0	0	12.0272	0	0	0	0	0.0833	1.633	0.9086	0	0	0	0	0	0
6592	50487241	0.63	5.2242	0	0	4.6135	0	0	0	0	0.125	2	1.1906	0	0	0	0	0	0
6593	50487239	0.4807	6.6942	0	0	16.1561	0	0	0	0	0.0714	1.5119	0.8198	0	0	0	0	0	0
6594	50487240	0.4994	6.5157	0	0	14.0718	0	0	0	0	0.0769	1.5689	0.8613	0	0	0	0	0	0
6595	50487242	0.5684	5.8439	0	0	8.1164	0	0	0	0	0.1	1.7889	1.026	0	0	0	0	0	0
6596	50487238	0.5972	5.5567	0	0	6.2963	0	0	0	0	0.1111	1.8856	1.1006	0	0	0	0	0	0
6597	74063	0.1667	1.8343	1.2496	0	0.5724	3.4804	0	3.3019	0	0	0	1.5	0	0	0	0	0	0
6598	50487244	0.1667	3.5253	0.4851	0	22.1433	11.6483	0	4.2426	0	0.3107	0.783	0.5	0	0	0	0	0	0
6599	50487236	0.1667	3.2846	0.593	0	15.8719	11.3492	0	4.2426	0	0.3606	0.9086	0.5	0	0	0	0	0	0
