No.	NAME	MW	AMW	Sp	Mv	Mp	Mi	GD	nTA	nBM	RBN	RBF	nDB	nTB	nN	nO	nS	nCL	nBR	nI	nHM	nHet	nX	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	totalcharge
250	50520996	602.8	7.0093	55.2164	0.6091	0.6421	1.1295	0.0507	4	20	12	0.1333	2	0	4	6	0	0	0	0	0	10	0	39.5349	4.6512	6.9767	0	14	20	0	0.4118	10	1	0
251	50521011	662.96	6.4996	63.7848	0.5838	0.6253	1.1336	0.0443	8	20	22	0.2115	2	0	4	6	0	0	0	0	0	10	0	37.2549	3.9216	5.8824	0	18	20	0	0.4737	10	1	0
252	50521003	546.78	6.668	52.3074	0.597	0.6379	1.1307	0.0538	6	20	16	0.1905	2	0	4	4	0	0	0	0	0	8	0	39.0244	4.878	4.878	0	12	20	0	0.375	10	1	0
253	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
254	50521006	630.96	6.3096	62.8758	0.5811	0.6288	1.1321	0.0464	6	20	22	0.2157	2	0	4	4	0	0	0	0	0	8	0	38	4	4	0	18	20	0	0.4737	10	1	0
255	50521004	606.84	6.7427	56.7392	0.5937	0.6304	1.133	0.0486	8	20	18	0.1957	2	0	4	6	0	0	0	0	0	10	0	37.7778	4.4444	6.6667	0	14	20	0	0.4118	10	1	0
256	50521000	661	6.3558	64.8872	0.5784	0.6239	1.1366	0.0443	10	20	20	0.1887	2	0	6	4	0	0	0	0	0	10	0	36.5385	5.7692	3.8462	0	18	20	0	0.4737	10	1	0
257	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
258	50060582	258.56	4.6171	31.7166	0.4915	0.5664	1.1513	0.1111	6	0	11	0.2	0	0	2	0	0	0	0	0	0	2	0	28.5714	3.5714	0	0	16	0	0	1	0	1	2
259	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
260	50430725	483.76	6.2826	49.9382	0.5947	0.6485	1.1246	0.0619	3	18	13	0.1625	0	1	3	1	0	0	0	0	0	4	0	41.5584	3.8961	1.2987	0	15	15	2	0.4688	10	1	0
261	50430726	546.26	6.5814	54.3189	0.5984	0.6544	1.1249	0.0567	4	18	15	0.1744	0	1	3	1	0	1	0	0	1	5	1	40.9639	3.6145	1.2048	1.2048	17	15	2	0.5	10	1	0
262	50430727	518.2	6.7299	50.7961	0.6054	0.6597	1.1239	0.0601	4	18	13	0.1625	0	1	3	1	0	1	0	0	1	5	1	41.5584	3.8961	1.2987	1.2987	15	15	2	0.4688	10	1	0
263	50430728	504.17	6.8131	49.0347	0.6093	0.6626	1.1233	0.0619	4	18	12	0.1558	0	1	3	1	0	1	0	0	1	5	1	41.8919	4.0541	1.3514	1.3514	14	15	2	0.4516	10	1	0
264	50430729	476.11	7.0016	45.5119	0.6182	0.6693	1.1219	0.066	4	18	10	0.1408	0	1	3	1	0	1	0	0	1	5	1	42.6471	4.4118	1.4706	1.4706	12	15	2	0.4138	10	1	0
265	50430730	539.88	6.0661	56.9838	0.5831	0.6403	1.1264	0.0551	3	18	17	0.1848	0	1	3	1	0	0	0	0	0	4	0	40.4494	3.3708	1.1236	0	19	15	2	0.5278	10	1	0
266	50430731	525.85	6.1145	55.2224	0.5857	0.6421	1.126	0.0567	3	18	16	0.1798	0	1	3	1	0	0	0	0	0	4	0	40.6977	3.4884	1.1628	0	18	15	2	0.5143	10	1	0
267	50430732	511.82	6.1665	53.461	0.5885	0.6441	1.1256	0.0583	3	18	15	0.1744	0	1	3	1	0	0	0	0	0	4	0	40.9639	3.6145	1.2048	0	17	15	2	0.5	10	1	0
268	50430733	483.76	6.2826	49.9382	0.5947	0.6485	1.1246	0.0619	3	18	13	0.1625	0	1	3	1	0	0	0	0	0	4	0	41.5584	3.8961	1.2987	0	15	15	2	0.4688	10	1	0
269	50430734	469.73	6.3477	48.1768	0.5981	0.651	1.124	0.0639	3	18	12	0.1558	0	1	3	1	0	0	0	0	0	4	0	41.8919	4.0541	1.3514	0	14	15	2	0.4516	10	1	0
270	50430735	455.7	6.4183	46.4154	0.6019	0.6537	1.1234	0.066	3	18	11	0.1486	0	1	3	1	0	0	0	0	0	4	0	42.2535	4.2254	1.4085	0	13	15	2	0.4333	10	1	0
271	50430736	441.67	6.4951	44.654	0.606	0.6567	1.1228	0.0682	3	18	10	0.1408	0	1	3	1	0	0	0	0	0	4	0	42.6471	4.4118	1.4706	0	12	15	2	0.4138	10	1	0
272	50430737	427.64	6.5791	42.8926	0.6105	0.6599	1.122	0.0706	3	18	9	0.1324	0	1	3	1	0	0	0	0	0	4	0	43.0769	4.6154	1.5385	0	11	15	2	0.3929	10	1	0
273	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
274	10620	250.38	6.2595	24.5344	0.5685	0.6134	1.1392	0.1176	6	7	5	0.125	1	0	2	2	0	0	0	0	0	4	0	35	5	5	0	7	7	0	0.5	6	1	0
275	50430760	521.48	9.8392	33.6651	0.6563	0.6352	1.1838	0.0624	13	12	9	0.1667	2	0	3	3	1	0	0	0	1	15	8	35.8491	5.6604	5.6604	15.0943	10	9	0	0.5263	9	1	0
276	50430761	453.48	9.0696	32.0912	0.6421	0.6418	1.1662	0.0713	10	12	8	0.1569	2	0	3	3	1	0	0	0	1	12	5	36	6	6	10	9	9	0	0.5	9	1	0
277	50430762	421.46	8.9672	30.3923	0.6425	0.6466	1.1607	0.0767	9	12	7	0.1458	2	0	3	3	1	0	0	0	1	11	4	36.1702	6.383	6.383	8.5106	8	9	0	0.4706	9	1	0
278	50430763	470.81	10.0172	33.1535	0.6708	0.7054	1.1355	0.0767	9	12	7	0.1458	2	0	3	3	1	3	0	0	4	11	4	36.1702	6.383	6.383	8.5106	8	9	0	0.4706	9	1	0
279	50430782	446.38	9.4974	31.9321	0.6398	0.6794	1.1357	0.0831	7	12	7	0.1458	2	0	3	3	1	0	1	0	2	9	2	36.1702	6.383	6.383	4.2553	8	9	0	0.4706	9	1	0
280	50430764	401.93	8.5517	31.4377	0.6356	0.6689	1.1378	0.0831	7	12	7	0.1458	2	0	3	3	1	1	0	0	2	9	2	36.1702	6.383	6.383	4.2553	8	9	0	0.4706	9	1	0
281	50430765	395.55	7.4632	34.1026	0.6057	0.6434	1.139	0.0798	8	12	8	0.1481	2	0	3	3	1	0	0	0	1	8	1	35.8491	5.6604	5.6604	1.8868	10	9	0	0.5263	9	1	0
282	50430766	395.55	7.4632	34.1026	0.6057	0.6434	1.139	0.0798	7	12	9	0.1667	2	0	3	3	1	0	0	0	1	8	1	35.8491	5.6604	5.6604	1.8868	10	9	0	0.5263	9	1	0
283	50430767	381.52	7.6304	32.3412	0.6115	0.6468	1.139	0.0831	8	12	7	0.1373	2	0	3	3	1	0	0	0	1	8	1	36	6	6	2	9	9	0	0.5	9	1	0
284	50430768	381.52	7.6304	32.3412	0.6115	0.6468	1.139	0.0831	7	12	8	0.1569	2	0	3	3	1	0	0	0	1	8	1	36	6	6	2	9	9	0	0.5	9	1	0
285	50430769	367.49	7.8189	30.5798	0.618	0.6506	1.139	0.0867	7	12	7	0.1458	2	0	3	3	1	0	0	0	1	8	1	36.1702	6.383	6.383	2.1277	8	9	0	0.4706	9	1	0
286	50430770	353.46	8.0332	28.8184	0.6255	0.655	1.1391	0.0906	7	12	6	0.1333	2	0	3	3	1	0	0	0	1	8	1	36.3636	6.8182	6.8182	2.2727	7	9	0	0.4375	9	1	0
287	50430771	521.48	9.8392	33.6651	0.6563	0.6352	1.1838	0.0624	12	12	10	0.1852	2	0	3	3	1	0	0	0	1	15	8	35.8491	5.6604	5.6604	15.0943	10	9	0	0.5263	9	1	0
288	50430772	453.48	9.0696	32.0912	0.6421	0.6418	1.1662	0.0713	9	12	9	0.1765	2	0	3	3	1	0	0	0	1	12	5	36	6	6	10	9	9	0	0.5	9	1	0
289	50430773	421.46	8.9672	30.3923	0.6425	0.6466	1.1607	0.0767	8	12	8	0.1667	2	0	3	3	1	0	0	0	1	11	4	36.1702	6.383	6.383	8.5106	8	9	0	0.4706	9	1	0
290	50430774	470.81	10.0172	33.1535	0.6708	0.7054	1.1355	0.0767	8	12	8	0.1667	2	0	3	3	1	3	0	0	4	11	4	36.1702	6.383	6.383	8.5106	8	9	0	0.4706	9	1	0
291	50430775	401.93	8.5517	31.4377	0.6356	0.6689	1.1378	0.0831	6	12	8	0.1667	2	0	3	3	1	1	0	0	2	9	2	36.1702	6.383	6.383	4.2553	8	9	0	0.4706	9	1	0
292	50430776	395.55	7.4632	34.1026	0.6057	0.6434	1.139	0.0798	7	12	9	0.1667	2	0	3	3	1	0	0	0	1	8	1	35.8491	5.6604	5.6604	1.8868	10	9	0	0.5263	9	1	0
293	50430777	395.55	7.4632	34.1026	0.6057	0.6434	1.139	0.0798	6	12	10	0.1852	2	0	3	3	1	0	0	0	1	8	1	35.8491	5.6604	5.6604	1.8868	10	9	0	0.5263	9	1	0
294	50430778	381.52	7.6304	32.3412	0.6115	0.6468	1.139	0.0831	7	12	8	0.1569	2	0	3	3	1	0	0	0	1	8	1	36	6	6	2	9	9	0	0.5	9	1	0
295	50430779	381.52	7.6304	32.3412	0.6115	0.6468	1.139	0.0831	6	12	9	0.1765	2	0	3	3	1	0	0	0	1	8	1	36	6	6	2	9	9	0	0.5	9	1	0
296	50430780	367.49	7.8189	30.5798	0.618	0.6506	1.139	0.0867	6	12	8	0.1667	2	0	3	3	1	0	0	0	1	8	1	36.1702	6.383	6.383	2.1277	8	9	0	0.4706	9	1	0
297	50430781	353.46	8.0332	28.8184	0.6255	0.655	1.1391	0.0906	6	12	7	0.1556	2	0	3	3	1	0	0	0	1	8	1	36.3636	6.8182	6.8182	2.2727	7	9	0	0.4375	9	1	0
298	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
299	50431817	413.53	8.4394	35.665	0.6917	0.7279	1.1052	0.0759	5	20	4	0.0769	0	2	3	2	1	0	0	0	1	6	0	48.9796	6.1224	4.0816	0	4	18	2	0.1667	12	1	0
300	50431818	397.53	8.2819	35.2105	0.6913	0.7336	1.103	0.0788	5	20	3	0.0588	0	2	3	1	1	0	0	0	1	5	0	50	6.25	2.0833	0	4	18	2	0.1667	12	1	0
301	50431819	466.8	11.3854	33.4434	0.7626	0.8157	1.09	0.082	5	20	2	0.0455	0	2	3	0	1	1	1	0	3	6	2	53.6585	7.3171	0	4.878	2	18	2	0.0909	12	1	0
302	50431820	405.9	9.9	32.0286	0.7469	0.7812	1.1022	0.082	5	20	2	0.0455	0	2	3	0	1	1	0	0	2	6	2	53.6585	7.3171	0	4.878	2	18	2	0.0909	12	1	0
303	50431821	422.35	10.3012	32.949	0.7577	0.8036	1.0925	0.082	5	20	2	0.0455	0	2	3	0	1	2	0	0	3	6	2	53.6585	7.3171	0	4.878	2	18	2	0.0909	12	1	0
304	50431822	417.94	9.2876	34.307	0.7218	0.7624	1.0994	0.0788	5	20	3	0.0625	0	2	3	1	1	1	0	0	2	6	1	51.1111	6.6667	2.2222	2.2222	3	18	2	0.1304	12	1	0
305	50431823	401.94	9.135	33.8525	0.722	0.7694	1.0969	0.082	5	20	2	0.0426	0	2	3	0	1	1	0	0	2	5	1	52.2727	6.8182	0	2.2727	3	18	2	0.1304	12	1	0
306	50431824	413.55	8.271	36.4549	0.6875	0.7291	1.1098	0.0759	6	20	3	0.0566	0	2	3	0	1	0	0	0	1	5	1	50	6	0	2	5	18	2	0.2	12	1	0
307	50431825	430	8.6	37.3753	0.6964	0.7475	1.1019	0.0759	6	20	3	0.0566	0	2	3	0	1	1	0	0	2	5	1	50	6	0	2	5	18	2	0.2	12	1	0
308	50431826	446.39	10.1452	34.3469	0.7265	0.7806	1.0946	0.082	5	20	2	0.0426	0	2	3	0	1	0	1	0	2	5	1	52.2727	6.8182	0	2.2727	3	18	2	0.1304	12	1	0
309	50431827	385.49	8.7611	32.9321	0.7119	0.7485	1.1059	0.082	5	20	2	0.0426	0	2	3	0	1	0	0	0	1	5	1	52.2727	6.8182	0	2.2727	3	18	2	0.1304	12	1	0
310	50431828	401.94	9.135	33.8525	0.722	0.7694	1.0969	0.082	5	20	2	0.0426	0	2	3	0	1	1	0	0	2	5	1	52.2727	6.8182	0	2.2727	3	18	2	0.1304	12	1	0
311	50431829	397.53	8.2819	35.2105	0.6913	0.7336	1.103	0.0788	5	20	3	0.0588	0	2	3	1	1	0	0	0	1	5	0	50	6.25	2.0833	0	4	18	2	0.1667	12	1	0
312	50431830	381.53	8.1177	34.756	0.6908	0.7395	1.1008	0.082	5	20	2	0.04	0	2	3	0	1	0	0	0	1	4	0	51.0638	6.383	0	0	4	18	2	0.1667	12	1	0
313	50431831	395.56	7.9112	36.5174	0.6798	0.7303	1.103	0.0788	5	20	3	0.0566	0	2	3	0	1	0	0	0	1	4	0	50	6	0	0	5	18	2	0.2	12	1	0
314	50431832	432.36	10.5454	32.5855	0.7424	0.7948	1.0914	0.0855	4	20	2	0.0455	0	2	3	0	1	0	1	0	2	5	1	53.6585	7.3171	0	2.439	2	18	2	0.0909	12	1	0
315	50431833	371.46	9.06	31.1707	0.7267	0.7603	1.1036	0.0855	4	20	2	0.0455	0	2	3	0	1	0	0	0	1	5	1	53.6585	7.3171	0	2.439	2	18	2	0.0909	12	1	0
316	50431834	387.91	9.4612	32.0911	0.7376	0.7827	1.0939	0.0855	4	20	2	0.0455	0	2	3	0	1	1	0	0	2	5	1	53.6585	7.3171	0	2.439	2	18	2	0.0909	12	1	0
317	50431835	383.5	8.5222	33.4491	0.7034	0.7433	1.1007	0.082	4	20	3	0.0625	0	2	3	1	1	0	0	0	1	5	0	51.1111	6.6667	2.2222	0	3	18	2	0.1304	12	1	0
318	50431836	367.5	8.3523	32.9946	0.7032	0.7499	1.0982	0.0855	4	20	2	0.0426	0	2	3	0	1	0	0	0	1	4	0	52.2727	6.8182	0	0	3	18	2	0.1304	12	1	0
319	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
320	50440426	426.45	8.7031	35.0286	0.705	0.7149	1.1138	0.0726	4	22	3	0.0566	3	1	3	3	0	0	0	0	0	7	1	51.0204	6.1224	6.1224	2.0408	3	21	1	0.12	10	1	1
321	50440427	422.49	8.1248	36.8525	0.6863	0.7087	1.1087	0.0726	4	22	3	0.0536	3	1	3	3	0	0	0	0	0	6	0	50	5.7692	5.7692	0	4	21	1	0.1538	10	1	1
