No.	NAME	AAC	IDDE	IDMT	IVDE	Ges	rGes	S0K	Uindex	Xindex	Yindex	BertzCT	IC1	IC2	IC3	IC5	CIC1	CIC2	CIC4	BIC0	BIC2	BIC3	BIC4
124	50248849	1.3627	4.3845	17044.1938	1.3516	23	0.8519	120.382	40.4785	0.2795	0.4654	800.5615	3.1621	4.3286	4.6158	4.838	2.5928	1.4263	0.9539	0.2271	0.7214	0.7693	0.8002
125	50248819	1.3488	4.3845	17093.0353	1.4866	22	0.8148	117.6271	47.267	0.3301	0.5522	772.4411	3.0963	4.2979	4.5749	4.7891	2.711	1.5095	1.0539	0.224	0.7137	0.7596	0.7893
126	50248816	1.3648	4.4697	15057.8757	1.502	24	0.9231	118.2114	44.5972	0.3365	0.5685	761.2091	3.1616	4.4349	4.7276	4.954	2.5663	1.293	0.8117	0.2292	0.7448	0.794	0.8257
127	50248815	1.3648	4.4697	14490.7379	1.502	26	1	122.2114	44.4051	0.3486	0.6092	777.2091	3.1616	4.5481	4.9162	5.1049	2.5663	1.1798	0.6607	0.2292	0.7639	0.8257	0.851
128	50248783	1.3821	4.4839	12655.9864	1.5161	24	0.96	114.0964	41.8051	0.3564	0.6315	760.0107	3.1142	4.2733	4.6635	4.8635	2.5297	1.3706	0.8204	0.2349	0.7264	0.7927	0.8199
129	50248780	1.36	4.5216	18492.3728	1.3329	26	0.9286	130.6059	42.5446	0.285	0.4864	886.811	3.2658	4.5354	4.9539	5.0266	2.5155	1.246	0.7911	0.225	0.7503	0.8196	0.8256
130	50248746	1.3756	4.6067	16352.5205	1.3516	25	0.9259	124.382	40.298	0.2909	0.5016	871.2995	3.3116	4.527	4.8637	4.9406	2.3888	1.1735	0.7983	0.2301	0.7574	0.8137	0.8201
131	50248657	1.3791	4.4697	14490.7379	1.502	26	1	122.2114	44.4051	0.3486	0.6092	831.4487	3.3152	4.6424	4.9858	5.0642	2.3573	1.03	0.6474	0.2325	0.7828	0.8407	0.8473
132	50248637	1.3967	4.2439	13102.1061	1.5161	22	0.88	110.0964	41.9718	0.3453	0.5931	798.0792	3.2691	4.2823	4.5637	4.6471	2.3159	1.3027	0.9796	0.2384	0.731	0.7791	0.7862
133	50169862	1.4706	4.5821	20875.3077	1.4158	27	0.931	136.8814	44.8721	0.2793	0.4708	867.3087	3.1551	4.4333	4.8107	5.0563	2.6778	1.3996	0.8117	0.2424	0.7308	0.793	0.8278
134	50169852	1.4496	4.3492	21163.3909	1.4158	25	0.8621	132.8814	45.0014	0.2752	0.4566	851.6991	3.2936	4.5971	4.8383	4.9098	2.5137	1.2103	0.9333	0.2398	0.7606	0.8005	0.8064
135	50169851	1.4496	4.5821	20211.1468	1.4158	27	0.931	136.8814	44.7958	0.288	0.496	867.6991	3.2936	4.6328	4.9455	5.0526	2.5137	1.1745	0.7904	0.2398	0.7665	0.8182	0.83
136	50169849	1.4673	4.5216	18492.3728	1.3329	26	0.9286	130.6059	42.5446	0.285	0.4864	836.9884	3.2894	4.5389	4.8692	4.9825	2.4385	1.189	0.7832	0.2455	0.7594	0.8146	0.8273
137	50169865	1.3938	4.3492	21163.3909	1.4158	25	0.8621	132.8814	45.0014	0.2752	0.4566	849.3115	3.1799	4.56	4.8879	4.9569	2.678	1.298	0.9356	0.229	0.7491	0.8029	0.8086
138	50169872	1.41	4.5216	18492.3728	1.3329	26	0.9286	130.6059	42.5446	0.285	0.4864	834.6636	3.1719	4.499	4.9175	5.0266	2.6095	1.2824	0.7911	0.2341	0.747	0.8165	0.8286
139	50169871	1.41	4.4502	18814.7931	1.4316	24	0.8571	126.6059	42.6975	0.2803	0.4691	833.8281	3.2219	4.5491	4.7947	4.8675	2.5594	1.2323	0.9503	0.2341	0.7554	0.7962	0.8022
140	50169859	1.3956	4.4502	18864.2503	1.5306	24	0.8571	126.6059	49.9684	0.3314	0.557	805.5404	3.1079	4.3671	4.7491	4.8193	2.725	1.4658	1.0487	0.2309	0.7225	0.7857	0.7915
141	50169857	1.4125	4.3845	17093.0353	1.4866	23	0.8519	120.382	47.267	0.3301	0.5522	775.1304	3.1481	4.4118	4.6619	4.736	2.6068	1.3431	1.0559	0.2363	0.7381	0.7799	0.7861
142	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
143	50169851	1.4496	4.5821	20211.1468	1.4158	27	0.931	136.8814	44.7958	0.288	0.496	867.6991	3.2936	4.6328	4.9455	5.0526	2.5137	1.1745	0.7904	0.2398	0.7665	0.8182	0.83
144	50169869	1.3956	4.5216	18042.4568	1.5306	26	0.9286	130.6059	49.7404	0.3459	0.6034	821.5404	3.1079	4.4022	4.8544	4.9597	2.725	1.4307	0.9083	0.2309	0.7283	0.8031	0.8147
145	50169870	1.45	4.2439	13102.1061	1.5161	22	0.88	110.0964	41.9718	0.3453	0.5931	746.5657	3.168	4.2823	4.5637	4.6471	2.417	1.3027	0.9796	0.2486	0.7342	0.7824	0.7896
146	50169861	1.4306	4.4697	14161.0224	1.5486	24	0.9231	118.2114	44.3724	0.3559	0.6309	792.8287	3.1775	4.4316	4.7749	4.8925	2.4949	1.2409	0.8191	0.2422	0.7502	0.8084	0.8216
147	50169849	1.4673	4.5216	18492.3728	1.3329	26	0.9286	130.6059	42.5446	0.285	0.4864	836.9884	3.2894	4.5389	4.8692	4.9825	2.4385	1.189	0.7832	0.2455	0.7594	0.8146	0.8273
148	50248879	1.3474	4.5216	18492.3728	1.3329	25	0.8929	128.6059	42.5446	0.285	0.4864	831.9116	3.1211	4.4552	4.8941	5.0696	2.7118	1.3777	0.7984	0.2221	0.7344	0.8068	0.8299
149	50248818	1.3488	4.6067	16401.0441	1.4866	25	0.9259	124.382	47.0545	0.3432	0.5947	788.4411	3.0963	4.405	4.7534	4.932	2.711	1.4023	0.9111	0.224	0.7314	0.7893	0.813
150	50248781	1.36	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	870.811	3.2658	4.4626	4.8085	4.8812	2.5155	1.3187	0.9365	0.225	0.7383	0.7955	0.8015
151	50248714	1.3627	4.6067	16401.0441	1.4866	25	0.9259	124.382	47.0545	0.3432	0.5947	842.8492	3.2438	4.4858	4.8101	4.8842	2.5111	1.2691	0.9078	0.2271	0.7476	0.8017	0.8079
152	50169854	1.4528	4.5736	23768.1027	1.4747	26	0.8667	139.2067	47.3823	0.2702	0.4438	882.1667	3.1641	4.4981	4.7899	4.9899	2.7428	1.4088	0.9503	0.237	0.7339	0.7815	0.8087
153	50169863	1.41	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	818.6636	3.1719	4.4626	4.8085	4.8812	2.6095	1.3187	0.9365	0.2341	0.741	0.7984	0.8045
154	50248636	1.3967	4.4839	12655.9864	1.5161	24	0.96	114.0964	41.8051	0.3564	0.6315	814.0792	3.2691	4.3656	4.7304	4.8137	2.3159	1.2194	0.8129	0.2384	0.7452	0.8075	0.8146
155	50169853	1.4125	4.6067	16401.0441	1.4866	25	0.9259	124.382	47.0545	0.3432	0.5947	791.1304	3.1481	4.4488	4.773	4.8842	2.6068	1.3061	0.9078	0.2363	0.7443	0.7985	0.8109
156	50169858	1.4673	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	820.9884	3.2894	4.5011	4.756	4.8315	2.4385	1.2268	0.9341	0.2455	0.753	0.7957	0.802
157	50248715	1.3627	4.3845	17093.0353	1.4866	23	0.8519	120.382	47.267	0.3301	0.5522	826.8492	3.2438	4.4118	4.6619	4.736	2.5111	1.3431	1.0559	0.2271	0.7353	0.777	0.7832
158	50169873	1.41	4.5216	17993.3406	1.4316	26	0.9286	130.6059	42.5039	0.2928	0.5085	849.8281	3.2219	4.5855	4.9038	5.0129	2.5594	1.1959	0.8048	0.2341	0.7614	0.8143	0.8263
159	50169856	1.4528	4.6402	22682.3376	1.4747	28	0.9333	143.2067	47.1678	0.283	0.4825	898.1667	3.1641	4.5314	4.8899	5.1232	2.7428	1.3755	0.817	0.237	0.7393	0.7978	0.8304
160	50490884	1.1977	3.9947	20879.5674	0.7496	25	0.8929	128.6059	42.907	0.2498	0.3867	686.5815	2.6498	3.6963	4.6221	5.2607	3.3726	2.3261	0.9504	0.1932	0.5962	0.7455	0.8181
161	50490937	1.4836	4.7531	59124.8173	1.3764	34	0.85	200.1222	64.2528	0.2144	0.3418	1386.8317	3.5468	4.7579	5.3453	5.5687	2.682	1.4709	0.7135	0.2272	0.7285	0.8184	0.8444
162	50490938	1.6017	4.9392	47286.2003	1.4462	33	0.8919	184.7498	65.1883	0.2465	0.3926	1192.0628	3.6417	4.8693	5.362	5.391	2.4669	1.2393	0.7175	0.2512	0.7638	0.8411	0.8456
163	50490939	1.6017	4.9392	47286.2003	1.4462	33	0.8919	184.7498	65.1883	0.2465	0.3926	1192.0628	3.6417	4.8693	5.362	5.391	2.4669	1.2393	0.7175	0.2512	0.7638	0.8411	0.8456
164	50490940	1.5546	4.3484	24732.1376	1.4356	26	0.8667	139.2067	55.6235	0.3048	0.4924	827.7111	3.4988	4.7384	5.0435	5.0435	2.3838	1.1442	0.8391	0.2545	0.7757	0.8256	0.8256
165	50490941	1.5167	4.6094	51943.8018	1.4896	34	0.8947	191.4212	67.9558	0.2422	0.3833	1222.5477	3.6417	5.0503	5.4287	5.547	2.5677	1.1591	0.6624	0.2348	0.7819	0.8404	0.8587
166	50490943	1.5019	5.029	56298.6793	1.4785	35	0.8974	198.1307	70.7815	0.2408	0.38	1238.9721	3.5694	4.948	5.4905	5.6042	2.6973	1.3188	0.6626	0.2308	0.7603	0.8437	0.8612
167	50490944	1.5322	4.9392	47703.7603	1.4462	34	0.9189	186.7498	65.1685	0.2444	0.3882	1192.1627	3.6309	5.0155	5.4875	5.6108	2.5188	1.1342	0.5389	0.2391	0.7825	0.8562	0.8754
168	50490945	1.4879	4.7531	60569.8508	1.467	35	0.875	202.8771	73.6217	0.2411	0.3815	1251.4155	3.4647	4.7497	5.3747	5.4842	2.8573	1.5722	0.8377	0.227	0.7246	0.82	0.8367
169	50490946	1.5019	4.8558	55919.4584	1.4785	31	0.7949	188.1307	70.7653	0.2426	0.3844	1229.0424	3.5386	4.8716	5.2567	5.3185	2.7282	1.3951	0.9483	0.2308	0.7486	0.8078	0.8172
170	50490947	1.718	4.7841	67240.6569	1.6147	33	0.8049	202.9047	76.6182	0.234	0.3645	1291.0201	3.7369	4.8341	5.2936	5.368	2.4725	1.3753	0.8414	0.266	0.7484	0.8195	0.831
171	50490948	1.5167	4.4515	52520.3448	1.433	32	0.8421	187.4212	67.962	0.24	0.3779	1188.5378	3.5606	4.8341	5.2936	5.368	2.6488	1.3753	0.8414	0.2348	0.7484	0.8195	0.831
172	50490942	1.5322	4.8311	48096.016	1.3743	31	0.8378	180.7498	65.1814	0.2423	0.3832	1142.2978	3.536	4.6738	5.1776	5.3398	2.6138	1.476	0.8488	0.2391	0.7292	0.8078	0.8271
173	50490949	1.5415	4.5568	51457.5574	1.433	33	0.8684	189.4212	67.9478	0.2449	0.3894	1275.378	3.6977	4.9077	5.3934	5.422	2.4316	1.2216	0.7073	0.2399	0.7637	0.8393	0.8437
174	50490950	1.4926	4.9392	47016.9886	1.4462	31	0.8378	180.7498	65.1882	0.2478	0.3956	1185.7873	3.5309	4.8502	5.3224	5.4162	2.6391	1.3197	0.7537	0.2323	0.7547	0.8282	0.8428
175	50490951	1.4879	4.8031	60722.6058	1.5129	33	0.825	196.8771	73.6637	0.2399	0.3782	1261.5155	3.5397	4.8403	5.1903	5.2997	2.7823	1.4816	1.0222	0.227	0.7385	0.7919	0.8086
176	50490952	1.5019	5.029	56234.1863	1.4196	35	0.8974	198.1307	70.7552	0.2413	0.3817	1220.9319	3.5273	4.8475	5.4224	5.5361	2.7395	1.4193	0.7307	0.2308	0.7449	0.8332	0.8507
177	50490953	1.5086	4.9489	65198.351	1.3635	36	0.878	209.6596	66.7354	0.2084	0.3286	1406.0689	3.5765	4.7821	5.3802	5.6238	2.6903	1.4847	0.6949	0.2299	0.7287	0.8199	0.8491
178	50490941	1.5167	4.6094	51943.8018	1.4896	34	0.8947	191.4212	67.9558	0.2422	0.3833	1222.5477	3.6417	5.0503	5.4287	5.547	2.5677	1.1591	0.6624	0.2348	0.7819	0.8404	0.8587
179	50490954	1.5167	4.5568	52245.0206	1.433	33	0.8684	189.4212	67.9507	0.241	0.3805	1204.5378	3.5606	4.8545	5.314	5.4761	2.6488	1.3549	0.7874	0.2348	0.7515	0.8227	0.8394
180	50490955	1.4926	4.8311	47551.2118	1.4462	30	0.8108	176.7498	65.1975	0.2453	0.3897	1169.7873	3.5309	4.8502	5.2669	5.3051	2.6391	1.3197	0.8648	0.2323	0.7547	0.8196	0.8255
181	50490957	1.5485	4.8156	43537.4108	1.4591	32	0.8889	178.1173	62.4338	0.2473	0.3952	1173.8061	3.6402	4.896	5.3078	5.4365	2.4472	1.1915	0.651	0.2436	0.7701	0.8349	0.8551
182	50490958	1.5167	4.5568	51965.6235	1.433	33	0.8684	189.4212	67.9476	0.2422	0.3832	1204.5378	3.5606	4.8714	5.3578	5.4761	2.6488	1.3381	0.7333	0.2348	0.7541	0.8295	0.8478
183	50490959	1.4836	4.9031	60220.9159	1.3764	36	0.9	204.8771	64.2698	0.2105	0.3328	1386.8317	3.5468	4.7745	5.3886	5.542	2.682	1.4543	0.7401	0.2272	0.731	0.825	0.8404
184	50490960	1.4926	4.9392	47286.2003	1.4462	32	0.8649	182.7498	65.1883	0.2465	0.3926	1185.7873	3.5309	4.8885	5.3607	5.4162	2.6391	1.2815	0.7537	0.2323	0.7607	0.8342	0.8428
185	50369837	1.2833	4.3484	26172.945	0.8366	26	0.8667	139.2067	42.1476	0.2129	0.3246	940.9926	3.15	4.2509	4.8631	5.2736	2.7569	1.656	0.6792	0.2073	0.6868	0.7857	0.8446
186	50490961	1.718	4.8817	64970.5403	1.6147	35	0.8537	206.9047	76.5477	0.2414	0.3823	1307.0201	3.7369	4.8714	5.3578	5.4761	2.4725	1.3381	0.7333	0.266	0.7541	0.8295	0.8478
187	50490956	1.508	4.7255	43501.3545	1.3893	30	0.8333	174.1173	62.4742	0.2474	0.3944	1123.6804	3.506	4.6877	5.1881	5.275	2.6026	1.4209	0.8335	0.2365	0.7353	0.8138	0.8275
188	50490943	1.5019	5.029	56298.6793	1.4785	35	0.8974	198.1307	70.7815	0.2408	0.38	1238.9721	3.5694	4.948	5.4905	5.6042	2.6973	1.3188	0.6626	0.2308	0.7603	0.8437	0.8612
189	50490962	1.718	4.8817	66111.9689	1.6147	35	0.8537	206.9047	76.5714	0.2375	0.3731	1307.0201	3.7369	4.8545	5.314	5.4761	2.4725	1.3549	0.7874	0.266	0.7515	0.8227	0.8394
190	50488643	1.6289	4.6067	14583.3492	1.561	26	0.963	126.382	46.7034	0.3859	0.7341	894.3224	3.5189	4.2313	4.5212	5.0443	1.9405	1.2282	0.7848	0.2817	0.7319	0.782	0.8086
191	50488644	1.5122	4.6961	25244.3464	1.383	29	0.9355	149.5801	49.5242	0.2792	0.4748	1075.1034	3.366	4.2858	4.9791	5.3253	2.3345	1.4147	0.529	0.2502	0.709	0.8238	0.8556
192	50488645	1.4627	3.998	13051.575	1.5486	22	0.8462	114.2114	44.0953	0.3867	0.7355	796.8257	3.1383	3.8492	4.1101	4.7188	2.3853	1.6743	1.2396	0.253	0.6658	0.7109	0.741
193	50488646	1.4296	4.0615	7629.18	1.4949	22	1	98.1075	34.2289	0.4078	0.806	700.5609	3.2926	4.1158	4.5766	4.945	1.9554	1.1321	0.5134	0.2574	0.741	0.8239	0.8524
194	50488647	1.4941	4.5821	20106.6957	1.3142	27	0.931	136.8814	44.6507	0.2881	0.5031	1011.4864	3.287	4.2228	5.0357	5.2776	2.298	1.3622	0.3074	0.2509	0.7092	0.8457	0.8864
195	50488648	1.6251	4.4366	8845.758	1.538	22	0.9565	102.0419	36.6101	0.3975	0.7705	772.3922	3.6343	4.4404	4.8712	4.9267	1.5357	0.7296	0.2432	0.2926	0.7994	0.877	0.887
196	50488649	1.361	3.5724	4135.5231	1.3516	18	1	75.0587	25.6492	0.4181	0.8238	582.86	3.0817	3.8151	4.6151	4.8402	1.8252	1.0918	0.0667	0.2575	0.7218	0.8732	0.9158
197	50488650	1.4021	4.0219	5856.7861	1.4406	20	1	86.4386	29.887	0.4007	0.7674	641.388	3.2767	4.1932	4.7711	4.8888	1.8108	0.8943	0.1987	0.2584	0.7728	0.8793	0.9009
198	50488651	1.5254	4.6808	29662.1737	1.4338	30	0.9091	160.465	54.2773	0.2845	0.4953	1139.1357	3.382	4.3071	4.9138	5.3741	2.4254	1.5002	0.7237	0.2489	0.7027	0.8017	0.8294
199	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
200	50488652	1.4021	4.0219	5930.1046	1.4406	20	1	86.4386	29.9437	0.3964	0.7487	641.388	3.2767	4.1932	4.7711	4.8888	1.8108	0.8943	0.1987	0.2584	0.7728	0.8793	0.9009
201	50488653	1.5254	4.802	30649.13	1.4338	31	0.9394	162.465	54.4855	0.2756	0.4671	1139.1357	3.382	4.3071	4.9138	5.3741	2.4254	1.5002	0.7237	0.2489	0.7027	0.8017	0.8294
202	50488654	1.5122	4.6073	26464.7742	1.383	27	0.871	145.5801	49.7529	0.2665	0.4366	1059.1034	3.366	4.2712	4.8877	5.1714	2.3345	1.4292	0.6829	0.2502	0.7066	0.8086	0.8301
203	50488655	1.5558	4.6961	24012.8543	1.383	29	0.9355	149.5801	49.3009	0.294	0.522	1076.9588	3.5715	4.3955	5.0766	5.3488	2.0723	1.2484	0.3351	0.2593	0.7326	0.8461	0.8848
204	50488656	1.4488	4.2516	10415.8408	1.5284	24	1	110.0391	39.15	0.3852	0.7239	760.3785	3.2351	4.0673	4.457	5.0051	2.1572	1.325	0.7745	0.2554	0.717	0.7857	0.8141
205	50488657	1.4296	3.7888	7844.1008	1.4949	20	0.9091	94.1075	34.3187	0.3975	0.7653	684.5609	3.2926	4.0632	4.4187	4.7345	1.9554	1.1847	0.7239	0.2574	0.7315	0.7955	0.8145
206	50488658	1.4296	3.8797	7738.071	1.4949	22	1	98.1075	34.2659	0.4023	0.7848	700.5609	3.2926	4.1685	4.6292	4.945	1.9554	1.0795	0.5134	0.2574	0.7505	0.8334	0.8524
207	50488659	1.6288	4.625	26243.3506	1.448	29	0.9063	154	51.7022	0.2941	0.5261	1150.642	3.5564	4.4355	5.1166	5.3088	2.0874	1.2084	0.3351	0.2695	0.7338	0.8465	0.8783
208	50488660	1.4687	4.4586	16711.6338	1.2183	25	0.9259	124.382	40.3364	0.2819	0.4771	948.2718	3.0738	3.8773	4.8797	5.2322	2.3856	1.5822	0.2273	0.2507	0.6619	0.833	0.8932
209	50488661	1.4687	4.5327	15853.8383	1.2183	24	0.8889	121.6271	40.1318	0.2979	0.5293	948.2718	3.0738	3.7831	4.7401	5.2322	2.3856	1.6763	0.2727	0.2507	0.6458	0.8092	0.8854
210	50488662	1.4296	3.6635	7761.4104	1.4949	18	0.8182	90.1075	34.2925	0.3984	0.7701	670.5609	3.2926	4.1158	4.4714	4.524	1.9554	1.1321	0.7239	0.2574	0.741	0.805	0.8145
211	50051350	1.361	3.3921	4206.2224	1.3516	16	0.8889	71.0587	25.7091	0.4119	0.796	566.86	3.0817	3.7484	4.4151	4.5736	1.8252	1.1585	0.3333	0.2575	0.7092	0.8353	0.8653
212	50051340	1.361	3.7255	4062.5498	1.3516	18	1	75.0587	25.605	0.4257	0.8549	582.86	3.0817	3.7069	4.4402	4.8402	1.8252	1.2	0.1333	0.2575	0.7013	0.8401	0.9032
213	50488663	1.4941	4.72	20795.2456	1.3142	26	0.8966	134.1266	44.8427	0.2788	0.4728	1011.4864	3.287	4.2228	5.0357	5.2776	2.298	1.3622	0.3074	0.2509	0.7092	0.8457	0.8864
214	50488664	1.5122	4.5671	24303.3433	1.383	25	0.8065	141.5801	49.3609	0.2897	0.5103	1045.1034	3.366	4.2163	4.8328	5.0176	2.3345	1.4841	0.6829	0.2502	0.6976	0.7995	0.8301
215	50488666	1.4687	4.3845	17560.5244	1.2183	23	0.8519	120.382	40.544	0.2684	0.4362	932.2718	3.0738	3.8578	4.7693	5.0503	2.3856	1.6016	0.4091	0.2507	0.6586	0.8142	0.8621
216	50488667	1.6384	4.649	37572.5104	1.51	33	0.9167	180.1173	61.9855	0.2894	0.5123	1280.2628	3.609	4.4559	4.9608	5.4051	2.249	1.4021	0.7333	0.2639	0.7176	0.7989	0.8253
217	50488668	1.4488	4.085	10307.0794	1.5284	24	1	110.0391	39.097	0.3886	0.7382	760.3785	3.2351	4.0673	4.457	5.0051	2.1572	1.325	0.7745	0.2554	0.717	0.7857	0.8141
218	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
219	8963	1.2364	3.5878	49169.2671	0.8419	19	0.5135	156.7498	51.6285	0.1808	0.2733	1142.6679	3.0235	3.9315	4.6887	4.9161	3.2433	2.3352	1.3506	0.1891	0.6012	0.717	0.7518
220	50151982	1.5035	4.7791	35432.0345	1.3014	31	0.9394	162.465	48.4352	0.2063	0.3131	1161.4696	3.7733	4.759	5.4069	5.4069	2.1336	1.1478	0.5	0.2399	0.7594	0.8628	0.8628
221	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
222	50513220	1.4729	5.0366	65722.7642	1.1915	38	0.8837	223.3294	53.9565	0.1801	0.307	1557.4698	3.5652	4.8461	5.5459	5.7975	2.7386	1.4577	0.5063	0.2222	0.731	0.8366	0.8745
223	50513220	1.4729	5.0366	65722.7642	1.1915	38	0.8837	223.3294	53.9565	0.1801	0.307	1557.4698	3.5652	4.8461	5.5459	5.7975	2.7386	1.4577	0.5063	0.2222	0.731	0.8366	0.8745
224	14777	1.5939	4.5821	16225.5067	1.3764	28	0.9655	138.8814	35.5566	0.2882	0.5975	1085.3366	3.7234	4.7848	5.2776	5.3609	1.8616	0.8001	0.2241	0.2667	0.8005	0.8829	0.8969
225	10469	1.2215	3.6957	61093.8381	0.8213	20	0.5128	168.1307	55.9386	0.1683	0.2458	1173.2184	2.941	3.8483	4.6404	5.0015	3.4341	2.5267	1.4399	0.1843	0.5805	0.7	0.7444
226	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
227	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
228	8979	1.3436	4.2417	38031.9967	1.0119	30	0.8824	164.9737	50.5146	0.2079	0.3188	1026.0016	3.279	4.449	5.2276	5.5007	2.8503	1.6803	0.6286	0.2105	0.6969	0.8189	0.8617
229	8964	1.2288	3.6163	54918.9623	0.8315	19	0.5	161.4212	53.7684	0.1742	0.2586	1156.9306	2.9817	3.8914	4.6719	4.9219	3.3402	2.4305	1.4	0.1866	0.591	0.7095	0.7474
230	50510842	1.3136	4.7711	36142.823	1.0827	27	0.7941	158.2188	45.6044	0.1976	0.3107	1213.2857	3.455	4.6087	5.407	5.4993	2.5674	1.4137	0.5231	0.2063	0.7239	0.8493	0.8638
231	50508996	1.3039	4.5363	39238.3968	1.0694	31	0.8857	171.5249	47.514	0.1976	0.3123	1229.5819	3.4102	4.5414	5.33	5.5581	2.6773	1.5461	0.5294	0.2032	0.7076	0.8305	0.866
232	50508996	1.3039	4.5363	39238.3968	1.0694	31	0.8857	171.5249	47.514	0.1976	0.3123	1229.5819	3.4102	4.5414	5.33	5.5581	2.6773	1.5461	0.5294	0.2032	0.7076	0.8305	0.866
233	50521009	1.4855	4.1524	89443.0051	1.4354	22	0.5	196.215	102.7714	0.2563	0.3843	1227.6902	3.4035	4.5445	5.0139	5.0583	3.0883	1.9473	1.4336	0.2222	0.6797	0.7498	0.7565
234	50521010	1.4247	3.9754	81101.3657	1.3223	19	0.4524	176.4773	95.3379	0.2468	0.3636	1102.7762	3.269	4.2201	4.7433	4.8968	3.1904	2.2393	1.5626	0.214	0.6338	0.7124	0.7355
235	50521005	1.4618	4.3168	106442.8731	1.4098	23	0.5	208.0838	110.6413	0.2451	0.36	1258.8759	3.3551	4.5302	5.0118	5.1368	3.2299	2.0548	1.4481	0.216	0.6693	0.7405	0.759
236	50520998	1.4298	4.1368	125250.999	1.4899	21	0.4375	208.0782	118.7412	0.2369	0.3426	1284.8211	3.3117	4.4431	4.8107	4.8877	3.3887	2.2574	1.8128	0.2081	0.6467	0.7002	0.7114
237	50521006	1.382	4.1429	114308.2525	1.2641	21	0.4565	200.0838	110.7656	0.2284	0.3252	1164.2752	3.1542	4.1933	4.8137	5.0688	3.4897	2.4506	1.6551	0.2026	0.6148	0.7058	0.7315
238	50521011	1.4401	4.3868	131534.9022	1.3844	24	0.5	220.0782	118.8981	0.2248	0.3176	1290.1387	3.287	4.474	4.9762	5.2114	3.3854	2.1984	1.5394	0.2104	0.6536	0.7269	0.7498
239	50521007	1.4202	4.4537	146658.4103	1.3593	25	0.5	232.1928	127.1107	0.2269	0.3224	1321.4798	3.2349	4.484	5.0603	5.2825	3.52	2.2709	1.5465	0.2053	0.6481	0.7314	0.7528
240	50521001	1.4024	3.9706	101065.4901	1.2927	20	0.4545	188.215	103.0501	0.2273	0.3222	1133.4808	3.2034	4.1712	4.714	4.9853	3.3512	2.3834	1.6544	0.208	0.6187	0.6992	0.7269
241	11682	1.4367	3.8366	4599.9139	1.585	15	0.8333	69.0587	41.7153	0.6268	1.1488	394.5982	2.8766	3.921	4.4776	4.4776	2.4453	1.401	0.8444	0.2632	0.7182	0.8202	0.8202
242	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
243	50520997	1.4765	3.7871	58479.3189	1.3838	17	0.4474	153.4212	81.0993	0.2561	0.3825	1041.6332	3.3776	4.2211	4.6292	4.7017	2.8703	2.0268	1.5462	0.228	0.6518	0.7149	0.7261
244	50521004	1.4855	4.1524	94659.6365	1.4354	22	0.5	196.215	102.9666	0.2423	0.3532	1227.6902	3.4203	4.5336	4.925	5.0583	3.0715	1.9582	1.4336	0.2222	0.678	0.7366	0.7565
245	50521001	1.4024	3.9706	101065.4901	1.2927	20	0.4545	188.215	103.0501	0.2273	0.3222	1133.4808	3.2034	4.1712	4.714	4.9853	3.3512	2.3834	1.6544	0.208	0.6187	0.6992	0.7269
246	11682	1.4367	3.8366	4599.9139	1.585	15	0.8333	69.0587	41.7153	0.6268	1.1488	394.5982	2.8766	3.921	4.4776	4.4776	2.4453	1.401	0.8444	0.2632	0.7182	0.8202	0.8202
247	50520995	1.5115	4.1659	79161.5307	1.4607	21	0.5	184.4773	95.3713	0.253	0.3761	1196.5802	3.4751	4.5561	4.9278	4.9754	2.9172	1.8362	1.4169	0.229	0.6903	0.7466	0.7539
