No.	NAME	Ui	Hy	TPSA(Tot)	MLOGP	MLOGP2	ALOGP2	LOGPcons	ESOL	PDI	SAscore
6088	50259623	3.1699	-0.8482	42.68	3.9826	15.8608	26.2749	4.4836	-4.9966	0.9771	3.6337
6089	50259624	3.4594	-0.8254	66.47	3.5949	12.9235	24.6512	4.2654	-4.9841	0.9711	3.7941
6090	50259626	3.1699	-0.7852	45.92	3.5671	12.7245	22.6357	4.0976	-5.2023	0.9862	3.7479
6091	50259628	3.4594	-0.7671	69.71	3.1935	10.1987	21.1306	3.884	-5.1938	0.9799	3.9012
6092	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6093	50259632	2.585	-0.7872	42.68	2.414	5.8274	8.6395	2.6123	-3.2232	0.9663	3.3888
6094	50259633	3.1699	-0.8193	42.68	4.4582	19.8756	30.1906	4.9539	-5.5239	0.976	3.8051
6095	50259779	3.585	-0.3706	55.63	3.8573	14.8789	33.4975	4.888	-5.6502	1.0413	3.6869
6096	50259780	3.585	-0.3706	55.63	3.8573	14.8789	33.4975	4.888	-5.6502	1.0413	3.6904
6097	50259783	3.585	-0.3706	55.63	3.8573	14.8789	33.4975	4.888	-5.6502	1.0413	3.6251
6098	50259784	3.585	-0.3489	55.63	4.333	18.7746	41.6296	5.4858	-6.2624	1.0374	3.7751
6099	50259785	3.585	-0.4047	55.63	3.5893	12.8832	31.4665	4.6242	-5.3447	1.0376	3.8296
6100	50259788	3.585	-0.3819	55.63	4.065	16.524	39.3618	5.2221	-5.9569	1.0339	3.9715
6101	50245727	3.585	-0.3819	64.86	3.0854	9.5195	26.0804	4.1888	-5.0292	1.0257	3.6668
6102	50259789	3.585	-0.3606	64.86	3.561	12.6808	33.3079	4.7866	-5.6419	1.0226	3.8091
6103	50259791	3.585	-0.3706	55.63	3.7522	14.079	28.3961	4.5285	-5.302	1.0455	3.6296
6104	50259792	3.585	-0.3489	55.63	4.2296	17.8892	35.9184	5.1269	-5.9146	1.0413	3.776
6105	50259793	3.585	-0.3489	55.63	4.2296	17.8892	35.9184	5.1269	-5.9146	1.0413	3.7795
6106	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6107	50259794	3.585	-0.3938	55.63	3.3782	11.4121	26.2482	4.289	-5.0379	1.0456	3.5362
6108	50259795	3.585	-0.3489	55.63	4.333	18.7746	41.6296	5.4858	-6.2624	1.0374	3.7717
6109	50259796	3.585	-0.3819	55.63	4.065	16.524	39.3618	5.2221	-5.9569	1.0339	3.975
6110	11682	2.3219	-0.7635	32.78	2.1184	4.4876	6.7569	2.4925	-2.9151	0.8807	3.7908
6111	50276268	3.9069	0.0871	131.28	1.4585	2.1273	21.4017	3.0296	-5.1054	0.9621	5.2977
6112	50276269	4.1699	-0.7875	94.72	2.4841	6.1708	35.1602	4.7981	-6.2746	1.0111	4.1188
6113	50276270	4.1699	-0.796	94.72	2.8289	8.0029	52.8674	5.7022	-6.5742	0.9839	4.1526
6114	50276271	3.9069	0.1061	131.28	1.1064	1.224	14.9862	2.2865	-4.4271	0.9756	5.0823
6115	50276275	4.3923	0.0089	131.28	2.713	7.3605	47.8062	4.814	-7.2307	1.0083	5.5929
6116	50276274	4.1699	-0.7875	94.72	2.4841	6.1708	37.3443	4.9405	-6.0856	0.9892	4.134
6117	50276282	4.1699	-0.796	94.72	2.8289	8.0029	50.2624	5.5597	-6.7632	1.0042	4.1386
6118	50276272	4.585	-0.8241	94.72	4.2848	18.3595	89.106	7.556	-8.4895	1.0158	4.3732
6119	50276273	4.585	-0.83	94.72	4.5995	21.1556	112.3515	8.3076	-8.9711	1.0098	4.4022
6120	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6121	50276278	3.9069	0.1061	131.28	1.1064	1.224	20.7626	2.6289	-4.8648	0.966	5.2879
6122	50276277	3.9069	0.0871	131.28	1.4585	2.1273	19.7562	2.8871	-5.2944	0.9813	5.2784
6123	50276276	3.9069	0.0693	131.28	1.8034	3.2521	25.8796	3.4763	-5.6662	0.9766	5.2832
6124	50276267	4.3923	0.0227	131.28	2.393	5.7265	49.3647	4.5665	-6.8093	0.9955	5.5891
6125	50270713	1.585	0.7603	78.79	2.973	8.8386	4.0256	2.737	-4.6156	0.8837	5.4943
6126	50270714	1.585	0.0971	58.56	3.7606	14.1424	9.9907	3.7274	-5.207	0.9171	5.3427
6127	50270715	0	0.0779	43.7	4.8209	23.2413	19.4534	4.5982	-5.7396	0.8915	4.8243
6128	50270721	0	2.0867	122.85	2.502	6.2598	7.0953	2.5177	-4.9686	0.8502	5.2368
6129	50270722	0	0.0779	43.7	4.8209	23.2413	19.4534	4.5982	-5.7396	0.8915	4.8243
6130	50270723	0	2.0867	122.85	2.502	6.2598	7.0953	2.5177	-4.9686	0.8502	5.2368
6131	50270724	0	0.0779	43.7	4.8209	23.2413	19.4534	4.5982	-5.7396	0.8915	4.8243
6132	50270725	1	-0.481	40.54	4.6759	21.8643	17.8751	4.5584	-5.6998	0.9146	4.8105
6133	50270726	1	1.3624	119.69	2.357	5.5553	6.1554	2.4779	-4.9289	0.8658	5.227
6134	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
6135	50270729	1	3.4525	198.84	0.2104	0.0442	0.5389	0.4548	-4.1978	0.8379	5.6376
6136	50276043	3.8074	-0.3095	191.17	1.615	2.6082	2.5706	1.8822	-3.8413	0.9047	4.9384
6137	50276059	3.7004	-0.6934	163.1	1.5786	2.4919	3.9303	2.1	-3.911	0.9126	4.8818
6138	50276060	3.7004	-0.7028	153.87	1.8288	3.3446	3.9956	2.186	-3.8958	0.9189	4.7683
6139	50276061	3.6439	-0.6705	182.11	1.7743	3.1481	3.8115	2.1728	-3.9159	0.9205	4.7816
6140	50276062	3.7004	-0.6862	153.87	2.1935	4.8116	4.8594	2.4224	-4.1651	0.9193	4.8457
6141	50276066	3.8074	-0.3188	182.97	1.3992	1.9578	1.2528	1.7357	-3.8156	0.9169	4.9671
6142	50276067	3.9542	-0.7291	153.87	2.4461	5.9835	8.4524	3.0789	-4.8402	0.9419	4.8354
6143	50276068	3.7004	-0.7291	153.87	2.5851	6.6825	13.3174	3.3877	-4.8564	0.912	5.0303
6144	50276069	3.7004	-0.6862	153.87	2.385	5.6883	7.5477	2.875	-4.8446	0.9237	4.882
6145	50276070	3.7004	-0.6934	153.87	2.574	6.6255	10.4555	3.2029	-5.1537	0.9228	5.0467
6146	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6147	50276072	3.2479	0.8915	95.28	3.3978	11.5452	16.6203	3.6233	-4.8504	1.0162	4.7588
6148	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
6149	50276079	3.5236	0.9598	122.64	4.5287	20.5092	21.794	4.5533	-5.7122	1.0304	4.7509
6150	50276081	3.2479	0.9361	76.82	4.7101	22.1853	22.7911	4.5052	-5.5349	1.055	4.7582
6151	50276082	3.5236	0.9598	122.64	4.5287	20.5092	21.794	4.5533	-5.7122	1.0304	4.7069
6152	50276087	3.585	0.8121	86.05	4.641	21.539	25.016	4.7275	-5.8722	1.0612	4.5725
6153	50276088	3.2479	0.9659	89.71	3.2197	10.3663	8.7557	2.9839	-4.2886	1.0577	4.8163
6154	50276089	3.6439	0.7801	76.82	5.2768	27.8449	31.6744	5.3166	-6.2821	1.0692	4.8146
6155	50276080	3.2479	0.8715	76.82	4.6609	21.7241	25.8267	4.5793	-5.5387	1.0416	4.9084
6156	50276071	3.2479	0.9082	102.12	4.7101	22.1853	21.6355	4.4872	-5.483	1.0433	4.8677
6157	50276092	3.2479	0.9361	76.82	4.82	23.2327	23.6002	4.6062	-5.8717	1.0599	4.8194
6158	50276093	3.2479	0.9263	76.82	4.2191	17.8011	16.8888	3.9023	-4.92	1.0608	4.684
6159	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
6160	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6161	11682	2.3219	-0.7635	32.78	2.1184	4.4876	6.7569	2.4925	-2.9151	0.8807	3.7908
6162	152478	3.6439	0.2962	136.72	3.3101	10.9569	25.4429	4.4759	-5.6509	1.0083	3.829
6163	50276159	3.5236	0.9527	122.64	4.3057	18.5392	16.032	4.0397	-5.1572	1.0344	4.741
6164	50277451	3.1699	0.2728	84.64	2.2376	5.007	8.3307	2.556	-3.6349	0.9688	3.5669
6165	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6166	50277452	3.1699	2.5022	132.44	1.738	3.0208	7.8748	2.2701	-3.6986	0.9114	3.5427
6167	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6168	50277453	3.1699	1.6635	125.1	na	na	na	2.4723	-4.025	0.9009	3.8589
6169	50277454	3.5236	0.1938	84.64	2.9722	8.8339	17.8354	3.6309	-4.709	0.9977	3.4899
6170	50277455	3.5236	0.8671	104.87	2.9792	8.8758	15.6484	3.446	-4.6695	0.9764	3.624
6171	50277461	3.1699	1.6977	112.21	2.2292	4.9692	9.447	2.6211	-3.8523	0.93	3.4736
6172	50277462	3.5236	0.8341	91.98	3.4513	11.9116	18.0574	3.9029	-4.9807	0.9794	3.5399
6173	50277463	3.1699	0.9361	91.98	2.7331	7.47	11.1623	2.9763	-4.0095	0.9503	3.4695
6174	50279524	3.2479	-0.3992	28.9	2.8307	8.0127	10.9184	3.0517	-4.049	1.0693	5.8557
6175	50279525	3.3923	-0.3693	45.97	2.2133	4.8987	8.6707	2.6061	-3.8136	1.064	5.8297
6176	50460219	3.2479	-0.7816	27.05	4.1456	17.1862	23.0678	4.8016	-5.2282	0.9777	4.4064
6177	50460217	3.2479	-0.7405	27.05	4.5235	20.4623	25.6552	5.1664	-5.8705	0.9867	4.2125
6178	50460221	3.2479	-0.8059	27.05	4.7904	22.9478	32.6852	5.651	-5.9397	0.9475	4.4418
6179	50460220	3.2479	-0.7816	27.05	4.1456	17.1862	23.0678	4.8016	-5.2282	0.9777	4.2624
6180	50460222	3.2479	-0.7509	36.28	3.6058	13.0018	18.4926	4.3542	-4.9027	0.9667	4.0811
6181	50460223	3.2479	-0.7113	27.05	4.6816	21.9176	22.3511	4.9452	-5.4486	0.9833	4.2044
6182	31772	3.2479	-0.7113	27.05	4.9004	24.014	31.8717	5.6669	-6.1468	0.9796	4.232
6183	31773	3.2479	-0.7405	27.05	4.4136	19.4801	24.8114	5.0654	-5.5337	0.9811	4.1439
6184	50460225	3.2479	-0.7816	27.05	4.1456	17.1862	23.0678	4.8016	-5.2282	0.9777	4.2013
6185	50460224	3.2479	-0.7405	27.05	4.3027	18.513	20.4503	4.704	-5.1842	0.983	4.1496
6186	50460226	3.2479	-0.7904	27.05	4.3644	19.0481	27.9746	5.1395	-5.5359	0.9732	4.3247
6187	50460218	3.2479	-0.7721	27.05	3.9226	15.387	18.6339	4.4624	-4.9205	0.9826	4.0466
6188	50460227	3.2479	-0.7509	36.28	3.6058	13.0018	18.4926	4.3542	-4.9027	0.9667	4.1761
6189	50460434	3	-0.7593	75.18	2.8113	7.9036	14.7763	3.6001	-4.2851	0.9418	3.7243
6190	50460435	3	-0.7434	75.99	2.6693	7.1254	16.1194	3.5225	-4.2076	0.9347	3.8924
6191	50460438	3	-0.7593	81.17	2.8113	7.9036	18.0234	3.8448	-4.3608	0.9379	3.5883
6192	50460439	3	-0.7693	71.94	2.8817	8.304	13.5557	3.5475	-4.1073	0.9504	3.5497
6193	50460440	3	-0.7852	71.94	3.3153	10.9912	23.2845	4.3333	-4.6091	0.9456	3.5318
6194	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6195	50460448	3	-0.7511	81.17	2.5965	6.7418	13.4352	3.4498	-4.1078	0.9398	3.5981
6196	50460442	3	-0.7593	75.18	2.8113	7.9036	14.7763	3.6001	-4.2851	0.9418	3.6489
6197	50460447	3	-0.7775	71.94	3.1005	9.6128	18.1629	3.9438	-4.3604	0.9479	3.5373
6198	50460444	3	-0.7511	81.17	2.5965	6.7418	15.1835	3.5269	-4.1613	0.9398	3.5933
6199	50460449	3	-0.7671	75.18	3.0225	9.1354	19.5718	3.9938	-4.5375	0.94	3.6391
6200	50460450	3	-0.7924	71.94	3.5264	12.4357	26.7723	4.6499	-4.8078	0.9435	3.5292
6201	50460446	3	-0.7671	81.17	3.0225	9.1354	23.1265	4.2331	-4.6094	0.9362	3.5848
6202	50460437	3	-0.7744	81.17	3.2301	10.4337	26.6029	4.5486	-4.8079	0.9346	3.584
6203	50460451	3	-0.7671	66.76	3.1605	9.9886	19.1853	3.9351	-4.4027	0.9419	3.8437
6204	50460452	3.3219	-0.7434	84.53	2.5302	6.4018	17.2923	3.5398	-4.2196	0.9474	3.5215
6205	50460455	3	-0.7812	75.18	3.4345	11.7956	28.4772	4.6954	-4.9837	0.9367	3.6348
6206	50460453	3	-0.7422	81.17	2.3777	5.6535	10.9998	3.1306	-3.9078	0.9418	3.6058
6207	50460441	2.3219	-0.0963	79.56	0.8371	0.7008	1.8023	1.2113	-2.1281	0.9468	3.7572
6208	50460443	3	-0.7693	71.94	2.8817	8.304	15.3116	3.6245	-4.1608	0.9504	3.5446
6209	50460445	3	-0.7671	75.18	3.0225	9.1354	19.5718	3.9938	-4.5375	0.94	3.712
6210	50460454	3	-0.7812	75.18	3.4345	11.7956	28.4772	4.6954	-4.9837	0.9367	3.7029
6211	50460456	3.3219	-0.7211	93.76	1.7819	3.175	14.3884	3.0415	-3.9654	0.9402	3.5774
6212	50460436	3	-0.7604	71.94	2.6587	7.0686	11.1089	3.2268	-3.9072	0.9532	3.56
6213	50460098	3.6439	0.1727	48.91	4.4596	19.8877	26.3333	4.7419	-5.2901	1.0271	3.9777
6214	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6215	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
6216	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6217	50457013	3.585	0.161	82.91	4.5685	20.8714	16.3547	4.1947	-5.5529	1.0627	4.5289
6218	50457016	3.585	0.193	82.91	4.6711	21.8192	18.5442	4.4677	-6.1315	1.0709	4.4941
6219	50457017	3.1699	0.2728	82.91	3.4877	12.1639	5.3973	2.8152	-4.2	1.0526	4.3492
6220	50457021	3.1699	0.1938	82.91	4.3718	19.1127	17.7704	4.2608	-5.1143	1.0193	4.2737
6221	50457022	3.585	0.193	82.91	4.5685	20.8714	17.8278	4.3691	-5.7964	1.0668	4.4588
6222	50457023	3.585	0.161	82.91	4.5685	20.8714	16.3547	4.1947	-5.5529	1.0627	4.6833
6223	50457024	3.585	0.193	82.91	4.4651	19.9373	14.1632	4.0103	-5.4487	1.0721	4.49
6224	50457015	3.585	0.193	82.91	4.5685	20.8714	17.8278	4.3691	-5.7964	1.0668	4.4857
6225	50457020	3.585	0.1769	82.91	4.3609	19.0173	12.6587	3.8607	-5.2444	1.0724	4.4095
6226	50457018	3.1699	0.2307	82.91	3.9382	15.5092	10.9105	3.5521	-4.666	1.0339	4.3179
6227	50457025	3.8074	0.2219	128.73	4.2124	17.7444	11.9184	3.9198	-5.4343	1.0481	4.4352
6228	50457026	3.585	0.193	82.91	4.4651	19.9373	14.1632	4.0103	-5.4487	1.0721	4.4155
6229	50457027	3.585	0.193	82.91	4.6711	21.8192	18.5442	4.4677	-6.1315	1.0709	4.4608
6230	50457028	3.585	0.177	92.14	3.8094	14.5114	12.5422	3.6742	-5.1807	1.0498	4.4221
6231	50457029	3.8074	0.2219	128.73	4.2124	17.7444	11.9184	3.9198	-5.4343	1.0481	4.4736
6232	50457033	3.585	0.161	82.91	4.5685	20.8714	16.3547	4.1947	-5.5529	1.0627	4.5103
6233	50457019	3.585	0.193	82.91	4.4651	19.9373	14.1632	4.0103	-5.4487	1.0721	4.4603
6234	50457032	3.8074	0.2219	128.73	4.2124	17.7444	11.9184	3.9198	-5.4343	1.0481	4.5014
6235	50457014	3.585	0.193	82.91	4.6711	21.8192	18.5442	4.4677	-6.1315	1.0709	4.5373
6236	50457030	3.585	0.8441	103.14	3.6017	12.9725	10.8274	3.4203	-5.0273	1.0441	4.3881
6237	50457031	3.585	0.1766	101.37	3.2654	10.6629	12.4263	3.4903	-5.1204	1.0307	4.4803
6238	50457034	3.7004	0.8121	85.83	2.5465	6.4848	10.9217	3.1634	-4.5808	1.0336	4.1717
6239	50457035	2.9069	2.8916	94.03	1.1763	1.3837	0.7314	0.9811	-2.3766	1.0195	3.7378
6240	50457036	3.3923	0.8868	68.01	2.5882	6.6987	9.8376	2.9877	-4.0638	1.0275	3.7762
6241	50457038	3.3923	0.898	68.01	3.1829	10.1306	15.0924	3.6895	-5.0147	1.0287	3.9964
6242	50457039	3.3923	0.8715	68.01	3.3958	11.5316	17.6913	3.8817	-5.1235	1.0215	3.9968
6243	50457040	3.7004	0.7716	85.83	2.9521	8.7149	16.6644	3.7019	-4.9071	1.0209	4.1226
6244	50457041	3.3219	1.0054	85.83	2.522	6.3605	7.0352	2.7437	-4.3922	1.0273	4.2293
6245	50457044	2.9069	1.1031	68.01	2.0478	4.1937	5.2964	2.2599	-3.7213	1.0092	3.8863
6246	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6247	50457042	3.3923	0.86	68.01	2.807	7.879	11.9557	3.1818	-4.1732	1.0199	3.7835
6248	50457043	3.7004	0.7913	85.83	2.7509	7.5673	13.1479	3.3527	-4.6882	1.0269	4.1751
6249	50457046	3.7549	0.7716	93.79	2.8809	8.2997	13.3488	3.5541	-4.8041	1.0231	4.1879
6250	50458111	3.9542	1.3965	102.93	3.6325	13.1951	36.2115	5.0509	-6.048	1.0289	3.9828
6251	50458112	3.9542	1.4177	102.93	3.4423	11.8493	29.5675	4.6642	-5.8023	1.0346	3.9878
6252	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6253	50458113	3.9542	2.1611	123.16	2.8842	8.3185	30.5687	4.3833	-5.8966	1.0017	4.5292
6254	50458114	3.9542	1.4398	102.93	3.2495	10.5593	28.8928	4.4491	-5.6761	1.0408	3.986
6255	50289516	3.858	0.1061	135.7	1.7024	2.898	32.7367	4.3626	-5.9936	0.9938	4.168
6256	50289517	3.858	0.0871	135.7	2.0545	4.2211	44.01	5.0442	-6.4279	0.9878	4.1851
6257	50289518	3.858	0.0693	135.7	2.3994	5.7569	56.9482	5.7234	-6.861	0.9825	4.2058
6258	50289519	3.858	0.0528	135.7	2.7374	7.4931	71.5513	6.4002	-7.2931	0.9778	4.2296
6259	50289520	3.858	0.0372	135.7	3.069	9.4186	87.8194	7.075	-7.7241	0.9736	4.2562
6260	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
6261	50456402	3.585	1.3675	109.58	na	na	na	5.0778	-5.9974	0.9573	4.2766
6262	50456817	3.585	-0.7852	43.32	na	na	7.7234	2.2346	-4.4484	0.9781	4.1113
6263	50456821	3.585	-0.7852	43.32	na	na	7.7234	2.2346	-4.4484	0.9781	4.1726
6264	50456820	3.8074	-0.7351	89.14	na	na	3.706	1.6421	-3.7184	0.9598	4.0765
6265	50456822	3.585	-0.7852	43.32	na	na	5.0006	1.6515	-3.6783	0.9747	4.1317
6266	50456824	3.585	-0.8129	43.32	na	na	4.1237	1.4792	-3.4594	0.9743	4.059
6267	50456825	3.585	-0.8193	43.32	na	na	6.3348	1.8765	-3.8107	0.9706	4.2185
6268	50456826	3.585	-0.8193	43.32	na	na	6.3348	1.8765	-3.8107	0.9706	4.1852
6269	50456818	3.585	-0.7852	43.32	na	na	7.7234	2.2346	-4.4484	0.9781	4.1943
6270	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
6271	50456819	3.585	-0.8193	43.32	na	na	6.3348	1.8765	-3.8107	0.9706	4.3528
6272	50456823	3.585	-0.7852	43.32	na	na	5.0006	1.6515	-3.6783	0.9747	4.1429
6273	50456827	3.585	-0.7852	43.32	na	na	5.0006	1.6515	-3.6783	0.9747	4.0621
6274	50456828	3.8074	-0.7351	89.14	na	na	3.706	1.6421	-3.7184	0.9598	4.148
6275	50004000	2.3219	-0.2713	44.81	1.8689	3.4926	5.5244	1.9977	-3.0089	0.9339	4.2754
6276	50456474	3.585	0.1622	70.67	4.4584	19.8777	20.6889	4.5588	-5.593	0.9712	4.2956
6277	50456475	3.585	0.1622	70.67	4.3604	19.0128	16.7248	4.2017	-5.2464	0.9722	4.2886
6278	50456476	3.585	0.1622	70.67	4.3604	19.0128	16.7248	4.2017	-5.2464	0.9722	4.2995
6279	50456477	3.585	0.1622	70.67	4.5558	20.7555	21.4601	4.6556	-5.9269	0.9753	4.2733
6280	50456478	3.585	0.1622	70.67	4.6525	21.6461	19.9121	4.5785	-6.1553	0.9826	4.3797
6281	50195815	3.585	-0.4246	50.8	3.6388	13.2411	22.154	4.4444	-4.9625	0.9581	3.6619
6282	50456909	3.4594	-0.4555	32.34	4.3588	18.9993	21.6727	4.6347	-4.8796	0.9787	3.3986
6283	50456910	3.4594	0.8232	72.8	3.2993	10.8855	16.9793	3.907	-4.5488	0.938	3.4494
6284	50456911	3.4594	0.1596	61.8	3.2993	10.8855	16.1829	3.8454	-4.506	0.9489	3.5615
6285	50458327	4.5236	-0.6326	217.3	3.0572	9.3463	18.2688	4.0373	-6.0869	0.986	4.5864
6286	50458328	3.7004	-0.5655	125.66	1.4546	2.1159	6.7071	1.9287	-3.9384	0.99	3.4011
6287	50458329	3.7004	-0.5655	125.66	1.687	2.8459	7.6055	2.1349	-4.6149	1	3.522
6288	50458330	3.7004	1.839	177.7	-0.496	0.246	0.0539	-0.3763	-2.1057	1.0038	3.389
6289	50458331	3.7004	-0.5655	125.66	1.2171	1.4812	2.7956	1.2008	-3.2358	0.9944	3.4112
6290	50458332	4.2479	0.1988	166.12	1.7183	2.9525	15.6072	2.9992	-5.2396	0.9772	4.4619
6291	50456479	3.585	0.1622	70.67	4.6525	21.6461	19.9121	4.5785	-6.1553	0.9826	4.405
6292	50456480	3.585	0.1484	79.9	3.6993	13.6848	14.9591	3.8639	-4.9787	0.9612	4.331
6293	50456481	3.585	0.7821	100.13	2.951	8.7082	12.9622	3.4272	-4.7664	0.9448	4.3134
6294	50456482	3.585	0.1475	70.67	3.9936	15.9488	15.0862	3.9646	-4.9798	0.972	4.2179
6295	50456483	3.585	1.4913	96.69	4.0135	16.1078	9.8439	3.5831	-4.7993	0.9762	4.2664
6296	50456484	3.585	0.7916	90.9	3.5025	12.2672	13.0805	3.6136	-4.8264	0.9541	4.275
6297	50456485	3.8074	0.189	116.49	4.1131	16.9178	14.2771	4.113	-5.2362	0.9595	4.2703
6298	50456486	3.8074	0.189	116.49	4.1131	16.9178	14.2771	4.113	-5.2362	0.9595	4.3301
6299	50456488	3.585	0.7916	90.9	4.0135	16.1078	13.0805	3.784	-4.9446	0.9541	4.2603
6300	50456494	3.585	0.1338	70.67	4.1904	17.5598	19.0995	4.2951	-5.2875	0.9688	4.3345
6301	50456489	3.585	0.1338	70.67	4.1904	17.5598	19.0995	4.2951	-5.2875	0.9688	4.3809
6302	50456473	3.585	0.1622	70.67	4.3604	19.0128	16.7248	4.2017	-5.2464	0.9722	4.2326
6303	50456495	3.585	0.1622	70.67	4.6525	21.6461	19.9121	4.5785	-6.1553	0.9826	4.333
6304	50456497	3.8074	0.189	116.49	4.1131	16.9178	14.2771	4.113	-5.2362	0.9595	4.3127
6305	50456490	3.585	0.1622	70.67	4.4584	19.8777	20.6889	4.5588	-5.593	0.9712	4.2856
6306	50456492	3.585	0.1622	70.67	4.5558	20.7555	21.4601	4.6556	-5.9269	0.9753	4.3284
6307	50456496	3.585	0.1484	79.9	3.6993	13.6848	14.9591	3.8639	-4.9787	0.9612	4.2594
6308	50456487	3.585	1.4913	96.69	3.5025	12.2672	9.8439	3.4128	-4.6811	0.9762	4.291
6309	50456471	3.585	0.1338	70.67	4.1904	17.5598	19.0995	4.2951	-5.2875	0.9688	4.4733
6310	50456472	3.585	0.7916	90.9	3.5025	12.2672	13.0805	3.6136	-4.8264	0.9541	4.2079
6311	50456493	3.585	0.1622	70.67	4.5558	20.7555	21.4601	4.6556	-5.9269	0.9753	4.342
6312	50456491	3.585	0.1622	70.67	4.4584	19.8777	20.6889	4.5588	-5.593	0.9712	4.2286
6313	50456912	3.4594	0.1439	61.8	3.507	12.2988	19.1109	4.1609	-4.7012	0.9465	3.5187
6314	50456906	3.4594	-0.4246	50.8	3.7113	13.7739	21.3684	4.4137	-4.8533	0.9545	3.5853
6315	50195816	3.585	0.141	52.57	3.7465	14.0363	20.0006	4.2983	-4.8208	0.9616	3.553
6316	50456913	3.585	0.1439	61.8	3.4345	11.7957	19.8542	4.1917	-4.8104	0.9501	3.598
6317	10949	3.585	-0.831	51.91	4.0448	16.3606	25.027	4.6143	-5.2742	0.9796	4.035
6318	50456920	3.4594	0.141	52.57	3.819	14.5846	19.2545	4.2675	-4.7115	0.9575	3.4689
6319	50456907	3.4594	-0.4458	32.34	4.1477	17.2032	18.5468	4.318	-4.6856	0.9831	3.4464
6320	50456917	3.4594	0.1574	52.57	3.6078	13.0166	16.3151	3.9508	-4.5168	0.9606	3.5164
6321	50456919	3.585	0.8232	72.8	3.2268	10.4125	17.6803	3.9378	-4.658	0.9415	3.5315
6322	50456921	3.585	-0.4555	32.34	4.2863	18.3726	22.4638	4.6655	-4.9888	0.9834	3.4848
6323	50456918	3.4594	0.8466	72.8	3.0882	9.5369	14.2265	3.5903	-4.3534	0.94	3.4933
6324	50456908	3.4594	-0.4149	50.8	3.507	12.2988	18.2654	4.0993	-4.6584	0.9571	3.627
6325	50195870	3.585	-0.4389	41.57	3.9541	15.6353	22.3086	4.5521	-4.9726	0.9698	3.6214
6326	50458333	4.2479	-0.6953	125.66	3.5764	12.7903	33.8049	4.8717	-6.7604	1.0092	4.4983
6327	50458334	4.2479	-0.745	125.66	3.0404	9.2438	29.7876	4.3442	-6.1494	1.0043	4.8124
6328	50458335	4.2479	-0.6953	125.66	3.7666	14.1871	35.7867	5.0638	-7.4271	1.016	4.5961
6329	50458336	4.2479	0.1727	166.12	2.1065	4.4374	21.0956	3.2561	-5.3752	0.9714	4.312
6330	50458337	4.2479	0.1727	166.12	2.1065	4.4374	21.0956	3.2561	-5.3752	0.9714	4.3323
6331	50458338	4.5236	-0.6485	217.3	3.4454	11.8708	24.173	4.2941	-6.2244	0.9799	4.4527
6332	50458339	4.2479	-0.7098	125.66	4.1398	17.1381	43.8853	5.3157	-7.5592	1.0076	4.4394
6333	50458342	3.7004	-0.5655	125.66	1.4546	2.1159	6.7071	1.9287	-3.9384	0.99	3.4222
6334	50458346	3.7004	-0.6362	125.66	0.9186	0.8439	4.9881	1.4013	-3.3275	0.9835	3.864
6335	50458347	3.7004	-0.5943	144.12	-0.0152	0.0002	1.5085	0.5551	-2.7211	0.9635	3.5017
6336	50458343	4.2479	1.481	177.7	1.7183	2.9525	8.9533	2.5975	-4.9491	1.0194	4.4901
6337	50458348	4.2479	-0.7098	125.66	3.9544	15.637	41.6877	5.1251	-6.8936	1.001	4.3466
