No.	NAME	SpDiam_EA(ed)	SpMAD_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMaxA_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	SM06_EA	SM06_EA(bo)	SM11_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM04_EA(dm)	SM10_AEA(ed)	SM04_AEA(bo)	SM08_AEA(bo)	SM10_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM15_AEA(bo)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig06_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig09_EA(ri)	Eig05_AEA(ed)	Eig06_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig12_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig11_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig07_AEA(dm)	Eig09_AEA(dm)	Eig11_AEA(dm)	Eig15_AEA(dm)	Eig03_AEA(ri)	Eig04_AEA(ri)	Eig13_AEA(ri)
3333	50312890	23.8693	4.5377	7.2065	1.8601	0.0547	11.8621	0.2966	1.4366	0.2002	1.581	4.8345	1.5099	3.9771	1.5466	1.5006	35.4172	8.5528	9.7397	16.2751	2.6901	1.9053	3.5935	21.0742	7.7377	13.368	2.9104	2.4834	2.4066	2.2174	9.14	8.9554	8.6528	3.9139	3.4466	3.005	2.7755	0.9657	0.86	0.86	0.6928	0.3661	0	0	0	0	0	0	0	0	0	1.5425	5.532	5.3548	5.2725	4.6062	3.7227	4.2718	3.9943	3.8973	2.6852	3.6763	3.1934	2.8995	2.7472	2.691	2.5304	2.167	1.5669	0.943	3.6571	3.5336	2
3334	50312891	23.8693	4.6371	7.2065	1.8848	0.0547	12.2681	0.3067	1.4688	0.2002	1.5623	4.8345	1.5358	3.9771	1.5673	1.5282	34.7855	8.5681	9.7468	16.2874	2.7858	1.9053	3.7336	21.0772	7.7472	13.378	2.9484	2.4901	2.4098	2.2309	9.2675	8.9559	8.6528	3.9284	3.4466	3.0157	2.7813	1.3915	0.9657	0.6928	0.5315	0.3661	0	0	0	0	0	0	0	0	0	1.5436	5.5341	5.3552	5.2757	4.6079	3.7228	4.2948	3.9955	3.8974	2.6853	3.6765	3.3045	2.8997	2.7474	2.6914	2.5365	1.9909	1.7262	0.9459	3.6596	3.5348	2.09
3335	50004000	23.8134	4.9869	7.2059	1.7951	0.0994	8.4221	0.3828	1.4691	0.3639	1.686	4.8322	1.5536	3.9729	1.6048	1.541	21.6348	8.2556	9.1192	15.8682	2.466	1.9053	3.5314	20.973	7.2081	12.9775	2.6866	1.9882	1.4757	1.1335	8.8281	8.4578	7.1517	3.3177	2.8788	2.4192	1.6305	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	0.3524	4.838	4.67	4.2137	3.088	2.4271	3.9814	3.6742	3.4706	0.7616	3.6575	2.8201	2.7423	2.5047	1.7464	1.1715	0.9152	-0.0153	-0.8749	3.3957	3.2947	0.0829
3336	50014113	23.8693	4.6347	7.2065	1.8404	0.0729	8.4221	0.2807	1.4612	0.267	1.5931	4.8345	1.5241	3.9771	1.5589	1.5157	25.0225	8.3652	9.376	15.9497	2.466	1.9053	3.5314	21.0006	7.4517	13.119	2.7041	2.3776	2.0115	1.5906	8.9552	8.6528	7.2462	3.4466	3.3205	2.5957	2.4731	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.1317	5.3467	4.9976	4.7168	3.7228	3.2132	3.9913	3.8964	3.6779	1.8764	3.6576	2.8985	2.746	2.6891	2.5152	1.8177	1.1826	1	-0.0625	3.5315	3.396	1.2986
3337	50312892	23.8693	4.3379	7.2065	1.7607	0.0625	8.4221	0.2406	1.4346	0.2288	1.5508	4.8345	1.4906	3.9771	1.5158	1.484	26.6036	8.3896	9.3854	15.9503	2.466	1.9053	3.5314	21.0019	7.5054	13.1309	2.7063	2.3853	2.0614	1.7709	8.9555	8.6528	7.2758	3.4466	3.3212	2.606	2.4792	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.4017	5.3472	5.0044	4.762	3.7756	3.2605	3.9926	3.8966	3.6868	2.5	3.6627	2.8988	2.7463	2.6894	2.5167	1.8769	1.5669	1.1825	0.7266	3.5322	3.4024	1.7775
3338	50312893	23.8693	4.5109	7.2065	1.8973	0.0607	8.4221	0.2339	1.4644	0.2225	1.5543	4.8345	1.524	3.9771	1.5418	1.5114	28.1847	8.4466	9.5762	16.0293	2.466	1.9053	3.5314	21.0174	7.6271	13.2336	2.7299	2.4274	2.3099	1.9329	8.9566	8.6528	7.5943	3.4835	3.4463	2.8607	2.5842	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.4123	5.3615	5.3099	4.9779	4.2218	3.5697	4.0249	3.9227	3.8869	2.5183	3.6753	2.9003	2.7483	2.6931	2.572	2.4769	1.5669	1.1825	0.794	3.5678	3.5148	2
3339	50312894	23.8693	4.7404	7.2065	1.8869	0.0547	8.4221	0.2106	1.4923	0.2002	1.5742	4.8345	1.5519	3.9771	1.569	1.5336	34.2481	8.7007	9.7409	16.2384	2.466	1.9053	3.5314	21.2402	7.7945	13.4617	3.3135	2.5265	2.4258	2.3039	11.6573	8.9566	8.6528	3.8376	3.4466	3.1944	2.8384	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.5646	5.5645	5.3632	5.3155	4.7035	3.7226	4.4396	4.0111	3.9039	2.6846	3.676	3.5368	2.9002	2.7481	2.6926	2.561	1.8175	1.5669	0.9437	3.6751	3.5593	2
3340	50312895	23.8693	4.4236	7.2065	1.8483	0.0547	8.4221	0.2106	1.4539	0.2002	1.558	4.8345	1.5056	3.9771	1.5233	1.4967	31.8228	8.5	9.6504	16.1058	2.466	1.9053	3.5314	21.0312	7.7004	13.2961	2.747	2.4539	2.3895	2.2007	8.9566	8.6528	7.6946	3.6504	3.4465	2.9462	2.7497	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.545	5.4161	5.3464	5.1831	4.5884	3.6409	4.0775	3.9745	3.8954	2.5189	3.6754	2.901	2.7891	2.744	2.6888	2.5234	1.8172	1.4316	0.9453	3.6278	3.5291	2
3341	50312898	23.8693	4.5857	7.3368	1.9568	0.0533	8.4221	0.2054	1.4798	0.1953	1.5619	4.8345	1.5304	3.9771	1.5514	1.5206	28.1847	8.5696	9.9684	16.7364	2.466	1.9053	3.5314	21.0765	7.8057	13.4393	2.9323	2.4883	2.4091	2.229	9.2386	8.9558	8.6528	4.2065	3.4466	3.1266	2.8159	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.618	5.5334	5.3551	5.2749	4.6104	3.7228	4.4088	3.9993	3.8982	2.8847	3.6758	2.9324	2.8947	2.7463	2.6898	2.5229	1.8172	1.5669	0.9447	3.6606	3.5353	2.1332
3342	50312902	23.8693	4.4698	7.2065	1.8858	0.0591	9.3531	0.2528	1.4644	0.2165	1.55	4.8345	1.5226	3.9771	1.5406	1.5108	28.4101	8.4496	9.5759	16.0229	2.5112	1.9053	3.5408	21.016	7.6363	13.2343	2.7106	2.4404	2.3624	2.0108	8.9556	8.6528	7.3133	3.4493	3.4461	2.8853	2.6012	0.9657	0.6928	0.5987	0.232	0	0	0	0	0	0	0	0	0	0	1.4738	5.354	5.3298	4.9984	4.2226	3.6236	3.9973	3.9069	3.8904	2.5192	3.666	2.8998	2.7523	2.725	2.6844	2.512	1.646	1.1826	0.9324	3.5472	3.5171	2
3343	50312903	23.8693	4.4095	7.2065	1.8655	0.0575	8.4221	0.2216	1.4558	0.2108	1.5423	4.8345	1.5122	3.9771	1.5293	1.4997	28.4101	8.4538	9.5773	16.0224	2.466	1.9053	3.5314	21.016	7.6455	13.2362	2.7072	2.4532	2.3792	2.0388	8.9555	8.6528	7.2794	3.4466	3.4446	2.8898	2.605	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.5231	5.3488	5.3378	5.0035	4.2228	3.6408	3.9933	3.9003	3.8935	2.5199	3.663	2.8989	2.7473	2.7201	2.6881	2.5155	1.6957	1.365	0.9395	3.5372	3.5197	2
3344	50312904	23.8693	4.5109	7.2065	1.7821	0.0607	8.4221	0.2339	1.4644	0.2225	1.5543	4.8345	1.5202	3.9771	1.5418	1.5114	28.1847	8.4466	9.4074	15.9551	2.466	1.9053	3.5314	21.0174	7.5584	13.1691	2.7299	2.4274	2.3099	1.9329	8.9566	8.6528	7.5943	3.4466	3.3233	2.6699	2.5061	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.4123	5.3615	5.3099	4.9779	4.2218	3.5697	3.9988	3.8977	3.7467	2.5	3.6753	2.9003	2.7483	2.6931	2.572	2.4769	1.5669	1.1825	0.794	3.5678	3.5148	2
3345	50312905	23.8693	4.4698	7.2065	1.773	0.0591	8.4221	0.2276	1.4644	0.2165	1.55	4.8345	1.5173	3.9771	1.5429	1.5108	26.6036	8.4496	9.408	15.9533	2.466	1.9053	3.5314	21.016	7.5683	13.1701	2.7106	2.4404	2.3624	2.0108	8.9556	8.6528	7.3133	3.4466	3.3214	2.632	2.5094	0.9657	0.6928	0.3661	0	0	0	0	0	0	0	0	0	0	0	1.4738	5.354	5.3298	4.9984	4.2226	3.6236	3.9935	3.8968	3.7026	2.5	3.6638	2.899	2.7466	2.6901	2.5441	2.4965	1.5804	1.1826	0.9324	3.5472	3.5171	2
3346	50311994	16.452	3.7253	6.4565	1.6068	0.0634	17.1057	0.4386	1.3777	0.1653	1.4454	4.1682	1.4339	3.8605	1.492	1.4207	28.8608	7.9673	8.755	14.2052	3.3204	2.9272	4.5982	19.411	7.4226	12.6498	2.7999	2.3336	2.0971	2.0726	8.6638	7.7884	6.9536	3.2426	3.086	2.6312	2.5499	2.1852	1.907	0.9164	0.4774	0.2726	0.1724	0.149	0	0	0	0	0	0	0	1.4257	5.031	4.948	4.8927	3.7356	3.4142	3.9566	3.9407	3.6588	2.5	3.7101	3.5719	3.1688	3.0178	2.564	2.2445	1.9746	1.553	1	3.6899	3.4792	2
3347	50311995	14.7533	3.5457	6.4565	1.6738	0.0575	18.2962	0.4255	1.3712	0.1407	1.4349	3.9961	1.4181	3.8447	1.4644	1.4067	28.857	7.7626	8.9901	14.4038	3.3618	2.9272	4.6222	18.9353	7.4707	12.5848	2.7266	2.3351	2.1983	2.0726	7.7884	7.0136	6.9536	3.4481	3.154	2.7277	2.6311	2.2025	1.907	0.9164	0.8166	0.4239	0.1724	0.149	0.0875	0	0	0	0	0	0	1.4837	5.0312	4.9691	4.948	3.7381	3.4368	3.9407	3.8981	3.6607	2.6119	3.6115	3.5717	3.0178	2.7607	2.564	2.2445	1.9753	1.5821	1.0924	3.5215	3.479	2.0464
3348	50311996	15.973	3.8144	7.4332	1.7559	0.0526	16.6202	0.3536	1.3777	0.1334	1.4721	4.4875	1.445	3.8408	1.4969	1.4409	29.8849	8.0427	9.6771	16.4689	3.2623	2.8701	4.4854	19.4078	7.6939	13.0165	2.8191	2.4159	2.3293	2.1402	8.6962	7.7884	6.9539	3.4565	3.2054	2.8217	2.7674	1.9859	1.907	0.9164	0.4615	0.2456	0.1724	0.149	0	0	0	0	0	0	0	1.793	5.3328	5.0309	4.9627	4.7036	3.7345	3.9957	3.9407	3.7478	2.8335	3.5886	3.5715	3.1013	3.0178	2.7495	2.564	2.2153	1.9738	1.4718	3.69	3.4798	2.4111
3349	50311997	15.3434	3.6077	6.677	1.6944	0.0603	14.1342	0.3447	1.3912	0.1499	1.4478	4.1728	1.4274	3.8351	1.4768	1.4149	25.3876	7.7836	9.0484	14.7527	3.0623	2.619	4.2489	19.1265	7.4511	12.6258	2.7268	2.3303	2.0726	1.874	8.127	7.7884	6.9536	3.4565	3.1059	2.6312	2.5201	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.4355	5.0308	4.948	4.416	3.7349	3.4142	3.9408	3.909	3.6574	2.5	3.5721	3.5319	3.0178	2.564	2.2478	2.2397	1.9731	1.553	1.0775	3.642	3.4785	2
3350	50311998	15.3608	3.6277	6.7034	1.6839	0.0618	14.1342	0.3534	1.3686	0.1537	1.4462	4.1843	1.4347	3.8352	1.4721	1.4135	25.3876	7.7753	9.0158	14.8472	3.0623	2.619	4.2489	19.1279	7.4287	12.6216	2.7268	2.3304	2.0726	1.8691	8.136	7.7884	6.9536	3.4565	3.1066	2.6312	2.4274	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.4245	5.0308	4.948	4.4245	3.7333	3.4142	3.9408	3.9128	3.6574	2.5	3.5721	3.5332	3.0178	2.564	2.2553	2.2428	1.9731	1.553	1.0319	3.6139	3.4784	2
3351	50311999	15.5182	3.7056	6.8422	1.6944	0.0603	14.1342	0.3447	1.3543	0.1503	1.4655	4.2494	1.4428	3.8354	1.4879	1.4304	27.0316	7.8427	9.1332	15.1435	3.0623	2.619	4.2489	19.191	7.4836	12.7136	2.7272	2.3321	2.1487	2.0726	8.28	7.7884	6.9536	3.4565	3.1311	2.7717	2.6311	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.4318	5.0309	4.9871	4.948	3.8552	3.424	3.9412	3.9398	3.6586	2.5089	3.5721	3.5416	3.0178	2.884	2.564	2.2445	1.9761	1.5821	1.0775	3.6547	3.4787	2
3352	50312000	16.4286	3.8029	7.4246	1.7665	0.0549	14.1342	0.3141	1.3944	0.1411	1.4723	4.4976	1.4509	3.8356	1.4941	1.4374	25.3876	8.0133	9.6471	16.4509	3.0623	2.619	4.2489	19.4845	7.6425	12.9814	2.8005	2.4221	2.3264	2.0726	8.7288	7.7884	7.583	3.4565	3.3059	2.8148	2.6312	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.5283	5.3329	5.0308	4.948	4.3512	3.5976	4.0128	3.9407	3.7851	2.8254	3.5722	3.5446	3.0178	2.884	2.564	2.2445	1.9756	1.5821	1.3089	3.69	3.4801	2.1702
3353	50312001	16.4286	3.8029	7.4246	1.7665	0.0549	14.1342	0.3141	1.3882	0.1411	1.4723	4.4976	1.4509	3.8356	1.4941	1.4372	25.3876	8.0133	9.6471	16.4509	3.0623	2.619	4.2489	19.4845	7.6425	12.9814	2.8005	2.4221	2.3264	2.0726	8.7288	7.7884	7.583	3.4565	3.3059	2.8148	2.6312	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.4953	5.3329	5.0308	4.948	4.3512	3.5976	4.0128	3.9407	3.7851	2.8254	3.5722	3.5446	3.0178	2.884	2.564	2.2445	1.9756	1.5821	1.3089	3.69	3.48	2.1702
3354	50312002	16.4391	3.8153	7.4503	1.754	0.0562	14.1342	0.3212	1.3721	0.1444	1.4758	4.5118	1.4543	3.8356	1.5005	1.4379	25.3876	8.0107	9.6412	16.5137	3.0623	2.619	4.2489	19.4879	7.6241	12.9816	2.8043	2.4303	2.3268	2.0726	8.734	7.7884	7.5995	3.4565	3.3115	2.8147	2.6312	1.907	1.0643	0.9164	0.3861	0.1724	0.149	0	0	0	0	0	0	0	0	1.458	5.3329	5.0308	4.948	4.3521	3.5968	4.0162	3.9407	3.7899	2.8085	3.5722	3.545	3.0178	2.903	2.564	2.2445	1.9756	1.5821	1.0948	3.69	3.4799	2.1698
3355	8961	18.5675	4.3523	7.5542	1.995	0	0	0	1.4696	0.3982	1.5461	4.6253	1.4955	3.3327	1.5071	1.4965	7.0389	7.4343	9.4837	16.7045	0	0	0	19.4501	6.9223	12.5936	2.5321	1.3473	1.247	0.7644	8.3696	6.3286	3.3293	3.4331	2.8525	1.6104	1.4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4364	3.7573	3.5935	3.39	2.4045	1.5413	3.9125	3.4721	2.9349	0.2629	2.6616	2.2464	1.5714	1.4394	1.3498	0.9164	-0.4041	-0.8263	-1.8139	3.0477	2.5088	-0.5564
3356	50310277	18.6195	4.4973	7.5927	2.0014	0.0386	10.6039	0.2466	1.4476	0.1585	1.5397	4.6728	1.5127	4.252	1.5777	1.5125	25.2952	8.3995	10.3757	17.5304	2.6319	0	3.2578	20.3647	7.8597	13.5299	3.0767	2.3576	2.1011	2.0672	10.6443	10.2636	9.1036	4.473	4.1671	3.1214	2.8499	1.3915	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.6669	5.7484	5.5194	5.1304	4.7287	3.9016	4.5234	4.4566	4.0926	2.7683	3.4204	3.3364	3.0845	2.7217	2.6107	2.3309	2.1032	1.751	1.2721	4.0284	3.7087	2.1795
3357	50310279	18.6195	4.4109	7.5927	1.9692	0.0369	10.6039	0.2356	1.44	0.1515	1.529	4.6728	1.5014	4.252	1.5638	1.5021	25.2952	8.4085	10.3769	17.5304	2.6319	0	3.2578	20.3652	7.8742	13.5328	3.0766	2.3576	2.1005	2.0716	10.6443	10.2636	9.1036	4.473	4.1671	3.1213	2.8499	1.3915	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.7638	5.7484	5.5194	5.1304	4.7287	3.924	4.5234	4.4566	4.0926	2.844	3.4204	3.3364	3.0845	2.7214	2.6108	2.332	2.1035	1.7789	1.3602	4.0285	3.7087	2.2591
3358	50310280	19.0413	4.4938	7.8583	2.0113	0.0278	9.006	0.1801	1.4498	0.1387	1.5396	4.7587	1.5087	3.4204	1.5435	1.5103	26.8531	8.5604	10.6095	17.9625	2.29	0	2.4799	20.5783	8.0176	13.7142	3.274	2.4704	2.3576	2.1002	11.3193	10.6443	9.1036	4.5927	4.1671	3.5511	3.1213	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.8687	5.7958	5.7484	5.5194	4.9607	4.3264	4.6728	4.4566	4.0926	3.0646	3.3378	3.3363	3.0845	2.6986	2.6108	2.3321	2.1713	1.8669	1.5148	4.0452	3.7087	2.4203
3359	50310281	19.0413	4.5749	7.8583	2.042	0.029	9.006	0.1876	1.4571	0.1445	1.5501	4.7587	1.5192	3.4204	1.5549	1.5198	26.8531	8.5528	10.6085	17.9625	2.29	0	2.4799	20.5779	8.005	13.7117	3.2739	2.4704	2.3574	2.1003	11.3193	10.6443	9.1036	4.5927	4.1671	3.5511	3.1214	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.868	5.7958	5.7484	5.5194	4.9607	4.3262	4.6728	4.4566	4.0926	3.0621	3.3395	3.3348	3.0846	2.6999	2.6106	2.332	2.1589	1.8469	1.4538	4.0452	3.7087	2.4044
3360	50310283	18.6195	4.2227	7.5927	1.9003	0.0331	9.006	0.2144	1.4143	0.1623	1.5019	4.6728	1.4758	3.4204	1.514	1.4799	26.8531	8.2414	10.1077	17.1318	2.29	0	2.4799	20.1502	7.7321	13.3223	3.0766	2.3576	2.1002	1.9375	10.6443	9.1036	7.7037	4.1671	3.6115	3.1213	2.8499	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.6424	5.5194	5.3398	4.9607	4.3264	3.6439	4.4566	4.0926	3.8965	2.6501	3.3364	3.0845	2.8702	2.6108	2.332	2.2533	1.9356	1.7487	1.127	3.7087	3.4675	2.115
3361	50310284	19.0413	4.5355	7.8583	2.0275	0.0284	9.006	0.1838	1.4543	0.1416	1.5449	4.7587	1.5138	3.4204	1.5482	1.5163	26.8531	8.5566	10.609	17.9625	2.29	0	2.4799	20.5781	8.0114	13.713	3.274	2.4704	2.3576	2.1002	11.3193	10.6443	9.1036	4.5927	4.1671	3.5511	3.1213	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.8683	5.7958	5.7484	5.5194	4.9607	4.3264	4.6728	4.4566	4.0926	3.0637	3.3381	3.336	3.0845	2.6989	2.6107	2.3321	2.1675	1.8561	1.4832	4.0452	3.7087	2.4126
3362	10404	24.1879	4.9341	7.3534	1.7739	0.0382	8.507	0.3545	1.4587	0.3364	1.6501	4.8677	1.5584	4.0656	1.5545	1.5353	24.2371	8.2968	9.2868	16.2409	2.0224	0.325	1.6595	21.0541	7.2671	13.0465	2.8073	2.0461	1.7313	1.4849	9.8634	7.8208	6.3959	3.403	2.9417	2.2279	2.0124	0.86	0.86	0.7647	0.68	0.1724	0	0	0	0	0	0	0	0	0	0.6469	5.0481	4.8502	4.6154	3.6251	2.8146	4.0908	3.6795	3.3476	1.1096	3.0971	2.9105	2.735	2.3697	2.2803	1.7593	1.0092	0.3632	-0.573	3.4383	3.2162	0.3067
3363	50310285	19.0413	4.4574	7.8583	1.9978	0.0273	9.006	0.1766	1.4471	0.136	1.5345	4.7587	1.5035	3.4204	1.5371	1.5069	26.8531	8.5643	10.6099	17.9625	2.29	0	2.4799	20.5785	8.0239	13.7154	3.274	2.4704	2.3576	2.1002	11.3193	10.6443	9.1036	4.5927	4.1671	3.5511	3.1213	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.8694	5.7958	5.7484	5.5194	4.9607	4.3264	4.6728	4.4566	4.0926	3.0651	3.3378	3.3364	3.0845	2.6986	2.6108	2.3321	2.173	1.8791	1.5423	4.0452	3.7087	2.4422
3364	50310287	19.0413	4.6203	7.8583	2.0597	0.0296	9.006	0.1916	1.462	0.1476	1.5558	4.7587	1.5251	3.4207	1.5608	1.5265	25.4589	8.5489	10.608	17.9625	2.29	0	2.4799	20.5777	7.9987	13.7105	3.2734	2.4702	2.357	2.1003	11.3193	10.6443	9.1036	4.5927	4.1671	3.5511	3.1214	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.8676	5.7958	5.7484	5.5194	4.9607	4.3257	4.6728	4.4566	4.0926	3.0595	3.3441	3.3306	3.0847	2.7051	2.61	2.3319	2.1417	1.8386	1.4345	4.0451	3.7087	2.3743
3365	50310278	18.6195	4.3067	7.5927	1.9317	0.0348	9.006	0.2252	1.4214	0.1704	1.5124	4.6728	1.4869	3.4204	1.5265	1.49	26.8531	8.2308	10.1061	17.1318	2.29	0	2.4799	20.1495	7.7153	13.3187	3.0766	2.3575	2.1001	1.9337	10.6443	9.1036	7.7037	4.1671	3.6115	3.1213	2.8499	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.6164	5.5194	5.3398	4.9607	4.3264	3.5815	4.4566	4.0926	3.8965	2.6095	3.3364	3.0845	2.8703	2.6108	2.3316	2.2529	1.9081	1.7453	1	3.7087	3.4674	2.0438
3366	50310289	18.6195	4.349	7.5927	1.947	0.0357	9.006	0.2309	1.4239	0.1748	1.5165	4.6728	1.4922	3.4204	1.5336	1.4936	26.8531	8.2255	10.1052	17.1318	2.29	0	2.4799	20.1492	7.7068	13.3169	3.0766	2.3574	2.0999	1.932	10.6443	9.1036	7.7037	4.1671	3.6115	3.1213	2.8499	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.5747	5.5194	5.3398	4.9607	4.3263	3.5387	4.4566	4.0926	3.8965	2.5679	3.3364	3.0846	2.8707	2.6107	2.3307	2.2523	1.8904	1.7425	1	3.7088	3.4672	2
3367	50310286	18.6195	4.374	7.5927	1.956	0.0361	10.6039	0.2305	1.438	0.1482	1.5235	4.6728	1.4953	4.252	1.5577	1.4984	25.2952	8.4129	10.3775	17.5304	2.6319	0	3.2578	20.3655	7.8814	13.5343	3.0766	2.3576	2.1004	2.0725	10.6443	10.2636	9.1036	4.473	4.1671	3.1213	2.8499	1.3915	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.8112	5.7484	5.5194	5.1304	4.7287	3.9328	4.5234	4.4566	4.0926	2.8723	3.4204	3.3364	3.0845	2.7214	2.6108	2.332	2.1035	1.7991	1.3977	4.0285	3.7087	2.285
3368	50310282	18.6195	4.3996	7.5927	1.9666	0.0366	9.006	0.237	1.4293	0.1794	1.5231	4.6728	1.4993	3.4206	1.5406	1.5012	25.4589	8.2201	10.1044	17.1318	2.29	0	2.4799	20.1488	7.6982	13.3151	3.0767	2.3568	2.0996	1.9302	10.6443	9.1036	7.7038	4.1671	3.6116	3.1213	2.8498	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.511	5.5194	5.3397	4.9607	4.3259	3.4906	4.4566	4.0926	3.8964	2.5	3.337	3.0851	2.8733	2.6105	2.328	2.2505	1.8727	1.7329	1	3.7088	3.4666	2
3369	50310291	18.6195	4.4573	7.5927	1.9872	0.0377	10.6039	0.241	1.4455	0.1549	1.5341	4.6728	1.5063	4.252	1.5711	1.5085	25.2952	8.404	10.3763	17.5304	2.6319	0	3.2578	20.3649	7.867	13.5314	3.0767	2.3576	2.1008	2.07	10.6443	10.2636	9.1036	4.473	4.1671	3.1213	2.8499	1.3915	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.7072	5.7484	5.5194	5.1304	4.7287	3.9138	4.5234	4.4566	4.0926	2.8086	3.4204	3.3364	3.0845	2.7215	2.6108	2.3317	2.1034	1.7587	1.3218	4.0284	3.7087	2.2137
3370	50310290	18.6195	4.5485	7.5927	2.0213	0.0395	10.6039	0.2525	1.4538	0.1623	1.5454	4.6728	1.5184	4.2524	1.5862	1.5195	23.901	8.395	10.375	17.5304	2.6319	0	3.2578	20.3644	7.8523	13.5284	3.0772	2.3576	2.1018	2.0621	10.6443	10.2636	9.1036	4.473	4.1671	3.1214	2.8499	1.3915	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.65	5.7484	5.5194	5.1304	4.7286	3.8863	4.5234	4.4566	4.0926	2.7307	3.4203	3.3363	3.0845	2.7229	2.6106	2.3284	2.1028	1.7484	1.2181	4.028	3.7087	2.1453
3371	50203126	18.6107	4.6865	7.5923	1.9902	0.048	7.286	0.2512	1.4523	0.235	1.5845	4.6722	1.5182	3.4181	1.5713	1.523	20.3831	8.1008	9.9897	17.1077	2.1278	0	2.3838	20.1104	7.505	13.2051	3.0741	2.0979	1.9245	1.7211	10.6248	9.1005	7.6872	4.167	3.6108	2.8491	2.5735	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	0	1.1147	5.5186	4.9599	4.7218	3.7969	3.0928	4.4558	4.0916	3.7093	1.9943	3.3296	3.0818	2.6093	2.3025	2.173	2.0871	1.7396	1.0946	-0.0364	3.7075	3.3123	1.1772
3372	50310288	18.6195	4.2612	7.5927	1.9143	0.0339	9.006	0.2197	1.4166	0.1662	1.5056	4.6728	1.4809	3.4204	1.5206	1.4833	26.8531	8.2362	10.1069	17.1318	2.29	0	2.4799	20.1498	7.7238	13.3205	3.0766	2.3576	2.1001	1.9355	10.6443	9.1036	7.7037	4.1671	3.6115	3.1213	2.8499	0.86	0.86	0.86	0.5315	0	0	0	0	0	0	0	0	0	0	1.6326	5.5194	5.3398	4.9607	4.3264	3.6153	4.4566	4.0926	3.8965	2.6324	3.3364	3.0845	2.8702	2.6108	2.3319	2.2532	1.9234	1.747	1.0505	3.7087	3.4675	2.1109
