No.	NAME	qpmax	qnmax	Qtot	Qmean	Q2	RPCG	RNCG	SPP	LDI
6571	50469021	0.2922	-0.5062	4.4633	0.0647	0.8305	0.1309	0.2268	0.7983	0.1172
6572	50469008	0.2922	-0.5062	4.8508	0.0614	0.848	0.1205	0.2087	0.7983	0.1082
6573	50469019	0.2922	-0.5062	5.1024	0.063	0.8862	0.1145	0.1984	0.7983	0.1124
6574	50469016	0.2922	-0.5062	4.558	0.0608	0.7837	0.1282	0.2221	0.7983	0.105
6575	50469017	0.2922	-0.5062	4.8949	0.0597	0.8461	0.1194	0.2068	0.7983	0.1055
6576	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6577	50469018	0.2922	-0.5062	4.9859	0.0631	0.8918	0.1172	0.203	0.7983	0.1141
6578	50469022	0.2922	-0.5062	4.8158	0.061	0.8455	0.1213	0.2102	0.7983	0.1098
6579	50469020	0.2449	-0.3525	3.529	0.0654	0.486	0.1388	0.1997	0.5973	0.1012
6580	50467300	0.1633	-0.4951	3.7821	0.0664	0.6142	0.0864	0.2618	0.6584	0.0979
6581	50467309	0.1644	-0.4951	3.7056	0.0686	0.6109	0.0887	0.2672	0.6595	0.1001
6582	50467314	0.1644	-0.3019	3.273	0.0584	0.3588	0.1005	0.1845	0.4663	0.0779
6583	50467317	0.1632	-0.4951	4.028	0.0639	0.6264	0.081	0.2458	0.6583	0.0926
6584	50487235	0.3904	-0.3003	4.6769	0.0767	0.8447	0.167	0.1284	0.6908	0.1396
6585	50487236	0.3904	-0.3003	4.4647	0.0812	0.8363	0.1749	0.1345	0.6908	0.1489
6586	50487237	0.3904	-0.3003	4.3665	0.074	0.8665	0.1788	0.1376	0.6908	0.1484
6587	50487238	0.3904	-0.3003	4.0482	0.081	0.8539	0.1929	0.1484	0.6908	0.1655
6588	50487235	0.3904	-0.3003	4.6769	0.0767	0.8447	0.167	0.1284	0.6908	0.1396
6589	50487239	0.3904	-0.3003	4.5787	0.0704	0.875	0.1705	0.1312	0.6908	0.1395
6590	50487240	0.3904	-0.3003	4.4726	0.0721	0.8708	0.1746	0.1343	0.6908	0.1437
6591	50487237	0.3904	-0.3003	4.3665	0.074	0.8665	0.1788	0.1376	0.6908	0.1484
6592	50487241	0.3904	-0.3003	3.945	0.0839	0.85	0.1979	0.1523	0.6908	0.1725
6593	50487239	0.3904	-0.3003	4.5787	0.0704	0.875	0.1705	0.1312	0.6908	0.1395
6594	50487240	0.3904	-0.3003	4.4726	0.0721	0.8708	0.1746	0.1343	0.6908	0.1437
6595	50487242	0.3904	-0.3003	4.1542	0.0784	0.8581	0.188	0.1446	0.6908	0.1593
6596	50487238	0.3904	-0.3003	4.0482	0.081	0.8539	0.1929	0.1484	0.6908	0.1655
6597	74063	0.3832	-0.4038	3.0357	0.1047	0.6735	0.2524	0.266	0.787	0.2183
6598	50487244	0.3904	-0.3003	4.783	0.0747	0.8489	0.1633	0.1256	0.6908	0.1356
6599	50487236	0.3904	-0.3003	4.4647	0.0812	0.8363	0.1749	0.1345	0.6908	0.1489
6600	50487245	0.3904	-0.3003	4.2525	0.0868	0.8278	0.1836	0.1412	0.6908	0.1603
6601	50487246	0.3904	-0.3003	4.045	0.0941	0.82	0.193	0.1485	0.6908	0.1738
6602	50487247	0.3904	-0.3003	4.6848	0.0689	0.8792	0.1667	0.1282	0.6908	0.1356
6603	50487248	0.3904	-0.3003	4.3586	0.0838	0.832	0.1792	0.1378	0.6908	0.1543
6604	50487249	0.3904	-0.3003	4.5708	0.0788	0.8405	0.1708	0.1314	0.6908	0.144
6605	50487250	0.3904	-0.3003	4.1465	0.0901	0.8237	0.1883	0.1449	0.6908	0.1667
6606	50487241	0.3904	-0.3003	3.945	0.0839	0.85	0.1979	0.1523	0.6908	0.1725
6607	50487249	0.3904	-0.3003	4.5708	0.0788	0.8405	0.1708	0.1314	0.6908	0.144
6608	50487250	0.3904	-0.3003	4.1465	0.0901	0.8237	0.1883	0.1449	0.6908	0.1667
6609	50487244	0.3904	-0.3003	4.783	0.0747	0.8489	0.1633	0.1256	0.6908	0.1356
6610	50487251	0.3904	-0.3003	4.2604	0.0761	0.8623	0.1833	0.141	0.6908	0.1536
6611	50487247	0.3904	-0.3003	4.6848	0.0689	0.8792	0.1667	0.1282	0.6908	0.1356
6612	50487245	0.3904	-0.3003	4.2525	0.0868	0.8278	0.1836	0.1412	0.6908	0.1603
6613	50487248	0.3904	-0.3003	4.3586	0.0838	0.832	0.1792	0.1378	0.6908	0.1543
6614	74063	0.3832	-0.4038	3.0357	0.1047	0.6735	0.2524	0.266	0.787	0.2183
6615	50487242	0.3904	-0.3003	4.1542	0.0784	0.8581	0.188	0.1446	0.6908	0.1593
6616	50487251	0.3904	-0.3003	4.2604	0.0761	0.8623	0.1833	0.141	0.6908	0.1536
6617	50487246	0.3904	-0.3003	4.045	0.0941	0.82	0.193	0.1485	0.6908	0.1738
6618	14754	0.1621	-0.4915	4.8161	0.1047	1.2605	0.0673	0.2041	0.6536	0.1522
6619	50182890	0.2108	-0.4915	5.5059	0.1171	1.4679	0.0766	0.1785	0.7022	0.1742
6620	50182887	0.1904	-0.4915	5.7115	0.1098	1.3694	0.0567	0.2086	0.6818	0.1545
6621	50487488	0.1621	-0.4915	4.8681	0.1014	1.2724	0.0666	0.2019	0.6536	0.1467
6622	50488041	0.2484	-0.3209	4.04	0.0762	0.6962	0.123	0.1589	0.5693	0.1422
6623	50488045	0.2484	-0.3209	2.7271	0.0718	0.4134	0.1822	0.2353	0.5693	0.1258
6624	50488046	0.2484	-0.3209	2.3842	0.0745	0.3994	0.2083	0.2692	0.5692	0.1345
6625	50488047	0.3905	-0.3003	3.9897	0.0997	0.8187	0.1957	0.1505	0.6908	0.1816
6626	50488043	0.3908	-0.3003	3.0255	0.0796	0.5364	0.2583	0.1985	0.6911	0.1426
6627	50488049	0.2484	-0.3209	2.4294	0.0759	0.3999	0.2045	0.2642	0.5693	0.1365
6628	50488050	0.3908	-0.3003	4.6369	0.0875	0.9421	0.1686	0.1295	0.6911	0.1668
6629	50488044	0.3908	-0.3003	2.7278	0.0852	0.5229	0.2865	0.2202	0.6911	0.1569
6630	50488048	0.2619	-0.3209	3.6912	0.0923	0.6962	0.1419	0.1739	0.5828	0.1658
6631	50488042	0.3907	-0.3003	2.6825	0.0838	0.5221	0.2913	0.2239	0.6911	0.1547
6632	50489062	0.1599	-0.4951	2.6617	0.0783	0.5136	0.1202	0.372	0.6551	0.1225
6633	50489067	0.2522	-0.3043	4.5442	0.0689	0.6096	0.111	0.1339	0.5565	0.1083
6634	50489068	0.2522	-0.4951	6.0818	0.0822	1.1552	0.0829	0.1628	0.7473	0.1299
6635	50489073	0.2522	-0.3043	4.4561	0.0743	0.6134	0.1132	0.1366	0.5565	0.1157
6636	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
6637	50489077	0.1599	-0.3804	1.9317	0.0715	0.2503	0.1656	0.3939	0.5404	0.104
6638	50489086	0.2522	-0.3043	4.4375	0.074	0.6122	0.1137	0.1372	0.5565	0.1152
6639	50489087	0.2522	-0.3043	4.9812	0.0755	0.7133	0.1012	0.1222	0.5565	0.1196
6640	50489078	0.2522	-0.3043	4.5514	0.0759	0.6235	0.1108	0.1337	0.5565	0.1181
6641	50489088	0.2522	-0.3043	4.71	0.0714	0.6248	0.1071	0.1292	0.5565	0.1078
6642	50489089	0.2522	-0.3043	4.7982	0.0666	0.6211	0.1051	0.1269	0.5565	0.1016
6643	50489074	0.2522	-0.4922	6.1047	0.0825	1.1552	0.0826	0.1613	0.7444	0.1349
6644	50489080	0.2522	-0.3043	4.9049	0.0681	0.6329	0.1028	0.1241	0.5565	0.1049
6645	50489081	0.2522	-0.3043	4.993	0.064	0.6291	0.101	0.1219	0.5565	0.0994
6646	50489064	0.2522	-0.4922	6.1929	0.0774	1.1515	0.0814	0.159	0.7444	0.1274
6647	50489070	0.2522	-0.3043	4.893	0.0816	0.7171	0.1031	0.1244	0.5565	0.128
6648	50489091	0.2522	-0.3043	4.6396	0.0703	0.6198	0.1087	0.1312	0.5565	0.1105
6649	50489079	0.2522	-0.4951	5.9936	0.0881	1.159	0.0841	0.1652	0.7473	0.1382
6650	50489094	0.2522	-0.3043	4.6218	0.077	0.6285	0.1091	0.1317	0.5565	0.1152
6651	50489092	0.2522	-0.3043	4.5256	0.0686	0.6084	0.1114	0.1345	0.5565	0.1079
6652	50497900	0.4141	-0.4099	4.5829	0.0996	1.0235	0.1807	0.1789	0.824	0.1954
6653	50497904	0.263	-0.3251	2.6854	0.1033	0.5068	0.1959	0.2421	0.5881	0.1848
6654	50497903	0.2632	-0.4874	4.8474	0.0757	0.8965	0.1086	0.2011	0.7506	0.1338
6655	50497905	0.4141	-0.4099	4.5681	0.0993	1.0275	0.1813	0.1795	0.824	0.1969
6656	50497907	0.4185	-0.495	6.3245	0.0917	1.4115	0.1323	0.1565	0.9135	0.1722
6657	50497908	0.4185	-0.4097	5.0328	0.0899	1.0358	0.1663	0.1628	0.8281	0.1726
6658	50497909	0.2632	-0.4874	3.9377	0.0916	0.7846	0.1337	0.2475	0.7506	0.1584
6659	50497911	0.4185	-0.4097	5.8505	0.0791	1.1491	0.1431	0.14	0.8281	0.1517
6660	50497912	0.2921	-0.5068	2.9698	0.0958	0.7228	0.1967	0.3413	0.7989	0.1776
6661	50497909	0.2632	-0.4874	3.9377	0.0916	0.7846	0.1337	0.2475	0.7506	0.1584
6662	50497903	0.2632	-0.4874	4.8474	0.0757	0.8965	0.1086	0.2011	0.7506	0.1338
6663	50497906	0.2921	-0.5067	4.2759	0.0838	0.939	0.1366	0.237	0.7989	0.1554
6664	50497913	0.4185	-0.495	5.4148	0.1128	1.2996	0.1546	0.1829	0.9135	0.2109
6665	50497914	0.4141	-0.4099	5.5247	0.085	1.075	0.1499	0.1484	0.824	0.156
6666	50497915	0.4141	-0.4099	5.4779	0.0818	1.1394	0.1512	0.1497	0.824	0.1609
6667	50497916	0.2632	-0.4874	3.9524	0.0919	0.7806	0.1332	0.2466	0.7505	0.1569
6668	50497910	0.2921	-0.5067	3.3809	0.1127	0.8232	0.1728	0.2998	0.7989	0.2034
6669	50497917	0.4141	-0.4099	4.9012	0.0891	1.0362	0.169	0.1673	0.824	0.1729
6670	50497918	0.4185	-0.4097	4.9555	0.0935	1.0333	0.1689	0.1653	0.8281	0.1777
6671	50497912	0.2921	-0.5068	2.9698	0.0958	0.7228	0.1967	0.3413	0.7989	0.1776
6672	50497919	0.4141	-0.4099	4.49	0.0802	0.9358	0.1845	0.1826	0.824	0.1588
6673	50497904	0.263	-0.3251	2.6854	0.1033	0.5068	0.1959	0.2421	0.5881	0.1848
6674	50497920	0.2632	-0.4874	3.9601	0.099	0.8112	0.1329	0.2461	0.7506	0.1712
6675	50497921	0.4141	-0.4099	4.8865	0.0888	1.0402	0.1695	0.1678	0.824	0.1742
6676	50497913	0.4185	-0.495	5.4148	0.1128	1.2996	0.1546	0.1829	0.9135	0.2109
6677	50497922	0.4141	-0.4099	5.7962	0.0763	1.1521	0.1429	0.1414	0.824	0.1486
6678	50497916	0.2632	-0.4874	3.9524	0.0919	0.7806	0.1332	0.2466	0.7505	0.1569
6679	50497917	0.4141	-0.4099	4.9012	0.0891	1.0362	0.169	0.1673	0.824	0.1729
6680	50497899	0.4185	-0.495	5.4295	0.1131	1.2956	0.1541	0.1824	0.9135	0.2095
6681	50497918	0.4185	-0.4097	4.9555	0.0935	1.0333	0.1689	0.1653	0.8281	0.1777
6682	50497923	0.2035	-0.4874	3.5412	0.0805	0.6802	0.1149	0.2753	0.6908	0.1398
6683	50497919	0.4141	-0.4099	4.49	0.0802	0.9358	0.1845	0.1826	0.824	0.1588
6684	50497924	0.2921	-0.5067	3.3886	0.1255	0.8538	0.1724	0.2991	0.7989	0.2294
6685	50004000	0.4139	-0.4099	3.5342	0.0862	0.8068	0.2342	0.232	0.8238	0.1748
6686	50497921	0.4141	-0.4099	4.8865	0.0888	1.0402	0.1695	0.1678	0.824	0.1742
6687	50497911	0.4185	-0.4097	5.8505	0.0791	1.1491	0.1431	0.14	0.8281	0.1517
6688	50497900	0.4141	-0.4099	4.5829	0.0996	1.0235	0.1807	0.1789	0.824	0.1954
6689	50497923	0.2035	-0.4874	3.5412	0.0805	0.6802	0.1149	0.2753	0.6908	0.1398
6690	50497905	0.4141	-0.4099	4.5681	0.0993	1.0275	0.1813	0.1795	0.824	0.1969
6691	50497914	0.4141	-0.4099	5.5247	0.085	1.075	0.1499	0.1484	0.824	0.156
6692	50497910	0.2921	-0.5067	3.3809	0.1127	0.8232	0.1728	0.2998	0.7989	0.2034
6693	50497908	0.4185	-0.4097	5.0328	0.0899	1.0358	0.1663	0.1628	0.8281	0.1726
6694	50497922	0.4141	-0.4099	5.7962	0.0763	1.1521	0.1429	0.1414	0.824	0.1486
6695	50497902	0.4141	-0.4099	4.1717	0.0888	0.9231	0.1985	0.1965	0.824	0.1782
6696	50497915	0.4141	-0.4099	5.4779	0.0818	1.1394	0.1512	0.1497	0.824	0.1609
6697	50497902	0.4141	-0.4099	4.1717	0.0888	0.9231	0.1985	0.1965	0.824	0.1782
6698	50497906	0.2921	-0.5067	4.2759	0.0838	0.939	0.1366	0.237	0.7989	0.1554
6699	50497920	0.2632	-0.4874	3.9601	0.099	0.8112	0.1329	0.2461	0.7506	0.1712
6700	50497899	0.4185	-0.495	5.4295	0.1131	1.2956	0.1541	0.1824	0.9135	0.2095
6701	50497907	0.4185	-0.495	6.3245	0.0917	1.4115	0.1323	0.1565	0.9135	0.1722
6702	50497924	0.2921	-0.5067	3.3886	0.1255	0.8538	0.1724	0.2991	0.7989	0.2294
6703	50497444	0.1899	-0.4914	4.7688	0.0795	1.0292	0.0797	0.2061	0.6814	0.1293
6704	50497445	0.1899	-0.4914	4.9731	0.0691	1.0097	0.0764	0.1976	0.6814	0.1145
6705	50497446	0.1899	-0.4914	4.9872	0.0723	1.0272	0.0762	0.1971	0.6814	0.1188
6706	50497447	0.1899	-0.4914	5.091	0.0707	1.0302	0.0746	0.1931	0.6814	0.1168
6707	50497448	0.1899	-0.4914	4.946	0.0687	1.0043	0.0768	0.1987	0.6814	0.1154
6708	50497449	0.1899	-0.4914	5.1519	0.066	1.0113	0.0737	0.1908	0.6814	0.1117
6709	50497450	0.1899	-0.4914	4.9441	0.0717	1.0073	0.0768	0.1988	0.6814	0.1181
6710	50497451	0.1899	-0.4914	5.1417	0.0686	1.0126	0.0739	0.1912	0.6814	0.1144
6711	50497452	0.1899	-0.4951	4.9028	0.0831	1.1232	0.0775	0.202	0.685	0.1293
6712	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
6713	50497453	0.1899	-0.4914	4.7465	0.0753	1.0019	0.08	0.2071	0.6814	0.1224
6714	50497456	0.1899	-0.4914	4.8358	0.0733	1.0027	0.0785	0.2032	0.6814	0.1204
6715	50497454	0.1899	-0.4914	4.9252	0.0714	1.0035	0.0771	0.1996	0.6814	0.1186
6716	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6717	50497455	0.1899	-0.4914	4.9649	0.0752	1.0262	0.0765	0.198	0.6814	0.1223
6718	50497457	0.1899	-0.4914	4.7672	0.0722	1.0027	0.0797	0.2062	0.6814	0.1187
6719	50499515	0.1596	-0.3836	2.5142	0.068	0.3572	0.127	0.3052	0.5433	0.1126
6720	50499516	0.1185	-0.3656	3.5183	0.0652	0.4567	0.0674	0.2078	0.4841	0.1039
6721	50499517	0.1597	-0.3833	2.4165	0.0711	0.3536	0.1321	0.3172	0.543	0.1164
6722	50499518	0.1596	-0.3836	2.6171	0.0654	0.3604	0.122	0.2932	0.5433	0.1092
6723	50499519	0.1597	-0.3833	2.8102	0.074	0.4475	0.1136	0.2728	0.543	0.1266
6724	50499520	0.1596	-0.3836	2.9078	0.0709	0.4512	0.1098	0.2639	0.5433	0.1224
6725	50499521	0.1349	-0.491	2.6829	0.0745	0.4547	0.1005	0.366	0.6258	0.1144
6726	50499523	0.1349	-0.491	2.4038	0.0751	0.4228	0.1122	0.4085	0.6258	0.1178
6727	50499524	0.1596	-0.3836	2.5117	0.0679	0.3564	0.1271	0.3055	0.5433	0.1127
6728	50499525	0.1596	-0.3836	3.0108	0.0684	0.4544	0.1061	0.2548	0.5433	0.1187
6729	50499526	0.1596	-0.3836	2.9054	0.0709	0.4504	0.1099	0.2641	0.5433	0.1225
6730	50499527	0.0846	-0.3023	2.385	0.053	0.2587	0.071	0.2535	0.387	0.0906
6731	50499528	0.1185	-0.3656	3.5218	0.0652	0.4573	0.0673	0.2076	0.4841	0.1033
6732	50499529	0.1533	-0.491	2.9125	0.091	0.651	0.1053	0.3371	0.6442	0.1439
6733	50500595	0.1887	-0.493	6.1814	0.0937	1.1773	0.061	0.1595	0.6817	0.157
6734	50500596	0.1887	-0.4951	9.1403	0.1115	2.253	0.0413	0.1083	0.6838	0.1816
6735	50500598	0.1887	-0.493	6.1808	0.0936	1.1735	0.061	0.1595	0.6817	0.1524
6736	50500599	0.1887	-0.493	6.269	0.0871	1.1697	0.0602	0.1573	0.6817	0.1429
6737	50500594	0.1887	-0.493	6.1569	0.0933	1.1731	0.0613	0.1602	0.6817	0.157
6738	50500600	0.1887	-0.493	6.1543	0.0932	1.1722	0.0613	0.1602	0.6817	0.1568
6739	50500602	0.1694	-0.493	5.4012	0.1286	1.3308	0.0627	0.1826	0.6624	0.2401
6740	50500601	0.1887	-0.493	6.6835	0.0955	1.2492	0.0565	0.1475	0.6817	0.1598
6741	50500603	0.1887	-0.4951	7.5523	0.1021	1.703	0.05	0.1311	0.6838	0.1707
6742	50500604	0.1887	-0.493	6.0147	0.0911	1.158	0.0627	0.1639	0.6817	0.1534
6743	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
6744	50500597	0.1887	-0.493	6.1101	0.0926	1.1681	0.0618	0.1614	0.6817	0.156
6745	50500687	0.2923	-0.5033	5.7601	0.0993	1.413	0.1015	0.1747	0.7956	0.1636
6746	50500690	0.1659	-0.3541	2.3042	0.064	0.3318	0.144	0.3074	0.52	0.1139
6747	50500688	0.2923	-0.5033	5.1347	0.0901	1.1454	0.1139	0.196	0.7956	0.1496
6748	50500691	0.2923	-0.5033	5.027	0.0931	1.1438	0.1163	0.2002	0.7956	0.1546
6749	50500686	0.1659	-0.3541	2.199	0.0666	0.3295	0.1509	0.322	0.52	0.1195
6750	50500693	0.2923	-0.5033	5.9929	0.0922	1.4191	0.0975	0.168	0.7956	0.1505
6751	50500685	0.2923	-0.5033	5.0559	0.0936	1.145	0.1156	0.1991	0.7956	0.1532
6752	50500695	0.2923	-0.5033	5.8389	0.0957	1.4134	0.1001	0.1724	0.7956	0.1598
6753	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
6754	50500452	0.3375	-0.4371	4.4299	0.1197	1.0784	0.1524	0.1973	0.7746	0.2131
6755	50500454	0.3375	-0.4371	4.3185	0.1309	1.0794	0.1563	0.2024	0.7746	0.2357
6756	50500455	0.3375	-0.4371	5.4719	0.0829	1.1232	0.1234	0.1598	0.7746	0.1487
6757	11682	0.4164	-0.4098	3.0777	0.0769	0.6536	0.2706	0.2663	0.8262	0.1551
6758	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
6759	50500456	0.3375	-0.4371	4.9228	0.1145	1.1117	0.1371	0.1776	0.7746	0.1966
6760	50500461	0.3375	-0.4951	5.7124	0.1142	1.379	0.1182	0.1733	0.8326	0.1992
6761	50500462	0.3375	-0.4371	5.0284	0.1226	1.2117	0.1342	0.1739	0.7746	0.2041
6762	50500463	0.3375	-0.4371	4.4192	0.1105	1.0526	0.1527	0.1978	0.7746	0.1961
6763	50500460	0.3375	-0.4371	4.4082	0.1224	1.0805	0.1531	0.1983	0.7746	0.2232
6764	50500464	0.3375	-0.4371	4.748	0.1032	1.0909	0.1422	0.1841	0.7746	0.1846
6765	50500453	0.3375	-0.4915	6.5594	0.1286	1.6724	0.1029	0.1498	0.8289	0.2155
6766	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6767	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
6768	50500458	0.3375	-0.4371	4.8836	0.1136	1.108	0.1382	0.179	0.7746	0.1945
6769	50500465	0.3375	-0.4371	4.9578	0.1153	1.1142	0.1361	0.1763	0.7746	0.1939
6770	50500467	0.3375	-0.4371	4.9313	0.1147	1.1135	0.1369	0.1773	0.7746	0.1965
6771	50500459	0.3375	-0.495	6.4222	0.1259	1.6532	0.1051	0.1541	0.8325	0.2124
6772	50500466	0.3375	-0.4371	5.1218	0.1219	1.1421	0.1318	0.1707	0.7746	0.2096
6773	50500469	0.3375	-0.4371	5.5627	0.105	1.1495	0.1213	0.1572	0.7746	0.1714
6774	50500468	0.3375	-0.4371	5.0272	0.1093	1.1144	0.1343	0.1739	0.7746	0.1879
6775	50175500	0.4162	-0.4919	4.5703	0.0914	1.0112	0.1821	0.2153	0.9081	0.1676
6776	50510866	0.2493	-0.3604	5.4057	0.0872	1.0037	0.0922	0.1333	0.6097	0.1468
6777	50433323	0.2281	-0.3836	5.0019	0.065	0.7135	0.0912	0.1534	0.6118	0.107
6778	50158402	0.4164	-0.4041	3.6375	0.101	0.8227	0.2289	0.2222	0.8205	0.1828
6779	10592	0.1559	-0.3976	2.27	0.0614	0.3365	0.1374	0.3503	0.5535	0.1039
6780	50079861	0.1559	-0.3976	2.4435	0.066	0.3846	0.1276	0.3255	0.5535	0.1115
6781	222340	0.2921	-0.5064	4.4669	0.077	0.9914	0.1308	0.2267	0.7986	0.1368
6782	50510871	0.1559	-0.3976	2.5308	0.0617	0.3529	0.1232	0.3142	0.5535	0.1007
6783	50516809	0.2922	-0.5061	4.8655	0.076	0.9595	0.1201	0.208	0.7982	0.1157
6784	50516815	0.2922	-0.5059	5.5582	0.0741	1.1122	0.1051	0.182	0.7981	0.1182
6785	50516813	0.2922	-0.5059	5.542	0.0853	1.2293	0.1054	0.1826	0.7981	0.1305
6786	50516812	0.2922	-0.5061	5.0882	0.0727	0.9722	0.1148	0.1989	0.7982	0.1102
6787	50516808	0.2922	-0.5061	4.7595	0.078	0.9554	0.1228	0.2127	0.7982	0.1182
6788	50516811	0.2922	-0.5061	4.6603	0.0804	0.9525	0.1254	0.2172	0.7982	0.1206
6789	11682	0.4164	-0.4098	3.0777	0.0769	0.6536	0.2706	0.2663	0.8262	0.1551
6790	50516810	0.2922	-0.5061	4.9716	0.0742	0.9637	0.1175	0.2036	0.7982	0.1131
6791	50516814	0.2922	-0.5061	4.7424	0.0753	0.9455	0.1232	0.2134	0.7982	0.1126
6792	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6793	50516807	0.2922	-0.5059	4.8531	0.0837	1.0014	0.1204	0.2085	0.7981	0.1266
6794	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6795	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
6796	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6797	50516952	0.3497	-0.4856	6.6951	0.0858	1.2841	0.1045	0.1451	0.8354	0.1351
6798	50516954	0.3451	-0.492	6.2734	0.0784	1.1613	0.11	0.1568	0.837	0.1256
6799	50516955	0.3497	-0.4856	6.5338	0.0907	1.2817	0.1071	0.1487	0.8354	0.1437
6800	50516956	0.3497	-0.4856	6.6046	0.0917	1.2893	0.1059	0.1471	0.8354	0.1457
6801	50516957	0.3497	-0.4856	6.743	0.0937	1.3316	0.1037	0.144	0.8354	0.1495
6802	167925	0.3455	-0.4799	5.5781	0.1213	1.284	0.1239	0.172	0.8253	0.1858
6803	50022775	0.4162	-0.4096	3.6365	0.1039	0.74	0.1795	0.3107	0.8258	0.1757
6804	50516984	0.3497	-0.4856	6.6138	0.0919	1.2915	0.1058	0.1469	0.8354	0.1458
6805	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
6806	50516987	0.3497	-0.4856	6.5815	0.0914	1.2872	0.1063	0.1476	0.8354	0.1449
6807	50516991	0.2349	-0.485	3.2476	0.0878	0.5463	0.1446	0.2987	0.7198	0.1412
6808	50513225	0.1959	-0.4951	4.9485	0.0839	1.1194	0.0792	0.2001	0.6911	0.1339
6809	50435960	0.3375	-0.4906	6.1405	0.0841	1.2599	0.1099	0.1598	0.8281	0.144
6810	50510669	0.2781	-0.2654	3.9408	0.0938	0.5502	0.1126	0.1805	0.5435	0.1354
6811	50510670	0.2781	-0.2654	3.9614	0.0943	0.5537	0.1121	0.1793	0.5435	0.1328
6812	50510671	0.2781	-0.2654	3.8484	0.0855	0.504	0.1147	0.1864	0.5435	0.1201
6813	50510672	0.2781	-0.2654	4.022	0.0958	0.5583	0.1107	0.1757	0.5435	0.1348
6814	50510673	0.2781	-0.2654	3.9348	0.0937	0.5492	0.1127	0.1809	0.5435	0.1363
6815	50510674	0.2781	-0.2654	3.7191	0.0886	0.498	0.1178	0.1952	0.5435	0.1268
6816	50510675	0.2781	-0.2654	3.7163	0.0885	0.4976	0.1179	0.1954	0.5435	0.1269
6817	50510676	0.2781	-0.2654	4.0508	0.0921	0.5432	0.1101	0.174	0.5435	0.1332
6818	50510677	0.2781	-0.2654	3.7387	0.089	0.5007	0.1174	0.1938	0.5435	0.1241
6819	50510678	0.2781	-0.2654	3.8742	0.0922	0.5445	0.1141	0.1847	0.5435	0.1343
6820	50510679	0.2781	-0.2654	3.6557	0.087	0.4929	0.1194	0.1999	0.5435	0.1249
6821	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
6822	50510683	0.2781	-0.2654	3.7994	0.0905	0.5053	0.1159	0.1896	0.5435	0.1262
6823	50510680	0.2781	-0.2654	3.7614	0.0896	0.5013	0.1168	0.1923	0.5435	0.1254
6824	50510681	0.2781	-0.2654	4.129	0.0938	0.5517	0.1084	0.1697	0.5435	0.1317
6825	50510682	0.2781	-0.2654	3.7571	0.0895	0.5028	0.1169	0.1926	0.5435	0.1252
6826	50510685	0.2781	-0.2654	4.0683	0.0925	0.5471	0.1097	0.173	0.5435	0.1297
6827	50510684	0.2781	-0.2654	3.8414	0.0915	0.5109	0.1149	0.1868	0.5435	0.1271
6828	11682	0.4164	-0.4098	3.0777	0.0769	0.6536	0.2706	0.2663	0.8262	0.1551
6829	50510835	0.2493	-0.4951	6.0549	0.0961	1.2717	0.0823	0.1635	0.7444	0.1618
6830	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
6831	50510841	0.2449	-0.4874	5.1997	0.0776	0.9252	0.0942	0.1875	0.7323	0.1266
6832	50510836	0.2449	-0.4914	6.0376	0.085	1.2135	0.0811	0.1628	0.7364	0.1359
6833	50079865	0.1559	-0.3976	2.2988	0.0621	0.3376	0.1356	0.3459	0.5535	0.1021
6834	50079861	0.1559	-0.3976	2.4435	0.066	0.3846	0.1276	0.3255	0.5535	0.1115
6835	50510851	0.2922	-0.506	7.0493	0.094	1.5972	0.0829	0.1436	0.7982	0.153
6836	50510852	0.4162	-0.4919	4.5627	0.0971	1.0267	0.1824	0.2156	0.9081	0.1781
6837	50510853	0.4162	-0.4919	4.6773	0.0899	1.0157	0.178	0.2103	0.9081	0.1606
