No.	NAME	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax5_Bh(m)	SpMax6_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax6_Bh(v)	SpMax7_Bh(v)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax5_Bh(e)	SpMax1_Bh(p)	SpMax2_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin2_Bh(v)	SpMin5_Bh(v)	SpMin7_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin6_Bh(p)	SpMin3_Bh(i)	SpMin8_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
57	50272633	4.0696	3.7261	3.6128	3.5028	3.3532	4.0776	4.0354	3.3142	3.2421	3.8379	3.7378	3.6046	4.0722	4.0291	4.1867	4.1358	5.14	4.9463	4.7775	4.4256	4.3031	4.2308	4.0421	2.1253	2.0482	1.9864	1.9642	1.5132	2.1494	2.036	1.8665	1.641	2.0588	1.9562	1.99	1.8653	1.7197	1.7277	1.171	1.3863	1.3309	1.3146	1.2364	1.1216	1.0141	0.8477	0.8246
58	50272680	4.0742	3.7299	3.606	3.5013	3.4666	4.081	4.0396	3.3535	3.3112	3.8397	3.7235	3.6022	4.0751	4.0331	4.1899	4.1399	6.8202	4.9704	4.9361	4.4404	4.3139	4.2316	4.1021	2.1566	2.0513	2.005	1.9388	1.5132	2.1717	2.039	1.8381	1.6446	2.0783	1.9562	2.0041	1.8817	1.738	1.755	1.1755	1.4413	1.3729	1.2738	1.1494	1.0969	0.8504	0.8246	0.7672
59	50272681	4.0694	3.7193	3.5918	3.4726	3.1953	4.0787	4.0357	3.1619	3.1321	3.8257	3.7072	3.5364	4.0728	4.0294	4.1887	4.1347	5.1407	4.9465	4.7776	4.4276	4.2964	4.2187	3.9787	2.1565	2.041	1.9928	1.9092	1.4784	2.1703	2.038	1.7659	1.4978	2.0763	1.955	1.9921	1.8612	1.5135	1.7486	1.0683	1.4355	1.3414	1.2135	1.1212	0.9955	0.8246	0.7541	0.6093
60	50272682	4.0707	3.7249	3.5989	3.4874	3.2813	4.0785	4.037	3.2394	3.1604	3.8335	3.7156	3.5669	4.0728	4.0307	4.1876	4.1367	5.1407	4.9463	4.7778	4.4289	4.3003	4.2263	3.9935	2.1566	2.0461	1.9992	1.9232	1.5062	2.1704	2.0384	1.8085	1.5015	2.0762	1.9558	1.9988	1.87	1.5814	1.7517	1.1347	1.4358	1.3567	1.2467	1.1318	1.0622	0.8246	0.7542	0.7207
61	50272610	4.0723	3.7285	3.6062	3.5458	3.3746	4.0795	4.0376	3.3261	3.1608	3.839	3.7237	3.6234	4.0735	4.0311	4.1884	4.1378	5.1409	4.9522	4.7778	4.5051	4.4296	4.3029	4.2081	2.1566	2.0514	2.0052	1.9388	1.5132	2.1704	2.0415	1.8372	1.5893	2.0762	1.9559	2.0056	1.8819	1.6654	1.7547	1.2351	1.436	1.3731	1.275	1.1534	1.098	0.852	0.8246	0.7541
62	50272735	4.069	3.7282	3.6039	3.4658	3.3218	4.0736	4.0331	3.2667	3.1607	3.8388	3.7229	3.5934	4.0672	4.0263	4.1849	4.1357	4.9974	4.7779	4.6237	4.4295	4.3016	4.0819	3.9975	2.1566	2.0455	1.9997	1.9365	1.5132	2.1704	2.0352	1.837	1.5425	2.0762	1.9381	2.0029	1.8816	1.6437	1.7541	1.1679	1.436	1.3726	1.2728	1.1432	1.091	0.8494	0.8246	0.7541
63	50272736	4.0697	3.7282	3.604	3.4671	3.3185	4.0782	4.0371	3.3012	3.1607	3.8389	3.7233	3.6011	4.0735	4.0313	4.1883	4.1381	4.9614	4.7778	4.4296	4.3366	4.2985	4.0311	3.9549	2.1566	2.0694	2.0139	1.9431	1.5132	2.1704	2.0502	1.8373	1.5124	2.0762	1.9628	2.0058	1.8819	1.6464	1.7547	1.2079	1.436	1.3737	1.2784	1.1718	1.105	0.8603	0.8246	0.7541
64	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
65	50199522	3.6324	3.301	3.0926	3.0677	2.7022	3.9986	3.5866	2.6191	2.5775	3.4491	3.2538	3.2011	3.9999	3.5807	4.1014	3.7347	5.0413	4.5349	4.3629	4.1792	3.8392	3.5549	3.2852	2.1471	1.8108	1.7514	1.5591	0.9524	2.138	1.8159	1.4543	1.0601	2.0384	1.6664	1.6427	1.4667	1.0959	1.4162	0.5238	1.4654	0.9485	0.8397	0.7884	0.5664	0.295	0.1646	0
66	50272619	4.0709	3.7311	3.6047	3.5017	3.3536	4.0779	4.0369	3.3152	3.1543	3.8409	3.7234	3.6028	4.0724	4.0307	4.1869	4.1375	5.1417	4.9463	4.774	4.4099	4.3175	4.231	4.0165	2.1565	2.0515	2.0053	1.9389	1.497	2.1699	2.0392	1.8385	1.4956	2.0756	1.9562	2.0043	1.8816	1.6406	1.7563	1.1682	1.434	1.3733	1.2722	1.1457	1.0964	0.8517	0.8246	0.7535
67	50272618	4.0676	3.7459	3.6023	3.5012	3.3551	4.0766	4.0353	3.3166	3.1511	3.8514	3.7216	3.6026	4.0714	4.0296	4.1849	4.1351	5.1429	4.9463	4.7768	4.4433	4.2805	4.2284	4.0235	2.1564	2.0522	2.008	1.9379	1.4945	2.1676	2.0411	1.8364	1.493	2.074	1.9562	2.0102	1.8827	1.6421	1.7635	1.166	1.4315	1.374	1.2717	1.1455	1.0981	0.8525	0.8246	0.7538
68	50272627	4.0715	3.7284	3.6049	3.5013	3.3496	4.0784	4.0376	3.3118	3.1607	3.839	3.7234	3.6015	4.0729	4.0313	4.1872	4.1379	5.1407	4.9463	4.7778	4.4296	4.3031	4.2307	4.0231	2.1566	2.0513	2.0049	1.9387	1.5063	2.1704	2.0389	1.837	1.502	2.0762	1.9562	2.0035	1.8817	1.6384	1.7546	1.1714	1.436	1.3728	1.2735	1.1462	1.0934	0.8498	0.8246	0.7541
69	50272628	4.0738	3.7327	3.6122	3.5315	3.3679	4.0787	4.0375	3.3159	3.1551	3.8413	3.7246	3.613	4.0716	4.0305	4.1855	4.1371	6.8201	5.1415	4.9308	4.774	4.4095	4.3123	4.2131	2.1565	2.0322	2.0053	1.9282	1.4968	2.1699	2.0322	1.8191	1.4943	2.0756	1.9528	2.0043	1.8771	1.6405	1.7558	1.167	1.4337	1.3475	1.2117	1.1436	1.0859	0.8246	0.7554	0.7262
70	50272630	4.07	3.7471	3.6112	3.5299	3.3687	4.0774	4.0358	3.3172	3.1523	3.8516	3.723	3.6126	4.0706	4.0294	4.1835	4.1347	6.8201	5.1427	4.9308	4.7768	4.4427	4.272	4.2129	2.1563	2.0333	2.0079	1.926	1.4943	2.1675	2.0344	1.8179	1.4912	2.074	1.9528	2.0102	1.8777	1.642	1.7631	1.1649	1.4313	1.3482	1.2107	1.1434	1.0882	0.8246	0.7549	0.7281
71	50272631	4.0744	3.73	3.6123	3.531	3.3654	4.0792	4.0382	3.3126	3.1607	3.8393	3.7246	3.6117	4.0721	4.0311	4.1858	4.1374	6.8201	5.1405	4.9308	4.7778	4.4289	4.2975	4.2132	2.1565	2.032	2.0049	1.9276	1.5063	2.1704	2.0319	1.8176	1.5019	2.0762	1.9528	2.0035	1.8771	1.6383	1.7541	1.17	1.4357	1.3473	1.2135	1.1438	1.0819	0.8246	0.7542	0.7262
72	50272633	4.0696	3.7261	3.6128	3.5028	3.3532	4.0776	4.0354	3.3142	3.2421	3.8379	3.7378	3.6046	4.0722	4.0291	4.1867	4.1358	5.14	4.9463	4.7775	4.4256	4.3031	4.2308	4.0421	2.1253	2.0482	1.9864	1.9642	1.5132	2.1494	2.036	1.8665	1.641	2.0588	1.9562	1.99	1.8653	1.7197	1.7277	1.171	1.3863	1.3309	1.3146	1.2364	1.1216	1.0141	0.8477	0.8246
73	50272680	4.0742	3.7299	3.606	3.5013	3.4666	4.081	4.0396	3.3535	3.3112	3.8397	3.7235	3.6022	4.0751	4.0331	4.1899	4.1399	6.8202	4.9704	4.9361	4.4404	4.3139	4.2316	4.1021	2.1566	2.0513	2.005	1.9388	1.5132	2.1717	2.039	1.8381	1.6446	2.0783	1.9562	2.0041	1.8817	1.738	1.755	1.1755	1.4413	1.3729	1.2738	1.1494	1.0969	0.8504	0.8246	0.7672
74	50272681	4.0694	3.7193	3.5918	3.4726	3.1953	4.0787	4.0357	3.1619	3.1321	3.8257	3.7072	3.5364	4.0728	4.0294	4.1887	4.1347	5.1407	4.9465	4.7776	4.4276	4.2964	4.2187	3.9787	2.1565	2.041	1.9928	1.9092	1.4784	2.1703	2.038	1.7659	1.4978	2.0763	1.955	1.9921	1.8612	1.5135	1.7486	1.0683	1.4355	1.3414	1.2135	1.1212	0.9955	0.8246	0.7541	0.6093
75	50272685	4.0648	3.7281	3.6033	3.4351	3.2591	4.0719	4.0321	3.2383	3.1605	3.8387	3.7226	3.5829	4.0666	4.0266	4.1837	4.1358	4.9687	4.7779	4.4297	4.3194	4.2929	4.0274	3.9528	2.1566	2.0557	2.0076	1.9396	1.5063	2.1704	2.0377	1.837	1.5019	2.0762	1.943	2.001	1.8814	1.6328	1.7541	1.0661	1.436	1.3725	1.2723	1.1423	1.0904	0.8495	0.8246	0.7541
76	50151982	4.0698	3.7268	3.5253	3.455	3.3302	4.0685	4.0187	3.28	2.9867	3.8344	3.6291	3.5137	4.0624	4.0055	4.1759	4.1165	6.8201	5.1205	4.9459	4.8567	4.4558	4.2468	4.2086	2.065	2.0341	1.9589	1.8596	1.4042	2.0746	2.0295	1.7171	1.4285	1.957	1.9433	1.9374	1.8307	1.6376	1.7129	1.0639	1.3768	1.2743	1.139	1.0829	0.8497	0.8246	0.5936	0.5283
77	50272620	4.0675	3.7468	3.6022	3.5014	3.3572	4.0764	4.0351	3.3186	3.146	3.852	3.7216	3.6032	4.0713	4.0294	4.1849	4.135	5.1431	4.9463	4.7756	4.4363	4.2861	4.2288	4.0105	2.1564	2.0522	2.0082	1.938	1.4863	2.1674	2.0412	1.837	1.4884	2.0738	1.9563	2.0104	1.8827	1.6431	1.7641	1.1604	1.431	1.3742	1.2713	1.1453	1.0991	0.8534	0.8246	0.7535
78	50272629	4.0698	3.748	3.6111	3.5301	3.3701	4.0773	4.0356	3.3191	3.148	3.8523	3.723	3.6132	4.0705	4.0292	4.1834	4.1346	6.8201	5.1429	4.9308	4.7756	4.4357	4.2782	4.213	2.1563	2.0334	2.008	1.9262	1.4857	2.1674	2.0346	1.8185	1.4853	2.0738	1.9528	2.0104	1.8777	1.643	1.7637	1.1595	1.4308	1.3483	1.2102	1.1433	1.0895	0.8246	0.7556	0.728
79	50272632	4.0747	3.7314	3.5966	3.4997	3.3475	4.0805	4.0413	3.3107	3.0721	3.8403	3.7078	3.5979	4.0748	4.0351	4.1885	4.1414	5.1428	4.9462	4.7786	4.4356	4.3033	4.2306	4.0163	2.1116	2.047	1.9815	1.8764	1.5132	2.1373	2.035	1.7699	1.6189	2.0462	1.9562	1.9835	1.8452	1.6578	1.7231	1.1708	1.3828	1.3036	1.2084	1.1685	1.1137	0.8724	0.8309	0.8246
80	50272682	4.0707	3.7249	3.5989	3.4874	3.2813	4.0785	4.037	3.2394	3.1604	3.8335	3.7156	3.5669	4.0728	4.0307	4.1876	4.1367	5.1407	4.9463	4.7778	4.4289	4.3003	4.2263	3.9935	2.1566	2.0461	1.9992	1.9232	1.5062	2.1704	2.0384	1.8085	1.5015	2.0762	1.9558	1.9988	1.87	1.5814	1.7517	1.1347	1.4358	1.3567	1.2467	1.1318	1.0622	0.8246	0.7542	0.7207
81	50272618	4.0676	3.7459	3.6023	3.5012	3.3551	4.0766	4.0353	3.3166	3.1511	3.8514	3.7216	3.6026	4.0714	4.0296	4.1849	4.1351	5.1429	4.9463	4.7768	4.4433	4.2805	4.2284	4.0235	2.1564	2.0522	2.008	1.9379	1.4945	2.1676	2.0411	1.8364	1.493	2.074	1.9562	2.0102	1.8827	1.6421	1.7635	1.166	1.4315	1.374	1.2717	1.1455	1.0981	0.8525	0.8246	0.7538
82	50451933	3.811	3.7787	3.5821	3.4437	3.3449	3.9552	3.7962	3.3193	3.1717	3.8651	3.7393	3.5578	3.9466	3.7957	4.0465	3.9651	6.4561	4.9523	4.8297	4.5839	4.355	4.3211	4.1497	2.0944	2.0439	2.0114	1.9451	1.5132	2.0719	2.0559	1.7714	1.5745	1.966	1.8823	1.9545	1.9096	1.6364	1.823	1.1088	1.4828	1.3776	1.1582	1.1337	1.0468	0.9531	0.8246	0.76
83	8960	3.8575	3.6978	3.4704	3.1345	3.0624	3.9869	3.8542	2.9727	2.9103	3.8081	3.5571	3.2778	3.9846	3.8598	4.0845	3.973	4.9152	4.7548	4.4952	4.3464	4.2693	3.875	3.6752	2.1016	2.0157	1.9555	1.7765	1.4819	2.0823	1.9789	1.5387	1.4467	1.9354	1.8808	1.9552	1.7457	1.5206	1.8035	1.0639	1.4942	1.2126	1.1404	1.0525	0.8246	0.7361	0.5892	0.5745
84	50451936	3.811	3.763	3.5761	3.4354	3.3013	3.9547	3.7962	3.3009	3.0444	3.8651	3.7339	3.5383	3.9461	3.7957	4.0446	3.9572	4.9523	4.8297	4.584	4.3742	4.3225	4.1541	4.0608	2.0914	2.0437	2.0097	1.9448	1.5132	2.0671	2.0555	1.7533	1.5371	1.966	1.8724	1.9538	1.9059	1.5882	1.8098	1.1007	1.4545	1.3697	1.1538	1.1263	1.0455	0.8337	0.8246	0.675
85	50451937	3.8109	3.7764	3.5396	3.415	3.2837	3.9547	3.7962	3.2445	3.0454	3.8648	3.6899	3.5033	3.946	3.7957	4.0452	3.9621	6.4561	4.9521	4.8297	4.584	4.3537	4.316	4.1317	2.092	2.0423	1.9736	1.9319	1.5132	2.0713	2.0547	1.702	1.5271	1.966	1.881	1.9497	1.8685	1.593	1.821	1.0976	1.4814	1.3193	1.1458	1.0534	1.0053	0.86	0.8246	0.6094
86	50451938	3.8109	3.7601	3.5303	3.4033	3.1863	3.9542	3.7961	3.1609	2.9799	3.8645	3.6809	3.4834	3.9454	3.7956	4.0432	3.9538	4.9522	4.8297	4.5841	4.3721	4.3193	4.1358	3.9975	2.0886	2.0422	1.9718	1.9305	1.5132	2.0667	2.0539	1.6446	1.4808	1.966	1.8708	1.9492	1.8608	1.5567	1.8073	1.0639	1.451	1.3103	1.1456	1.0513	0.9473	0.8246	0.7146	0.6085
87	50451948	3.811	3.7577	3.5022	3.3785	3.1238	3.9539	3.7961	3.0721	2.9726	3.8638	3.6414	3.4659	3.9451	3.7956	4.0427	3.9511	4.9521	4.8297	4.5843	4.3707	4.3155	4.1268	3.9548	2.0866	2.0416	1.9577	1.9007	1.4919	2.0663	2.0523	1.5993	1.4696	1.9659	1.8695	1.9472	1.8249	1.5251	1.8051	1.0639	1.4487	1.2585	1.1441	1.0482	0.8364	0.8246	0.6417	0.604
88	50025480	3.8435	3.4315	3.1438	3.0874	2.9704	3.953	3.8029	2.8918	2.7708	3.4858	3.3027	3.2308	3.9407	3.7942	4.0325	3.8854	6.4706	4.9936	4.7855	4.5795	4.4628	4.3251	4.0324	2.0235	1.92	1.5928	1.5896	1.0039	2.0496	1.9391	1.5254	1.1165	1.9604	1.8412	1.6042	1.5582	1.4016	1.4037	0.7071	1.1443	1.0426	0.6165	0.5843	0.5691	0.4983	0.179	0.0899
89	50049402	3.8269	3.4249	3.0912	3.0504	2.8544	3.9505	3.7981	2.7936	2.6634	3.4802	3.247	3.2217	3.94	3.7935	4.0305	3.8816	6.4706	4.9594	4.7779	4.4958	4.364	4.1305	3.6876	2.0308	1.9338	1.5924	1.5755	0.9173	2.0513	1.9405	1.4577	1.0329	1.9622	1.8444	1.6015	1.5233	1.1292	1.3999	0.6937	1.143	1.0422	0.613	0.5745	0.5184	0.1819	0.1601	0.0328
90	50451949	3.811	3.7743	3.5131	3.3974	3.2456	3.9544	3.7962	3.2055	2.9884	3.8643	3.6544	3.4849	3.9457	3.7957	4.0446	3.9597	6.4561	4.952	4.8297	4.5843	4.3535	4.3101	4.1222	2.0902	2.0417	1.9585	1.9044	1.5042	2.0708	2.0536	1.674	1.4845	1.966	1.8799	1.9477	1.837	1.5791	1.8192	1.0639	1.4803	1.2693	1.1445	1.0491	0.9662	0.8246	0.733	0.6073
91	50451950	3.811	3.7777	3.5628	3.4296	3.316	3.9549	3.7961	3.285	3.1214	3.865	3.7177	3.528	3.9463	3.7957	4.0458	3.9638	6.4561	4.9522	4.8297	4.584	4.3543	4.3192	4.1406	2.0933	2.043	1.994	1.9412	1.5132	2.0717	2.0554	1.7345	1.563	1.966	1.8818	1.9519	1.8922	1.6119	1.8222	1.1029	1.4822	1.3535	1.1476	1.0825	1.0407	0.9216	0.8246	0.6414
92	85573	3.8069	3.4142	3.0824	2.8635	2.6867	3.9481	3.7931	2.7152	2.6551	3.4713	3.2268	2.9749	3.9394	3.7927	4.0285	3.8776	6.4706	4.9163	4.7551	4.3936	4.1738	3.6886	3.6742	2.04	1.9454	1.5887	1.4905	0.8234	2.0531	1.942	1.125	0.9523	1.9642	1.8476	1.5935	1.4657	1.0623	1.3951	0.5316	1.1418	1.0417	0.6068	0.5315	0.2176	0.1805	0.0677	0
93	50451961	3.811	3.7618	3.5553	3.4206	3.2487	3.9544	3.7961	3.242	2.9948	3.8649	3.7109	3.5063	3.9457	3.7956	4.0439	3.9557	4.9522	4.8297	4.584	4.3732	4.3213	4.1447	4.0329	2.0901	2.0428	1.9921	1.9407	1.5132	2.0669	2.0548	1.7012	1.5031	1.966	1.8717	1.9513	1.887	1.5753	1.8088	1.0897	1.4529	1.3453	1.1471	1.0683	1.0309	0.8246	0.7665	0.6123
94	50284329	3.8883	3.6612	3.5413	3.3468	3.2153	3.8556	3.62	3.0461	2.9827	3.6936	3.5717	3.4932	3.8259	3.6135	4.0754	3.8444	5.0801	4.8757	4.7649	4.2119	4.0911	3.9722	3.9129	1.9904	1.8731	1.8311	1.788	1.2416	1.9782	1.9542	1.5693	1.4163	1.8008	1.7488	1.7996	1.7475	1.5262	1.5045	1.0485	1.2878	1.0159	0.9949	0.8768	0.696	0.6001	0.4392	0.2625
95	50284331	3.8871	3.6462	3.5585	3.2397	3.2135	3.8584	3.6144	3.0333	2.9184	3.6893	3.5726	3.3793	3.831	3.6087	4.0737	3.8334	5.0801	4.8751	4.7645	4.2286	4.091	3.9501	3.8117	1.9609	1.8689	1.8278	1.7428	1.2416	1.9758	1.9382	1.5465	1.3506	1.8019	1.7324	1.7994	1.7123	1.4185	1.495	0.9679	1.265	0.9958	0.9205	0.8582	0.5791	0.494	0.4258	0.2625
96	50284335	3.8874	3.6392	3.4791	3.2152	3.0616	3.852	3.5966	3.0033	2.648	3.6251	3.5462	3.2212	3.8213	3.5866	4.072	3.8203	5.08	4.876	4.7651	4.1574	4.0909	3.9374	3.7631	1.8868	1.8554	1.8234	1.5696	1.0465	1.9724	1.8829	1.5208	1.3461	1.7987	1.6706	1.7982	1.5806	1.3663	1.4853	0.6605	1.063	0.9955	0.879	0.6637	0.4946	0.4359	0.262	0.0562
97	50284333	3.8928	3.8331	3.6259	3.4597	3.2153	3.8832	3.8142	3.0695	3.0228	3.7452	3.6022	3.5363	3.8757	3.7977	4.0805	3.9458	5.0807	4.876	4.7711	4.744	4.0913	4.06	3.9329	2.047	1.8751	1.8338	1.8015	1.2416	2.0283	1.9699	1.5692	1.3488	1.9167	1.7975	1.8194	1.7957	1.5264	1.5829	1.0515	1.2028	0.9989	0.9912	0.8741	0.6653	0.5295	0.4377	0.2621
98	50284336	3.8872	3.6427	3.5274	3.2157	3.1496	3.8562	3.606	3.027	2.8164	3.6602	3.5645	3.2885	3.8275	3.598	4.073	3.8265	5.08	4.8752	4.7646	4.2038	4.091	3.9438	3.7763	1.9233	1.866	1.8261	1.6752	1.2241	1.9739	1.9152	1.5416	1.3461	1.8003	1.7048	1.7987	1.6431	1.3877	1.4871	0.8135	1.1818	0.9957	0.89	0.7939	0.4971	0.4773	0.2906	0.2472
99	50199522	3.6324	3.301	3.0926	3.0677	2.7022	3.9986	3.5866	2.6191	2.5775	3.4491	3.2538	3.2011	3.9999	3.5807	4.1014	3.7347	5.0413	4.5349	4.3629	4.1792	3.8392	3.5549	3.2852	2.1471	1.8108	1.7514	1.5591	0.9524	2.138	1.8159	1.4543	1.0601	2.0384	1.6664	1.6427	1.4667	1.0959	1.4162	0.5238	1.4654	0.9485	0.8397	0.7884	0.5664	0.295	0.1646	0
100	50284430	3.8882	3.6559	3.5249	3.27	3.2153	3.8548	3.6122	3.0399	2.8947	3.6731	3.5635	3.4314	3.8248	3.603	4.0747	3.8369	5.08	4.8757	4.7649	4.1999	4.091	3.9488	3.8426	1.9587	1.871	1.8289	1.7425	1.2416	1.975	1.938	1.5662	1.3461	1.8	1.727	1.799	1.6803	1.5234	1.4875	0.858	1.2231	0.9962	0.9576	0.8609	0.6433	0.4463	0.4219	0.2621
101	50284424	3.8875	3.6625	3.5677	3.2605	3.2156	3.8572	3.6145	3.0783	3.0057	3.6852	3.569	3.3376	3.8287	3.6049	4.0737	3.8347	5.4298	5.0799	4.8752	4.7644	4.1017	4.0909	3.9386	1.9197	1.8655	1.8259	1.6743	1.2296	1.974	1.9191	1.5418	1.3461	1.8007	1.7184	1.7989	1.6569	1.4745	1.4886	0.9173	1.1922	0.9958	0.8957	0.8136	0.518	0.4796	0.2907	0.2472
102	50284433	3.8857	3.6254	3.4356	3.2152	2.9718	3.8489	3.5862	2.8914	2.5852	3.5995	3.5246	3.2082	3.818	3.5774	4.069	3.81	5.0802	4.8773	4.766	4.111	4.0899	3.9311	3.756	1.8765	1.8355	1.8035	1.5692	1.0458	1.9715	1.8394	1.5206	1.119	1.798	1.6295	1.7967	1.578	1.3321	1.4842	0.6592	0.9993	0.9894	0.8635	0.6347	0.4396	0.2623	0.0687	0.0536
103	50284339	3.888	3.6489	3.5054	3.2153	3.1679	3.8537	3.6048	3.0362	2.8089	3.6501	3.5561	3.3318	3.8234	3.5945	4.0736	3.8291	5.08	4.8757	4.7649	4.1833	4.091	3.9419	3.776	1.9204	1.8677	1.827	1.6607	1.107	1.9735	1.9151	1.5564	1.3461	1.7994	1.7016	1.7986	1.5959	1.513	1.486	0.6967	1.1419	0.9958	0.9008	0.7984	0.6232	0.4394	0.2625	0.1277
104	50284334	3.8891	3.6695	3.5376	3.2359	3.2151	3.854	3.6076	3.0365	2.811	3.6579	3.5585	3.3472	3.823	3.5937	4.0731	3.8268	5.4294	5.0796	4.8752	4.7643	4.091	3.999	3.9196	1.881	1.849	1.8218	1.6203	1.0845	1.9723	1.8864	1.5493	1.3461	1.7989	1.6843	1.7985	1.5911	1.5107	1.4859	0.6965	1.043	0.9954	0.8761	0.6902	0.6123	0.4394	0.2623	0.0664
105	50284332	3.8883	3.6574	3.5266	3.2605	3.2152	3.8538	3.6065	3.0371	2.8286	3.6497	3.5565	3.3368	3.8231	3.5945	4.0732	3.8277	5.4299	5.0797	4.8756	4.7646	4.0911	4.0393	3.9268	1.8843	1.8528	1.8227	1.5696	1.0486	1.9725	1.8893	1.5211	1.3461	1.7991	1.69	1.7984	1.5837	1.4743	1.4858	0.6798	1.0844	0.9956	0.8822	0.6741	0.5177	0.4367	0.262	0.0557
106	50284431	3.8882	3.6556	3.5237	3.2589	3.2152	3.8542	3.6106	3.0388	2.8667	3.651	3.5569	3.3533	3.8239	3.5998	4.0731	3.8266	5.4159	5.0793	4.8754	4.7644	4.0911	4.016	3.9213	1.8882	1.8573	1.8242	1.572	1.096	1.9725	1.8901	1.522	1.3461	1.7993	1.699	1.7984	1.5838	1.4813	1.4863	0.7514	1.0867	0.9956	0.8827	0.6776	0.5295	0.4372	0.262	0.0562
107	50284434	3.8865	3.6303	3.4782	3.2156	3.1289	3.8545	3.5979	3.0188	2.6004	3.6229	3.5533	3.2803	3.8255	3.5908	4.0713	3.8164	5.08	4.8755	4.7648	4.1791	4.0909	3.9405	3.7681	1.9016	1.8602	1.8237	1.6514	1.0459	1.9727	1.8835	1.5415	1.2847	1.7996	1.6757	1.7981	1.6208	1.3329	1.4855	0.66	1.1461	0.9957	0.8801	0.7195	0.4816	0.3011	0.2514	0.0537
108	50284337	3.8874	3.6529	3.5517	3.2157	3.1866	3.8572	3.613	3.0657	2.9978	3.6856	3.5688	3.3333	3.8288	3.6049	4.074	3.8364	5.08	4.8752	4.7645	4.2176	4.091	3.9476	3.806	1.9484	1.8698	1.8286	1.7402	1.2415	1.9755	1.9373	1.5658	1.3462	1.801	1.7267	1.7992	1.6764	1.5269	1.4894	0.9287	1.2155	0.996	0.9655	0.8681	0.671	0.4815	0.3014	0.2522
109	50284432	3.8868	3.6344	3.5114	3.2393	3.2134	3.8573	3.6073	3.0302	2.7291	3.6529	3.566	3.3784	3.8297	3.6021	4.0726	3.8225	5.08	4.8752	4.7645	4.2143	4.091	3.9463	3.7863	1.9469	1.8671	1.8264	1.702	1.109	1.9742	1.9172	1.5464	1.346	1.8011	1.7132	1.7988	1.6798	1.3987	1.4877	0.6853	1.2463	0.9958	0.8925	0.7931	0.575	0.43	0.2628	0.128
110	50284338	3.8902	3.7286	3.5918	3.3246	3.2148	3.8586	3.6598	3.0374	2.9103	3.7205	3.5734	3.4295	3.8291	3.6465	4.0815	3.9101	5.0806	4.8762	4.7656	4.3296	4.091	3.9472	3.7993	2.0002	1.8712	1.8286	1.6916	1.2416	2.0252	1.9678	1.5542	1.4285	1.8129	1.7851	1.7996	1.6977	1.4995	1.493	1.0519	1.317	0.9961	0.9373	0.8386	0.8246	0.6593	0.4481	0.2649
111	50199522	3.6324	3.301	3.0926	3.0677	2.7022	3.9986	3.5866	2.6191	2.5775	3.4491	3.2538	3.2011	3.9999	3.5807	4.1014	3.7347	5.0413	4.5349	4.3629	4.1792	3.8392	3.5549	3.2852	2.1471	1.8108	1.7514	1.5591	0.9524	2.138	1.8159	1.4543	1.0601	2.0384	1.6664	1.6427	1.4667	1.0959	1.4162	0.5238	1.4654	0.9485	0.8397	0.7884	0.5664	0.295	0.1646	0
112	50169856	3.8771	3.6779	3.4647	3.2403	3.0626	3.9746	3.8597	2.9727	2.9103	3.7863	3.5363	3.3938	3.9673	3.8604	4.0697	3.98	4.9269	4.8268	4.4952	4.4302	4.3489	4.1658	4.0079	2.064	1.9577	1.9455	1.7116	1.5185	2.0694	1.9688	1.6228	1.5293	1.9332	1.8805	1.9437	1.7076	1.5209	1.6822	1.0639	1.3391	1.1713	1.1351	0.9526	0.8246	0.8132	0.6181	0.58
