No.	NAME	CATS2D_00_DD	CATS2D_01_DD	CATS2D_02_DD	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_01_DP	CATS2D_02_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_02_DN	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_09_DN	CATS2D_02_DL	CATS2D_03_DL	CATS2D_04_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_00_AA	CATS2D_01_AA	CATS2D_02_AA	CATS2D_03_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_08_AA	CATS2D_09_AA	CATS2D_01_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_02_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_02_AL	CATS2D_03_AL	CATS2D_04_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_03_PP	CATS2D_04_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_07_PP	CATS2D_08_PP	CATS2D_09_PP	CATS2D_01_PN	CATS2D_02_PN	CATS2D_03_PN	CATS2D_06_PN	CATS2D_07_PN	CATS2D_09_PN	CATS2D_01_PL	CATS2D_02_PL	CATS2D_03_PL	CATS2D_04_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_00_NN	CATS2D_08_NN	CATS2D_00_NL	CATS2D_01_NL	CATS2D_02_NL	CATS2D_03_NL	CATS2D_04_NL	CATS2D_05_NL	CATS2D_06_NL	CATS2D_07_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_00_LL	CATS2D_01_LL	CATS2D_02_LL	CATS2D_03_LL	CATS2D_04_LL	CATS2D_05_LL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_08_LL	CATS2D_09_LL	SHED_DD	SHED_DA	SHED_DP	SHED_DN	SHED_DL	SHED_AA	SHED_AP	SHED_AN	SHED_AL	SHED_PP	SHED_PN	SHED_PL	SHED_NN	SHED_NL	SHED_LL
6218	50457016	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	5	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	21	17	16	10	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	18	11	10	9	18	24	27	17	0	1.9601	0	0	6.3348	4.5032	1.9601	0	6.4028	0	0	6.3348	0	0	9.1084
6219	50457017	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	2	2	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	17	11	8	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	12	6	6	6	9	9	10	7	0	1.9601	0	0	6.5855	4.5032	1.9601	0	6.2784	0	0	6.5855	0	0	9.4554
6220	50457021	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	3	3	3	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	19	15	13	9	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	15	9	8	9	15	18	21	16	0	1.9601	0	0	6.6501	4.5032	1.9601	0	6.9135	0	0	6.6501	0	0	9.9349
6221	50457022	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	5	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	21	17	16	10	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	18	11	10	9	18	24	27	17	0	1.9601	0	0	6.3348	4.5032	1.9601	0	6.4028	0	0	6.3348	0	0	9.1084
6222	50457023	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	3	3	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	21	18	16	10	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	17	20	13	9	11	20	25	27	18	0	1.9601	0	0	6.5914	4.5032	1.9601	0	6.8029	0	0	6.5914	0	0	9.7314
6223	50457024	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	21	17	14	7	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	10	8	10	19	23	22	11	0	1.9601	0	0	6.5185	4.5032	1.9601	0	6.215	0	0	6.5185	0	0	8.9714
6224	50457015	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	3	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	21	17	15	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	18	12	9	10	20	23	24	14	0	1.9601	0	0	6.5467	4.5032	1.9601	0	6.7015	0	0	6.5467	0	0	9.7108
6225	50457020	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	21	18	15	9	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	18	11	8	11	19	25	25	15	0	1.9601	0	0	6.5467	4.5032	1.9601	0	6.3747	0	0	6.5467	0	0	9.1273
6226	50457018	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	3	2	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	19	14	11	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	13	7	7	8	14	16	16	9	0	1.9601	0	0	6.6787	4.5032	1.9601	0	6.2674	0	0	6.6787	0	0	9.1884
6227	50457025	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	0	8	3	4	3	1	3	3	4	5	2	0	0	0	3	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	12	19	25	20	15	10	11	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	10	7	11	17	22	21	13	0	3.7467	0	0	6.6501	8.4012	3.7467	0	9.1017	0	0	6.6501	0	0	9.2327
6228	50457026	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	20	17	13	8	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	10	7	11	17	22	21	13	0	1.9601	0	0	6.6501	4.5032	1.9601	0	6.3899	0	0	6.6501	0	0	9.2327
6229	50457027	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	4	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	20	18	14	10	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	18	12	8	12	17	24	24	17	0	1.9601	0	0	6.5467	4.5032	1.9601	0	6.5137	0	0	6.5467	0	0	9.3439
6230	50457028	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	6	1	3	3	2	3	2	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	22	16	16	12	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	9	8	9	16	21	23	15	0	2	0	0	6.5185	6.4498	2	0	7.1339	0	0	6.5185	0	0	9.1821
6231	50457029	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	8	3	4	3	2	5	4	5	2	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	12	18	26	20	16	16	14	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	9	8	9	16	21	23	15	0	2.9512	0	0	6.5185	7.5904	2.9512	0	8.2756	0	0	6.5185	0	0	9.1821
6232	50457033	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	5	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	22	19	17	10	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	17	20	13	10	11	21	28	29	17	0	1.9601	0	0	6.389	4.5032	1.9601	0	6.3475	0	0	6.389	0	0	9.0832
6233	50457019	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	20	16	14	9	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	9	8	9	16	21	23	15	0	1.9601	0	0	6.5185	4.5032	1.9601	0	6.4341	0	0	6.5185	0	0	9.1821
6234	50457032	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	2	0	8	3	4	3	1	2	1	3	4	5	0	0	0	3	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	12	19	26	19	15	9	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	10	8	10	19	23	22	11	0	3.7467	0	0	6.5185	8.9942	3.7467	0	9.6313	0	0	6.5185	0	0	8.9714
6235	50457014	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	3	0	5	1	3	3	1	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	21	17	15	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	18	12	9	10	20	23	24	14	0	1.9601	0	0	6.5467	4.5032	1.9601	0	6.7015	0	0	6.5467	0	0	9.7108
6236	50457030	2	0	0	0	0	0	0	1	0	0	0	0	0	3	1	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	4	4	3	5	5	4	6	1	3	3	1	3	1	2	1	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	12	15	21	18	13	10	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	16	10	7	11	17	22	21	13	1	4.4773	1	0	8.7231	7.0743	2.7495	0	7.7165	0	0	6.6501	0	0	9.2327
6237	50457031	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	2	3	2	0	7	1	3	3	2	4	2	4	2	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	14	15	21	18	11	11	10	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	15	9	6	11	15	19	17	11	0	2.9417	0	0	6.6505	7.4222	2.9417	0	8.2972	0	0	6.6505	0	0	9.3312
6238	50457034	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	6	8	3	2	1	3	3	4	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7	8	10	4	5	2	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	17	15	17	10	8	12	16	13	8	5	1	4.7568	1	0	8.4088	2.7495	2.8284	0	12.0954	0	0	8.1604	0	0	13.0542
6239	50457035	3	1	0	0	0	0	1	1	0	0	0	1	1	1	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	5	8	4	1	2	3	3	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	6	4	0	1	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	6	4	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	10	8	9	6	6	8	6	2	0	0	3	4.7622	3	0	7.5218	1	4	0	5.5249	1	0	6.5373	0	0	6.5558
6240	50457036	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	6	8	3	1	1	3	3	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	5	2	3	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	16	14	15	9	7	12	14	11	7	5	1	2.8284	1	0	8.0392	1	2	0	8.9163	0	0	7.336	0	0	12.4049
6241	50457038	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	6	8	2	2	1	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	6	2	3	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	16	12	16	9	8	10	14	12	8	5	1	2.8284	1	0	8.1717	1	2	0	8.9163	0	0	8	0	0	12.9552
6242	50457039	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	8	3	3	1	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	6	1	3	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17	13	18	11	9	9	12	11	11	8	1	2.8284	1	0	9.1047	1	2	0	9.4133	0	0	8.8537	0	0	14.0014
6243	50457040	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	7	4	4	2	3	2	4	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7	8	10	3	4	3	9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	19	17	20	14	11	12	13	10	10	11	1	4.7568	1	0	10.5957	2.7495	2.8284	0	14.9124	0	0	9.853	0	0	15.212
6244	50457041	2	0	0	0	0	0	1	0	0	0	0	2	1	1	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	6	1	2	1	3	0	4	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	7	5	7	3	5	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	10	6	8	8	8	3	2	1	1	5.6569	1	0	6.5893	6	4	0	10.323	0	0	5.1641	0	0	8.8465
6245	50457044	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	6	1	2	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	10	6	7	6	6	3	1	0	1	2.8284	1	0	6.5373	1	2	0	5.5808	0	0	4.3528	0	0	7.1237
6246	8961	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	9	6	6	8	6	2	0	0	0	1	0	0	3.7893	0	1	0	2.8717	0	0	3.7893	0	0	6.5558
6247	50457042	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	8	4	2	1	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	5	1	3	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17	15	17	11	8	11	12	10	10	8	1	2.8284	1	0	9.1539	1	2	0	9.5593	0	0	8.1604	0	0	13.5427
6248	50457043	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	8	4	3	1	3	2	4	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7	8	10	3	5	3	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	18	16	19	12	9	11	14	12	11	8	1	4.7568	1	0	9.376	2.7495	2.8284	0	13.6009	0	0	9	0	0	14.196
6249	50457046	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	7	4	4	2	3	2	4	0	1	0	0	0	3	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7	8	10	3	4	3	9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	19	17	20	14	11	12	13	10	10	11	1	4.7568	1	0	10.5957	2.7495	2.8284	0	14.9124	0	0	9.853	0	0	15.212
6250	50458111	4	0	0	0	1	1	1	0	0	1	0	2	0	3	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	9	3	2	6	6	8	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	8	2	3	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	16	15	9	11	19	21	15	4	3	6	8.8126	0	0	15.0956	6	0	0	15.6813	0	0	0	0	0	17.4338
6251	50458112	4	0	0	0	2	0	1	0	0	1	0	2	0	3	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	3	5	7	7	4	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	8	1	3	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15	15	9	11	16	17	10	4	7	4.7622	8.0347	0	0	14.6891	6	0	0	14.6684	0	0	0	0	0	17.1472
6252	8961	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	9	6	6	8	6	2	0	0	0	1	0	0	3.7893	0	1	0	2.8717	0	0	3.7893	0	0	6.5558
6253	50458113	5	0	0	2	2	0	1	0	0	2	0	2	2	3	2	2	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	9	5	10	12	7	4	5	0	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	8	4	6	8	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	16	9	9	10	12	9	5	6	6.5975	10.7415	0	0	15.1848	8.7055	0	0	15.8516	0	0	0	0	0	18.1098
6254	50458114	4	0	0	1	1	0	1	0	0	2	0	2	0	3	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	9	6	6	8	3	2	4	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	7	1	2	5	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15	15	9	8	12	12	10	8	10	4.7622	9.1255	0	0	14.0812	4.7622	0	0	13.6286	0	0	0	0	0	16.6593
6255	50289516	2	0	0	0	0	1	0	0	0	0	0	1	0	1	2	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	5	3	1	3	4	5	10	0	3	2	2	7	8	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	16	10	8	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	13	9	11	16	15	10	4	3	1	9.7418	0	0	8.8961	10.1358	0	0	14.6317	0	0	0	0	0	14.3029
6256	50289517	2	0	0	0	0	0	0	1	0	0	0	1	0	1	2	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	5	1	0	0	3	10	0	3	2	2	7	8	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	16	10	9	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	15	10	11	16	18	17	13	9	1	10.9014	0	0	8.7813	10.1358	0	0	16.7162	0	0	0	0	0	15.9941
6257	50289518	2	0	0	0	0	0	0	0	0	1	0	1	0	1	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	5	3	2	0	0	10	0	3	2	2	7	8	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	16	10	9	6	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	18	17	12	13	17	18	17	16	16	1	10.9014	0	0	9.9678	9.6416	0	0	16.6871	0	0	0	0	0	17.8305
