No.	NAME	X1A	X2A	X3A	X5A	X2v	X4v	X0Av	X1Av	X3Av	X5Av	X3sol	RDCHI
1424	50004319	0.4382	0.2776	0.181	0.0746	5.9544	2.9594	0.5668	0.2975	0.0853	0.0243	9.8069	3.819
1425	50004322	0.4343	0.2807	0.18	0.0753	5.7328	2.8183	0.5466	0.2927	0.0837	0.024	8.9879	3.7208
1426	50004335	0.4364	0.2733	0.1766	0.0723	5.8637	3.1911	0.5737	0.3094	0.0889	0.0268	9.5397	3.5849
1427	50004329	0.4324	0.2762	0.1752	0.0721	6.0785	3.2468	0.5873	0.3199	0.0923	0.0281	9.3781	3.4983
1428	50004324	0.4324	0.2762	0.1752	0.0721	5.6421	3.0565	0.5529	0.3048	0.0875	0.0265	8.7888	3.4983
1429	50004325	0.4317	0.2723	0.1761	0.073	7.0751	3.8742	0.562	0.3094	0.0894	0.0271	11.2719	4.0619
1430	50004326	0.4276	0.2668	0.1695	0.0705	6.6584	3.845	0.5608	0.308	0.0871	0.0266	10.708	3.7798
1431	50004304	0.4341	0.2781	0.1756	0.0718	5.9392	3.1875	0.5438	0.2971	0.0852	0.0258	9.8371	3.6365
1432	50022775	0.4565	0.3284	0.2021	0.0838	5.0402	1.2182	0.6608	0.3314	0.0946	0.0274	4.8507	2.6413
1433	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
1434	50008534	0.427	0.262	0.1584	0.0568	12.6045	7.8195	0.5708	0.303	0.0855	0.0241	18.9489	4.6923
1435	50008674	0.427	0.262	0.1584	0.0568	11.7317	7.5676	0.5372	0.2882	0.0811	0.023	17.5502	4.6923
1436	50008675	0.423	0.2554	0.1554	0.0572	13.7653	9.191	0.5467	0.2935	0.0817	0.0234	21.4518	5.0835
1437	50008676	0.4204	0.2547	0.1538	0.0573	16.9494	11.4454	0.5451	0.2953	0.083	0.0238	25.8322	5.6939
1438	50008677	0.4201	0.255	0.1543	0.0571	17.8412	11.8748	0.5571	0.2986	0.0844	0.0241	26.8474	5.7283
1439	50008678	0.4233	0.2538	0.1543	0.0572	17.6119	11.8994	0.5526	0.2936	0.082	0.0235	27.4636	5.8047
1440	50008682	0.4201	0.255	0.1543	0.0571	17.9855	11.9534	0.5614	0.3004	0.0851	0.0242	27.5859	5.7283
1441	50008683	0.4201	0.255	0.1543	0.0571	17.1711	11.5098	0.5374	0.2901	0.0812	0.0232	25.8322	5.7283
1442	50008686	0.4215	0.2591	0.1551	0.0576	17.8322	11.7957	0.5317	0.2852	0.0806	0.0232	27.922	5.9235
1443	50008690	0.4194	0.2571	0.1544	0.0568	19.147	12.5517	0.5766	0.3051	0.0863	0.0244	28.6973	5.807
1444	50008691	0.4197	0.2567	0.155	0.0575	17.9494	11.6722	0.5571	0.2984	0.0843	0.0241	26.6536	5.7785
1445	50008693	0.4197	0.2567	0.155	0.0575	18.104	11.7169	0.5614	0.3003	0.0848	0.0242	27.231	5.7785
1446	50008694	0.4197	0.2567	0.155	0.0575	17.2311	11.4649	0.5374	0.2899	0.0819	0.0234	25.8322	5.7785
1447	50008695	0.4174	0.2525	0.1533	0.0578	19.2648	13.0883	0.5444	0.2936	0.0823	0.0237	29.7339	6.1011
1448	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
1449	9347	0.4317	0.2711	0.17	0.0688	4.311	2.4746	0.5612	0.3123	0.0885	0.0272	6.2916	2.7801
1450	50052409	0.4308	0.2748	0.173	0.0693	4.3645	2.4138	0.5612	0.3108	0.0911	0.0274	6.2275	2.8041
1451	50052410	0.4317	0.2707	0.1722	0.0697	4.3144	2.4439	0.5612	0.3123	0.0889	0.0271	6.3712	2.7826
1452	50052411	0.4308	0.2748	0.1732	0.071	4.3645	2.4054	0.5612	0.3108	0.091	0.0274	6.2344	2.8023
1453	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1454	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1455	9347	0.4317	0.2711	0.17	0.0688	4.311	2.4746	0.5612	0.3123	0.0885	0.0272	6.2916	2.7801
1456	50052409	0.4308	0.2748	0.173	0.0693	4.3645	2.4138	0.5612	0.3108	0.0911	0.0274	6.2275	2.8041
1457	50008526	0.4284	0.2593	0.1567	0.0565	11.4499	7.5481	0.5482	0.2959	0.0827	0.0235	17.5502	4.5888
1458	50008527	0.4277	0.2595	0.1573	0.0561	12.3417	7.9775	0.5648	0.3006	0.0848	0.0239	18.5654	4.6353
1459	50008528	0.4319	0.2577	0.1572	0.0564	12.1124	8.002	0.5582	0.2935	0.0812	0.0231	19.1816	4.7339
1460	50008529	0.4277	0.2595	0.1573	0.0561	12.486	8.056	0.5708	0.3032	0.0859	0.0242	19.3038	4.6353
1461	50008530	0.4277	0.2595	0.1573	0.0561	11.6716	7.6125	0.5372	0.2884	0.08	0.0227	17.5502	4.6353
1462	50008531	0.4291	0.265	0.1584	0.057	12.3327	7.8984	0.5295	0.2817	0.0793	0.0227	19.6399	4.8739
1463	50008532	0.4264	0.2623	0.1574	0.0558	13.6475	8.6544	0.5915	0.3098	0.0876	0.0245	20.4153	4.7315
1464	50008533	0.427	0.262	0.1584	0.0568	12.4499	7.7749	0.5648	0.3004	0.0847	0.0239	18.3716	4.6923
1465	50013289	0.4642	0.2943	0.1913	0.0802	9.6151	5.0572	0.6402	0.3676	0.1148	0.0377	11.4777	4.7646
1466	50013290	0.4661	0.2968	0.1938	0.0811	10.3222	5.1882	0.6438	0.3744	0.1204	0.0394	12.0157	4.9603
1467	50013291	0.4506	0.2869	0.1888	0.0787	9.8007	5.3938	0.6258	0.3545	0.1167	0.0373	12.0855	4.7504
1468	50013292	0.4519	0.2882	0.1898	0.0794	10.1542	5.5586	0.6281	0.3583	0.1187	0.0395	12.3355	4.8309
1469	50013294	0.453	0.2895	0.1905	0.0799	9.6758	5.2724	0.621	0.3564	0.117	0.0389	11.8086	4.7934
1470	50013295	0.4517	0.2881	0.1895	0.0784	9.3222	5.0956	0.6184	0.3525	0.1148	0.0364	11.5586	4.7062
1471	50013276	0.4515	0.2903	0.1909	0.0795	9.8463	5.2323	0.6123	0.349	0.1151	0.0376	12.2192	4.8555
1472	50013277	0.453	0.2895	0.1905	0.0799	9.2275	4.9141	0.6122	0.345	0.1115	0.0356	11.8086	4.7934
1473	50013281	0.4467	0.2879	0.1886	0.0788	12.0018	6.4348	0.6059	0.3421	0.1135	0.0374	14.9023	5.4929
1474	50013282	0.4484	0.2857	0.188	0.0789	10.9377	5.9578	0.606	0.3399	0.1092	0.0352	14.2917	5.3728
1475	50013283	0.4492	0.2884	0.19	0.08	11.3769	6.102	0.6085	0.3423	0.1121	0.0366	14.4416	5.489
1476	50013285	0.4484	0.2857	0.188	0.0789	11.3001	6.3045	0.6092	0.3456	0.114	0.0378	14.2917	5.3728
1477	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
1478	50013296	0.4587	0.286	0.1907	0.0768	7.7397	4.1263	0.629	0.347	0.1082	0.0322	10.4885	4.2145
1479	50013298	0.4599	0.2876	0.1918	0.0773	8.0932	4.2756	0.6315	0.3516	0.1107	0.0334	10.7385	4.334
1480	50013300	0.4611	0.2891	0.1928	0.0778	8.4468	4.4524	0.6339	0.356	0.1132	0.0342	10.9885	4.4529
1481	50013287	0.4622	0.2905	0.1938	0.0783	8.8003	4.6292	0.6361	0.3601	0.1155	0.0352	11.2385	4.571
1482	50013301	0.4632	0.2919	0.1947	0.0788	9.1539	4.806	0.6382	0.364	0.1178	0.0362	11.4885	4.6885
1483	50013303	0.4642	0.2932	0.1956	0.0793	9.5075	4.9827	0.6402	0.3676	0.12	0.0371	11.7385	4.8053
1484	50013288	0.4576	0.2973	0.1899	0.0778	8.5767	4.182	0.6315	0.347	0.11	0.0342	10.2529	4.3812
1485	50013328	na	na	na	na	na	na	na	na	na	na	na	na
1486	50013331	na	na	na	na	na	na	na	na	na	na	na	na
1487	50013332	na	na	na	na	na	na	na	na	na	na	na	na
1488	50013333	na	na	na	na	na	na	na	na	na	na	na	na
1489	50013334	na	na	na	na	na	na	na	na	na	na	na	na
1490	50013382	na	na	na	na	na	na	na	na	na	na	na	na
1491	50400027	0.4592	0.2918	0.194	0.0731	5.1992	2.4261	0.6043	0.3231	0.0969	0.0271	7.7612	3.3421
1492	50400025	0.4585	0.2945	0.1979	0.0744	5.2358	2.3572	0.6043	0.3228	0.0988	0.0277	7.7181	3.3727
1493	50400020	0.4592	0.2921	0.1927	0.0726	5.2922	2.4851	0.6008	0.323	0.098	0.0277	7.7081	3.3134
1494	50400009	0.4585	0.2945	0.1977	0.0746	5.3238	2.4106	0.6008	0.3228	0.1005	0.0286	7.7112	3.3967
1495	50400024	0.4584	0.2871	0.1845	0.073	4.7547	2.2922	0.6042	0.3334	0.0975	0.0269	6.6404	3.0297
1496	50059896	0.4892	0.3694	0.2481	0.1058	6.1889	1.6333	0.7631	0.4736	0.2388	0.0769	4.1511	2.636
1497	50059895	0.467	0.3475	0.215	0.0962	5.8331	1.6827	0.6776	0.3866	0.1478	0.0461	4.7582	2.8504
1498	50059902	0.4965	0.3784	0.2437	0.1075	5.6414	1.5484	0.7555	0.4797	0.2197	0.0806	3.4997	2.5813
1499	50059904	0.4758	0.364	0.2321	0.0978	7.2671	1.5056	0.7775	0.4526	0.2273	0.065	4.1594	2.5171
1500	50059906	0.4865	0.3824	0.2386	0.1019	6.4704	1.7828	0.7631	0.4708	0.2139	0.0828	3.6547	2.6587
1501	50059894	0.4678	0.3336	0.205	0.0905	6.4497	2.2672	0.6929	0.398	0.1467	0.0466	5.643	2.974
1502	50059899	0.4972	0.3744	0.2449	0.1123	6.7021	2.0251	0.7469	0.4835	0.2257	0.097	4.2497	2.996
1503	120262	0.4633	0.3124	0.208	0.0886	3.7878	1.131	0.6636	0.363	0.1322	0.0332	3.9528	2.2407
1504	50059905	0.497	0.3756	0.2446	0.1112	6.3485	1.8484	0.7494	0.4824	0.224	0.0947	3.9997	2.8598
1505	50059900	0.4669	0.337	0.2132	0.0894	6.5175	1.9663	0.6929	0.3976	0.1477	0.0459	5.5771	3.0258
1506	50016245	0.4223	0.2622	0.165	0.0644	8.2492	4.9475	0.5593	0.2957	0.0828	0.0235	12.8695	4.2546
1507	50060469	0.4268	0.2668	0.1708	0.0674	4.4519	2.3659	0.5963	0.3067	0.0891	0.0242	6.6603	2.7472
1508	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1509	50060474	0.431	0.2659	0.1699	0.0671	5.7464	3.3433	0.5725	0.3048	0.0861	0.0253	8.8329	3.331
1510	9074	0.4211	0.2605	0.1638	0.0654	4.7037	2.7746	0.5472	0.2904	0.0799	0.0223	7.5362	3.0492
1511	50060482	0.4076	0.2506	0.1539	0.0566	6.95	4.4549	0.6224	0.3251	0.1046	0.0286	8.9282	2.9267
1512	50060473	0.428	0.2658	0.1682	0.0683	5.3805	3.1777	0.5632	0.3086	0.0871	0.026	8.0736	3.1789
1513	50060472	0.44	0.2776	0.1776	0.0734	4.8821	2.7633	0.5927	0.3432	0.1032	0.0328	6.3919	2.9222
1514	50060483	0.4367	0.2746	0.1755	0.0725	4.5285	2.5865	0.5856	0.3345	0.099	0.0313	6.1419	2.8223
1515	50060475	0.428	0.2661	0.1669	0.0682	5.375	3.2002	0.5632	0.3086	0.0865	0.026	8.0123	3.1729
1516	50060486	0.439	0.2717	0.1688	0.0674	5.409	2.9648	0.6138	0.3372	0.0944	0.0273	7.2592	3.0595
1517	50060478	0.4281	0.2634	0.1685	0.0657	5.3929	3.1474	0.5661	0.2967	0.0833	0.0238	8.5913	3.2829
1518	50060471	0.4241	0.2631	0.1661	0.0653	5.5429	3.3064	0.5807	0.3079	0.0878	0.0249	8.6629	3.1661
1519	50060480	0.4218	0.2677	0.1685	0.0648	5.1225	2.6405	0.5921	0.3113	0.0927	0.0251	7.2436	2.7625
1520	50060470	0.4128	0.2544	0.1587	0.0619	5.0484	3.5043	0.5694	0.317	0.0961	0.0282	6.9832	2.8722
1521	50060484	0.4353	0.2673	0.1679	0.0654	6.0028	3.3612	0.6093	0.3398	0.0976	0.0289	8.0596	3.0537
1522	50060476	0.431	0.2683	0.1699	0.0691	5.4457	3.0848	0.5602	0.3062	0.0845	0.0248	8.3236	3.2569
1523	50018671	0.4506	0.2874	0.1869	0.0798	9.1799	4.9642	0.5766	0.3261	0.1078	0.0359	11.9635	4.5668
1524	50018672	0.4493	0.2908	0.1885	0.0812	8.9055	4.8171	0.5871	0.3344	0.1117	0.0376	11.1195	4.5209
1525	50018673	0.4478	0.2894	0.1876	0.0804	8.552	4.5787	0.5833	0.3295	0.1096	0.0366	10.878	4.3969
1526	50018674	0.4493	0.2863	0.185	0.0794	8.8382	4.788	0.5727	0.3213	0.1049	0.0349	11.6539	4.4407
1527	50018676	0.4483	0.2831	0.1815	0.0777	8.4256	4.6969	0.5685	0.3167	0.101	0.0332	11.4342	4.308
1528	50018675	0.4462	0.2882	0.1853	0.0793	8.2223	4.4435	0.5791	0.3244	0.1056	0.0354	10.5615	4.2691
1529	50019003	na	na	na	na	na	na	na	na	na	na	na	na
1530	50019010	na	na	na	na	na	na	na	na	na	na	na	na
1531	50004000	0.4304	0.2678	0.1642	0.063	5.9511	3.7767	0.6217	0.3156	0.0962	0.0294	8.0467	3.0523
1532	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1533	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1534	50017952	na	na	na	na	na	na	na	na	na	na	na	na
1535	50017953	na	na	na	na	na	na	na	na	na	na	na	na
1536	50017945	na	na	na	na	na	na	na	na	na	na	na	na
1537	50017955	na	na	na	na	na	na	na	na	na	na	na	na
1538	50017957	na	na	na	na	na	na	na	na	na	na	na	na
1539	50017947	na	na	na	na	na	na	na	na	na	na	na	na
1540	50250425	0.4482	0.2737	0.1703	0.0641	5.9249	3.2659	0.5888	0.3086	0.0826	0.0225	9.1988	3.4719
1541	50250455	0.4329	0.2643	0.1636	0.0606	8.3097	4.9946	0.6091	0.3214	0.0938	0.0264	11.1233	3.6351
1542	50250454	0.4319	0.2652	0.1644	0.0608	7.3865	4.1939	0.5987	0.308	0.0861	0.0237	10.8485	3.5742
1543	50250453	0.4315	0.2654	0.1671	0.0638	8.0185	4.7648	0.5704	0.2974	0.0845	0.0244	12.3652	4.072
1544	50250444	0.4361	0.2633	0.1642	0.0616	6.8461	4.1266	0.5771	0.2987	0.0829	0.0235	10.6707	3.6186
1545	50250443	0.4335	0.2702	0.1633	0.0616	7.9512	4.4604	0.6026	0.3131	0.0852	0.0246	10.7785	3.6842
1546	50250442	0.4382	0.2653	0.1658	0.0623	7.452	4.3608	0.5968	0.3177	0.0883	0.0251	10.9397	3.7264
1547	50250441	0.4361	0.2633	0.1642	0.0616	7.0984	4.2953	0.5927	0.3117	0.0852	0.0243	10.6707	3.6186
1548	50250440	0.4339	0.2606	0.1649	0.0613	6.691	4.0581	0.5883	0.3052	0.0851	0.0236	10.5511	3.518
1549	50250432	0.4302	0.2628	0.1633	0.0616	6.5601	3.8672	0.5836	0.2955	0.0825	0.0233	10.1273	3.4309
1550	50250431	0.4449	0.2807	0.1705	0.064	6.6802	3.3616	0.5996	0.3113	0.0834	0.0227	9.3767	3.5438
1551	50250430	0.4468	0.2825	0.1719	0.065	7.1694	3.4799	0.6036	0.3168	0.0851	0.0236	9.6267	3.6616
1552	50250429	0.4517	0.2777	0.1732	0.0653	6.6749	3.5159	0.5975	0.3218	0.0878	0.0238	9.6988	3.7053
1553	50250428	0.45	0.2757	0.1718	0.0648	6.3214	3.3909	0.5933	0.3154	0.0843	0.0232	9.4488	3.5876
1554	50020731	0.441	0.2903	0.1906	0.0804	7.2566	3.701	0.5598	0.3115	0.0998	0.0318	10.1016	4.2046
1555	50020730	0.4423	0.2945	0.1914	0.0822	7.3463	3.626	0.5577	0.3087	0.0975	0.0307	10.145	4.3336
1556	50020732	0.4528	0.2937	0.1932	0.0818	6.032	2.7131	0.5603	0.291	0.083	0.0238	9.6581	4.1153
1557	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
1558	50020733	0.4433	0.2896	0.1899	0.0804	7.1095	3.5552	0.5604	0.3104	0.0937	0.0286	10.4434	4.328
1559	50020734	0.4423	0.2884	0.1881	0.0795	7.2626	3.6306	0.554	0.3053	0.0906	0.0278	10.9102	4.36
1560	50020735	0.4423	0.2884	0.1881	0.0795	7.2253	3.6072	0.5517	0.3042	0.0901	0.0277	10.4434	4.36
1561	50020736	0.4418	0.2905	0.1904	0.0793	7.2503	3.5683	0.5517	0.3041	0.0916	0.0275	10.4434	4.3893
1562	50020737	0.4409	0.289	0.1905	0.078	8.1867	3.8904	0.5924	0.3205	0.1006	0.0293	12.3469	4.4276
1563	50020738	0.4445	0.2932	0.1926	0.0819	7.92	4.0362	0.5696	0.3229	0.1042	0.0342	10.5932	4.4528
1564	50020739	0.439	0.2881	0.1883	0.0766	8.741	4.1415	0.6012	0.328	0.1025	0.0317	12.0617	4.3887
1565	50020740	0.4423	0.2887	0.1865	0.0777	7.5618	3.8194	0.5724	0.3137	0.0945	0.0283	10.8196	4.3617
1566	50020741	0.4414	0.2876	0.185	0.077	7.715	3.8949	0.5659	0.3086	0.0915	0.0275	11.2864	4.3944
1567	50020742	0.4414	0.2876	0.185	0.077	7.6777	3.8715	0.5637	0.3075	0.091	0.0273	10.8196	4.3944
1568	50020744	0.4409	0.2896	0.1872	0.0768	7.7027	3.8325	0.5637	0.3074	0.0925	0.0272	10.8196	4.4234
1569	50020745	0.4401	0.2882	0.1874	0.0756	8.6391	4.1547	0.6027	0.3232	0.1011	0.0289	12.723	4.4623
1570	50020746	0.4382	0.2873	0.1853	0.0743	9.1934	4.4057	0.6112	0.3305	0.1028	0.0313	12.4379	4.4239
1571	50020747	0.4396	0.2865	0.1878	0.0789	6.4461	3.22	0.5495	0.2978	0.0889	0.0261	9.9518	4.0772
1572	50020748	0.4386	0.2854	0.186	0.0781	6.562	3.2721	0.5406	0.2916	0.0854	0.0253	9.9518	4.11
1573	50020749	0.4372	0.2861	0.1886	0.0766	7.5234	3.5553	0.5845	0.3092	0.0965	0.027	11.8553	4.1791
1574	50342601	0.4271	0.2692	0.1601	0.0615	5.4306	3.5723	0.5993	0.32	0.0949	0.0295	7.0465	2.8277
1575	50069243	0.4463	0.2971	0.1867	0.0748	12.0407	7.379	0.6446	0.3863	0.144	0.0551	11.389	4.9503
1576	50004000	0.4304	0.2678	0.1642	0.063	5.9511	3.7767	0.6217	0.3156	0.0962	0.0294	8.0467	3.0523
1577	50292419	0.4499	0.3024	0.2003	0.0855	6.9152	3.0993	0.5843	0.3236	0.1047	0.0346	9.1038	4.0095
1578	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
1579	50083537	0.442	0.278	0.1796	0.0717	8.8385	5.0426	0.6053	0.329	0.1058	0.0334	11.6762	4.1783
1580	50087159	0.4306	0.2628	0.1629	0.0617	15.9677	10.2653	0.6086	0.3407	0.1044	0.0315	20.3674	5.8806
1581	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
1582	50087160	0.4261	0.2617	0.1607	0.0614	15.0104	9.7011	0.5956	0.3338	0.101	0.0305	19.4436	5.59
1583	50087161	0.4287	0.2639	0.1621	0.0619	15.7175	10.0547	0.6	0.3396	0.1034	0.0312	19.9436	5.8142
1584	50087162	0.4233	0.2594	0.1592	0.0609	14.3032	9.3476	0.5907	0.3275	0.0985	0.0298	18.9436	5.3619
1585	50087163	0.4281	0.2606	0.1615	0.0612	15.2606	9.9117	0.6046	0.335	0.1021	0.0307	19.8674	5.6572
1586	50087164	0.4254	0.2583	0.1601	0.0607	14.5535	9.5582	0.6002	0.3289	0.0996	0.03	19.3674	5.4299
1587	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1588	50292422	0.4503	0.3022	0.1982	0.0831	6.7759	3.1066	0.5472	0.3028	0.0956	0.0315	9.5139	4.163
1589	50292423	0.4529	0.2989	0.2005	0.0843	6.7004	3.1144	0.5729	0.314	0.1	0.0325	9.2233	4.1054
1590	50292565	0.4445	0.2929	0.1934	0.0817	8.2129	4.171	0.5778	0.3288	0.1063	0.0337	10.6376	4.4658
1591	50292442	0.4499	0.3024	0.2003	0.0855	6.4788	2.9733	0.5553	0.3101	0.0989	0.0323	8.4044	4.0095
1592	50292536	0.4529	0.2989	0.2005	0.0843	7.58	3.5227	0.6031	0.3563	0.1161	0.037	9.7161	4.1054
1593	50292526	0.4445	0.2929	0.1934	0.0817	7.4887	3.5688	0.5562	0.3056	0.0942	0.0304	10.6376	4.4658
1594	50292566	0.4499	0.3024	0.2003	0.0855	6.5939	3.0065	0.5629	0.3137	0.1004	0.0329	8.8151	4.0095
1595	50292510	0.4462	0.2943	0.1944	0.0832	8.5665	4.3478	0.582	0.3338	0.1089	0.037	10.8876	4.5484
1596	50242345	0.431	0.279	0.161	0.0602	13.0069	8.8302	0.6662	0.3652	0.1298	0.0459	13.2004	4.114
1597	50242346	0.4358	0.2751	0.1629	0.0586	12.8252	9.024	0.6462	0.3544	0.1234	0.0418	14.4977	4.2093
1598	50004000	0.4304	0.2678	0.1642	0.063	5.9511	3.7767	0.6217	0.3156	0.0962	0.0294	8.0467	3.0523
1599	50359376	0.4396	0.2865	0.187	0.0788	6.934	3.4226	0.5625	0.3113	0.0925	0.0283	9.9134	4.0468
1600	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
1601	10970	0.4329	0.2737	0.17	0.0691	7.7918	4.2815	0.6021	0.3142	0.0927	0.0271	10.8803	3.8639
1602	50342601	0.4271	0.2692	0.1601	0.0615	5.4306	3.5723	0.5993	0.32	0.0949	0.0295	7.0465	2.8277
1603	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
1604	50022775	0.4565	0.3284	0.2021	0.0838	5.0402	1.2182	0.6608	0.3314	0.0946	0.0274	4.8507	2.6413
1605	50028597	0.4316	0.2747	0.1778	0.071	6.5808	3.3563	0.6077	0.3262	0.0983	0.0284	10.6922	3.5516
1606	50028606	0.4341	0.2778	0.1767	0.0711	5.9415	3.1581	0.5438	0.2971	0.0852	0.0261	9.8983	3.6693
1607	50028607	0.4317	0.2723	0.1761	0.073	7.0809	3.8682	0.562	0.3094	0.0891	0.0271	11.2719	4.0619
1608	50028608	0.4324	0.2759	0.1769	0.0721	6.0809	3.1508	0.5873	0.3199	0.0927	0.0281	9.4881	3.5131
1609	50028570	0.4343	0.2807	0.18	0.0753	6.0977	2.916	0.5737	0.3047	0.0877	0.0253	9.3986	3.7208
1610	50028572	0.4343	0.2807	0.18	0.0753	5.7786	2.8239	0.5497	0.294	0.0838	0.0241	9.3986	3.7208
1611	50028573	0.435	0.2778	0.1787	0.0747	5.7524	2.8551	0.5497	0.2943	0.0825	0.0242	9.5148	3.6917
1612	50028582	0.428	0.269	0.1711	0.0685	4.9067	2.6919	0.5528	0.2953	0.0834	0.0237	8.3347	3.2961
1613	50028593	0.4272	0.2687	0.1701	0.0684	5.2133	2.9202	0.5667	0.2963	0.0837	0.0237	8.7862	3.3342
1614	50028594	0.428	0.269	0.1711	0.0685	4.8002	2.5994	0.5479	0.2908	0.0808	0.023	8.3347	3.2961
1615	50027375	0.438	0.2785	0.1797	0.0748	9.6399	5.6656	0.5933	0.3321	0.1076	0.0358	12.3995	4.4746
1616	50027376	0.438	0.2785	0.1797	0.0748	9.6399	5.6656	0.5933	0.3321	0.1076	0.0358	12.3995	4.4746
1617	50027377	0.438	0.2785	0.1797	0.0748	9.6399	5.6656	0.5933	0.3321	0.1076	0.0358	12.3995	4.4746
1618	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1619	50128572	0.4568	0.2928	0.1898	0.0801	3.1168	1.4356	0.5572	0.2927	0.0799	0.0233	5.1252	2.7254
1620	50026060	0.4545	0.2868	0.1855	0.0781	6.48	3.1989	0.5779	0.306	0.0892	0.0262	9.8289	3.8852
1621	50026061	0.4525	0.2879	0.1862	0.0778	7.1709	3.4457	0.5938	0.3124	0.0949	0.0287	10.2395	3.9466
1622	10620	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
1623	50026062	0.466	0.2878	0.189	0.0768	6.0529	2.8869	0.6059	0.3221	0.0922	0.0248	9.2588	3.6756
1624	50026063	0.4683	0.2926	0.1862	0.0782	6.8677	3.342	0.6129	0.3339	0.0922	0.0276	9.498	3.8525
1625	50026064	0.4529	0.2851	0.1842	0.0762	6.5748	3.3804	0.5842	0.3139	0.0927	0.0261	9.5789	3.804
1626	50026058	0.4545	0.2868	0.1855	0.0781	6.9283	3.5572	0.5886	0.3201	0.0957	0.0299	9.8289	3.8852
1627	50026065	0.4605	0.296	0.1832	0.0791	5.8293	2.5323	0.5978	0.3025	0.0826	0.0243	8.2422	3.5137
1628	50074277	0.4473	0.2934	0.1958	0.0858	7.5904	3.8686	0.582	0.331	0.111	0.0369	9.7904	4.3653
1629	50125777	0.4241	0.2637	0.1635	0.0642	5.3356	3.1029	0.5714	0.3032	0.0812	0.0215	8.1759	3.2027
1630	50125778	0.4241	0.2637	0.1639	0.0648	5.3343	3.0697	0.5714	0.3032	0.0809	0.0217	8.1942	3.1969
1631	50125779	0.4273	0.2663	0.1652	0.0658	5.6892	3.2645	0.5778	0.3114	0.0845	0.0245	8.4259	3.2839
1632	50125781	0.4224	0.26	0.1571	0.0601	6.8719	4.7395	0.6096	0.3288	0.1038	0.0326	8.638	3.1166
1633	50125780	0.4186	0.2607	0.1634	0.0635	6.3677	3.6375	0.5605	0.2946	0.0785	0.0204	10.1289	3.59
1634	50125776	0.4272	0.2684	0.1708	0.0684	5.3043	2.9437	0.5606	0.3064	0.0853	0.0249	8.0265	3.2942
1635	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1636	50125782	0.4214	0.2628	0.1647	0.0648	6.7213	3.7991	0.5663	0.3017	0.0812	0.0227	10.3789	3.6675
1637	50125783	0.4273	0.2663	0.1656	0.0662	5.6878	3.2313	0.5778	0.3114	0.0842	0.0246	8.4442	3.2783
1638	50102738	0.4348	0.2801	0.1809	0.0766	8.3579	4.6682	0.581	0.3273	0.1057	0.0333	10.8556	4.4193
1639	50074265	0.4529	0.297	0.1988	0.0882	5.4989	2.7145	0.5873	0.3379	0.1088	0.0359	7.1574	3.6229
1640	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
1641	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
1642	50127979	0.4466	0.2933	0.1817	0.0787	3.2406	1.4581	0.5101	0.2663	0.0707	0.0201	5.634	2.7277
