No.	NAME	ringChiralCenter	nLevel1	nLevel3	nLevel4	nLevel5	nLevel6	nLevel7	nLevel8	nLevel9	nLevel10	phLevel1	phLevel2	phLevel3	arLevel1	arLevel3	s1_size	s1_relSize	s2_relSize	s3_relSize	s1_phSize	s2_phSize	s1_phRelSize	s3_phRelSize	s4_phRelSize	s1_phRelSize_2	s2_phRelSize_2	s1_pathLength	s2_pathLength	s3_pathLength	s4_pathLength	s1_relPathLength	s4_relPathLength	s2_relPathLength_2	s1_numSharedNeighbors	s2_numSharedNeighbors	s3_numSharedNeighbors	s4_numSharedNeighbors	s1_numRotBonds	s2_numRotBonds	s3_numRotBonds	s4_numRotBonds	s1_numAroBonds	s2_numAroBonds	s3_numAroBonds	s4_numAroBonds	s34_phRelSize	chiralPhMoment
6295	50456483	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1429	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1429	7.6811
6296	50456484	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1429	0.5	0.1667	2	5	5	13	0.0571	0.3714	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1429	7.6811
6297	50456485	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0541	0.1622	0.1892	1	1	0.027	0	0.1892	0.5	0.1667	2	5	5	13	0.0541	0.3514	0.8333	0	0	0	0	0	3	0	4	0	0	6	12	0.1892	11.0905
6298	50456486	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0541	0.1622	0.1892	1	1	0.027	0	0.1892	0.5	0.1667	2	5	5	14	0.0541	0.3784	0.8333	0	0	0	0	0	3	0	4	0	0	6	12	0.1892	11.0905
6299	50456488	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1429	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1429	7.6811
6300	50456494	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6301	50456489	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6302	50456473	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6303	50456495	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6304	50456497	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0541	0.1622	0.1892	1	1	0.027	0	0.1892	0.5	0.1667	2	5	5	12	0.0541	0.3243	0.8333	0	0	0	0	0	3	0	4	0	0	6	12	0.1892	11.0905
6305	50456490	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6306	50456492	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6307	50456496	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0556	0.1667	0.1944	1	1	0.0278	0	0.1389	0.5	0.1667	2	5	5	12	0.0556	0.3333	0.8333	0	0	0	0	0	3	0	4	0	0	6	12	0.1389	7.6811
6308	50456487	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1429	0.5	0.1667	2	5	5	13	0.0571	0.3714	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1429	7.6811
6309	50456471	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	13	0.0571	0.3714	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6310	50456472	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1429	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1429	7.6811
6311	50456493	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	13	0.0571	0.3714	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6312	50456491	1	4	5	3	4	2	1	1	2	2	1	0	0	2	4	2	0.0571	0.1714	0.2	1	1	0.0286	0	0.1143	0.5	0.1667	2	5	5	12	0.0571	0.3429	0.8333	0	0	0	0	0	3	0	3	0	0	6	12	0.1143	6
6313	50456912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6314	50456906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6315	50195816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6316	50456913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6317	10949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6318	50456920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6319	50456907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6320	50456917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6321	50456919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6322	50456921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6323	50456918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6324	50456908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6325	50195870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6326	50458333	2	3	8	7	6	5	3	1	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.1	0.1	0	0	0	4	7	8	0	0.2	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.2	8
6327	50458334	2	3	8	7	6	5	3	1	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.1	0.1	0	0	0	4	7	8	0	0.2	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.2	8
6328	50458335	2	3	8	7	6	6	3	0	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.1	0.1	0	0	0	4	7	7	0	0.175	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.2	8
6329	50458336	2	3	8	8	6	5	4	2	0	0	1	2	3	0	3	0	0	0.1667	0.4048	0	0	0	0.119	0.119	0	0	0	5	8	8	0	0.1905	0.7143	0	0	8	8	0	1	4	4	0	6	12	12	0.2381	10
6330	50458337	2	3	8	8	6	6	4	1	0	0	1	2	3	0	3	0	0	0.1667	0.4048	0	0	0	0.119	0.119	0	0	0	5	8	8	0	0.1905	0.7143	0	0	8	8	0	1	4	4	0	6	12	12	0.2381	10
6331	50458338	2	3	8	8	6	5	4	4	2	0	1	2	3	0	3	0	0	0.1522	0.413	0	0	0	0.1522	0.1522	0	0	0	5	8	9	0	0.1957	0.7143	0	0	8	8	0	1	5	5	0	6	12	12	0.3043	14
6332	50458339	2	3	8	8	6	6	4	1	0	0	1	2	3	0	3	0	0	0.1667	0.4048	0	0	0	0.0952	0.0952	0	0	0	5	8	8	0	0.1905	0.7143	0	0	8	8	0	1	4	4	0	6	12	12	0.1905	8
6333	50458342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6334	50458346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6335	50458347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6336	50458343	2	3	8	7	6	5	3	1	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.125	0.125	0	0	0	4	7	8	0	0.2	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.25	10
6337	50458348	2	3	8	8	6	5	4	2	0	0	1	2	3	0	3	0	0	0.1667	0.4048	0	0	0	0.0952	0.0952	0	0	0	5	8	8	0	0.1905	0.7143	0	0	8	8	0	1	4	4	0	6	12	12	0.1905	8
6338	50458345	2	3	8	8	6	5	4	2	0	0	1	2	3	0	3	0	0	0.1667	0.4048	0	0	0	0.0952	0.0952	0	0	0	5	8	8	0	0.1905	0.7143	0	0	8	8	0	1	4	4	0	6	12	12	0.1905	8
6339	8960	1	3	4	4	3	3	1	2	2	1	0	1	0	0	2	0	0	0.2143	0.25	0	1	0	0.0714	0.0357	0	0.1667	0	6	6	10	0	0.3571	1	0	0	0	0	0	1	1	3	0	2	2	6	0.1071	2.8284
6340	50458341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6341	50458350	2	3	8	7	6	5	3	1	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.1	0.1	0	0	0	4	7	8	0	0.2	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.2	8
6342	50458344	2	3	8	7	6	6	3	0	0	0	1	2	3	1	3	0	0	0.15	0.4125	0	0	0	0.1	0.1	0	0	0	4	7	7	0	0.175	0.6667	0	0	7	7	0	0	3	3	0	6	12	12	0.2	8
6343	50421744	1	3	3	3	2	1	1	0	0	0	0	2	0	0	1	0	0	0.0588	0.2353	0	0	0	0.0588	0.1176	0	0	0	0	4	7	0	0.4118	0	0	0	0	0	0	0	0	1	0	0	0	6	0.1765	3.3166
6344	50421745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6345	50421746	2	3.5	3.5	3	1.5	1	0.5	0	0	0	0.5	1.5	1	0	1	0.5	0.0278	0.1389	0.3194	0	0.5	0	0.0278	0.1111	0	0.125	0	2	6	6	0	0.3333	0.5	0	1	4.5	5.5	0	0	0	0	0	0	4	4	0.1389	3.3166
6346	50421747	2	3	3.5	3	1	0	0	0	0	0	0.5	1.5	1	0	0	0	0	0.0667	0.2667	0	0	0	0.0667	0.1333	0	0	0	0	4	4.5	0	0.3	0	0	0	2	2	0	0	0	1	0	0	0	0	0.2	3.3166
6347	50421748	2	3	2.5	1.5	0	0	0	0	0	0	0.5	1.5	1	0	0	0	0	0.125	0.3333	0	0	0	0.0833	0.1667	0	0	0	1	4	4	0	0.3333	0.5	0	0	2	2	0	0	0	0	0	0	0	0	0.25	3.3166
6348	50421749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6349	50282171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6350	50282174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6351	50282175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6352	50282176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6353	50282173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6354	50282181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6355	50282182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6356	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6357	8960	1	3	4	4	3	3	1	2	2	1	0	1	0	0	2	0	0	0.2143	0.25	0	1	0	0.0714	0.0357	0	0.1667	0	6	6	10	0	0.3571	1	0	0	0	0	0	1	1	3	0	2	2	6	0.1071	2.8284
6358	50282178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6359	50282185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6360	50282180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6361	50282186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6362	50282184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6363	50282183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6364	50282172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6365	50282187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6366	50282188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6367	50282177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6368	50422388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6369	50422393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6370	50422396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6371	50421750	2	3	3.5	2.5	1	0	0	0	0	0	0.5	1.5	1	0	0	0	0	0.1563	0.2813	0	0	0	0.0625	0.125	0	0	0	1	4.5	4.5	0	0.2813	0.25	0	0	3	3	0	0	0	0	0	0	0	0	0.1875	3.3166
6372	50421751	4	3	2.5	3	2.5	1.25	0	0	0	0	0.25	0.75	0.5	0	0	0	0	0.1103	0.1691	0	0	0	0.0147	0.1618	0	0	0	1.75	2.75	5.25	0	0.3088	0.8	0	0.25	0.25	0	0	0	0	0.75	0	0	0	0	0.1765	4.7263
6373	50421752	2	3	3	2	0	0	0	0	0	0	0.5	1.5	0.5	0	0	0	0	0.1154	0.3077	0	0	0	0.0769	0.1538	0	0	0	1	3.5	4	0	0.3077	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.2308	3.3166
6374	50421753	2	3	4	3	1.5	1	0.5	0	0	0	0.5	1.5	0.5	0	1	0	0	0.1389	0.2639	0	0.5	0	0.0278	0.1111	0	0.125	0	1.5	4.5	6	0	0.3333	0.375	0	0	1.5	1.5	0	0	0	0	0	0	3	4	0.1389	3.3166
6375	50421754	2	3	2.5	1.5	0	0	0	0	0	0	0.5	1.5	1	0	0	0	0	0.125	0.3333	0	0	0	0.0833	0.1667	0	0	0	1	4	4	0	0.3333	0.5	0	0	2	2	0	0	0	0	0	0	0	0	0.25	3.3166
6376	50421755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6377	50421756	2	3	4	3	1.5	1	0.5	0	0	0	0.5	1.5	0.5	0	1	0	0	0.1389	0.2639	0	0.5	0	0.0278	0.1111	0	0.125	0	1.5	4.5	6	0	0.3333	0.375	0	0	1.5	1.5	0	0	0	0	0	0	3	4	0.1389	3.3166
6378	50421757	1	3	3	4	2	0	0	0	0	0	0	2	1	0	0	0	0	0.0625	0.2813	0	0	0	0.0625	0.125	0	0	0	0	4	5	0	0.3125	0	0	0	3	3	0	0	0	1	0	0	0	0	0.1875	3.3166
6379	50421759	1	3	3	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0.0714	0.25	0	0	0	0.0714	0.1429	0	0	0	0	3	5	0	0.3571	0	0	0	1	1	0	0	0	1	0	0	0	0	0.2143	3.3166
6380	50421880	0	3	4.5	4.6667	5	4.8333	4.6667	4.1667	3.8333	4.3333	1	2	1.5	0	1	0	0	0.0724	0.2346	0	1.5	0	0.0746	0.2215	0	0.3153	0	4	9.1667	20.8333	0	0.2741	0.7736	0	0	0	0	0	1.3333	5.8333	20.8333	0	1.6667	6	14.3333	0.2961	27.7185
6381	50421970	4	3	4	3.75	5	4.5	4.25	4.75	3.25	1.5	1	2	1.25	0	0	0	0	0.1105	0.3895	0	2.25	0	0.1628	0.1802	0	0.4988	0	3.75	10.25	11.25	0	0.2616	0.7685	0	0	0	0	0	1.75	2.75	5.5	0	0	0	0	0.343	13.358
6382	50422386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6383	50422387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6384	8960	1	3	4	4	3	3	1	2	2	1	0	1	0	0	2	0	0	0.2143	0.25	0	1	0	0.0714	0.0357	0	0.1667	0	6	6	10	0	0.3571	1	0	0	0	0	0	1	1	3	0	2	2	6	0.1071	2.8284
6385	50422395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6386	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
6387	50282227	2	3.5	2	2	1	1.5	1.5	0.5	0	0	1	1	0	0.5	2	0.5	0.0179	0.0714	0.125	0	0.5	0	0.0536	0.1071	0	0.25	0	2	3	7.5	0	0.2679	1	0	0	0	0	0	0	0	2	0	0	1	4	0.1607	4.7775
6388	50282228	1	4	6	5	3	0	0	0	0	0	0	0	2	0	1	2.5	0.0806	0.0968	0.129	0.5	0.5	0.0161	0.0161	0.1129	0.2	0.1667	3	4	4	5	0.0968	0.1613	1.3333	1	2	2	1	0	0	0	0	0	0	0	5	0.129	5.1962
6389	50282226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6390	50282225	2	3.5	5	5	4	1.5	0.5	0	0	0	0.5	0	1	0	0.5	1.25	0.0391	0.1406	0.1953	0.25	0.75	0.0078	0.0156	0.1094	0.1	0.1625	1.5	4.5	5.5	6	0.0469	0.1875	1	0.5	1	4.5	4	0	0	0	0	0	0	0.5	5	0.125	5.2907
6391	50190657	4	3.25	5.25	5	3.5	1.5	0.25	0	0	0	0.75	1	0.75	0	0.5	0.625	0.025	0.14	0.32	0.125	0.875	0.005	0.08	0.12	0.05	0.3938	0.75	3.25	6	6	0.03	0.24	0.75	0.25	1	6.5	5.75	0	0	0	0	0	0	1.5	5	0.2	4.5141
6392	50284005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6393	10404	3	3.3333	4	4	2	1.6667	0.6667	0	0	0	0.6667	0.3333	1	0.3333	1.3333	1	0.0476	0.1349	0.2619	0.1667	1	0.0079	0.0635	0.0714	0.0556	0.5119	1.3333	2.3333	5.3333	5.6667	0.0635	0.2698	0.619	0.6667	0.3333	3.6667	3.3333	0	0	0.3333	0.6667	0	0	1.3333	4.6667	0.1349	2.6614
6394	50284022	1	4	3	4	6	3	4	2	2	1	1	0	0	0	2	1	0.0303	0.1212	0.1818	0	0.5	0	0	0.1061	0	0.125	0	5	5	10	0	0.303	1.25	0	4	0	4	0	0	2	3	0	2	0	16	0.1061	5.831
6395	50284024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6396	50284020	1	4	3	4	6	3	4	2	3	1	1	0	0	0	2	1	0.0294	0.1176	0.1765	0	0.5	0	0	0.1324	0	0.125	0	5	5	10	0	0.2941	1.25	0	4	0	4	0	0	2	3	0	2	0	16	0.1324	7.5498
6397	50284018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6398	50406840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6399	50406842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6400	8960	1	3	4	4	3	3	1	2	2	1	0	1	0	0	2	0	0	0.2143	0.25	0	1	0	0.0714	0.0357	0	0.1667	0	6	6	10	0	0.3571	1	0	0	0	0	0	1	1	3	0	2	2	6	0.1071	2.8284
6401	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6402	50292236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6403	50292237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6404	50292242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6405	50406852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6406	50406844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6407	50406855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6408	50406865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6409	50406856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6410	50406864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
