No.	NAME	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50	QEDu
6777	50433323	1	0.5	0.5	0.5	0.6	0.5	0.5	0.5	0.5143	0.3333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2362
6778	50158402	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0.8492
6779	10592	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.8333	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0.6571
6780	50079861	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0.669
6781	222340	0	1	1	1	1	1	1	1	1	0.5	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0.7907
6782	50510871	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.8333	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0.6588
6783	50516809	0	0.75	0.6667	0.8333	0.8	0.5	1	1	0.7929	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3507
6784	50516815	0	0.75	0.5	0.8333	1	1	0.8333	0.5	0.7738	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268
6785	50516813	0	0.75	0.6667	0.8333	0.8	0.5	1	1	0.7929	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3542
6786	50516812	0	0.75	0.5	0.6667	0.9	0.5	0.6667	0.5	0.6405	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2976
6787	50516808	0	0.75	0.8333	0.8333	0.8	0.5	1	1	0.8167	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3964
6788	50516811	0	0.75	1	1	0.8	0.5	1	1	0.8643	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444
6789	11682	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
6790	50516810	0	0.75	0.5	0.8333	0.8	0.5	0.8333	0.5	0.6738	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3095
6791	50516814	0	0.75	0.6667	0.8333	0.8	0.5	1	1	0.7929	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4398
6792	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6793	50516807	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4248
6794	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6795	10404	0	1	1	1	1	1	1	1	1	0.8333	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0.8448
6796	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6797	50516952	0	0.75	0.5	0.6667	0.7	0.5	0.8333	1	0.7071	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2168
6798	50516954	1	0.5	0.3333	0.6667	0.7	0.5	0.5	0.5	0.5286	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1121
6799	50516955	1	0.5	0.5	0.6667	0.7	0.5	0.8333	1	0.6714	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2032
6800	50516956	1	0.5	0.5	0.6667	0.7	0.5	0.8333	1	0.6714	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1921
6801	50516957	0	0.75	0.5	0.6667	0.7	0.5	0.8333	1	0.7071	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2264
6802	167925	0	1	1	1	0.4	0	1	1	0.7714	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.468
6803	50022775	0	1	1	1	0.9	1	1	1	0.9857	0.8333	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0.7728
6804	50516984	1	0.5	0.5	0.6667	0.7	0.5	0.8333	1	0.6714	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1921
6805	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
6806	50516987	0	0.75	0.5	0.6667	0.7	0.5	0.8333	1	0.7071	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2145
6807	50516991	0	0.75	0.8333	1	0.4	0	1	1	0.7119	0.1667	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5028
6808	50513225	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0.6029
6809	50435960	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472
6810	50510669	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6956
6811	50510670	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6956
6812	50510671	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6936
6813	50510672	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6956
6814	50510673	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6956
6815	50510674	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6322
6816	50510675	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6322
6817	50510676	0	1	1	1	0.4	0	1	1	0.7714	0.1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.4744
6818	50510677	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7055
6819	50510678	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.6956
6820	50510679	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6322
6821	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6822	50510683	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7055
6823	50510680	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6322
6824	50510681	0	1	1	1	0.4	0	1	1	0.7714	0.1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.4744
6825	50510682	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0.6708
6826	50510685	0	1	1	1	0.4	0	1	1	0.7714	0.1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.4744
6827	50510684	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6089
6828	11682	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
6829	50510835	0	0.75	0.6667	0.8333	0.5	0	0.8333	1	0.6548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3017
6830	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
6831	50510841	0	1	0.8333	0.8333	0.8	0.5	1	1	0.8524	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301
6832	50510836	0	0.75	0.6667	0.6667	0.7	0.5	0.8333	1	0.731	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2703
6833	50079865	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.8333	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.6613
6834	50079861	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0.669
6835	50510851	0	0.75	0.6667	0.6667	0.7	0.5	0.8333	1	0.731	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2084
6836	50510852	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.6573
6837	50510853	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0.6551
6838	50175503	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.5567
6839	50510854	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.5049
6840	50510855	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.5971
6841	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6842	222334	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.7427
6843	50510858	0	0.75	0.6667	0.8333	0.3	0	0.8333	1	0.6262	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329
6844	50510859	0	0.75	0.6667	0.8333	0.3	0	0.8333	1	0.6262	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329
6845	50433930	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3143
6846	50507576	0	1	1	1	0.6	0	1	1	0.8	0.8333	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.7338
6847	50510860	0	1	1	1	0.6	0	1	1	0.8	0.6667	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0.7404
6848	50510862	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.5971
6849	50510863	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0.5769
6850	50079863	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0.7003
6851	50510838	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.5049
6852	50512673	0	0.75	0.5	0.8333	0.5	0.5	0.8333	1	0.7024	0.1667	0.75	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.2568
6853	50512674	0	0.75	0.8333	0.8333	0.7	0.5	0.8333	1	0.7786	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2786
6854	50512675	0	0.75	0.5	0.6667	0.9	0.5	0.5	0	0.5452	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1438
6855	50259651	0	1	0.8333	1	0.6	0	1	1	0.7762	0.1667	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2657
6856	50512676	1	0.5	0.5	0.5	0.8	1	0.3333	0	0.519	0.3333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635
6857	50504412	0	1	0.6667	0.8333	1	1	0.8333	0.5	0.8333	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5073
6858	50504413	1	0.5	0.3333	0.5	0.8	1	0.5	0.5	0.5905	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828
6859	50175500	0	1	1	0.8333	1	1	1	1	0.9762	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.6368
6860	11682	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
6861	50175503	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.5567
6862	50504414	1	0.5	0.3333	0.5	0.8	1	0.5	0.5	0.5905	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1438
6863	50504415	1	0.5	0.3333	0.5	0.8	1	0.5	0.5	0.5905	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1113
6864	50504410	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3115
6865	50504416	0	1	0.6667	0.8333	1	1	0.8333	0.5	0.8333	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2829
6866	50504417	1	0.5	0.6667	0.6667	0.9	1	0.6667	0.5	0.7	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2427
6867	50504418	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2851
6868	50504419	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1797
6869	50504411	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1458
6870	50504420	0	0.75	0.8333	0.8333	1	1	0.8333	0.5	0.8214	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4616
6871	50209767	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.6805
6872	50504422	0	1	0.6667	0.8333	1	1	0.8333	0.5	0.8333	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3638
6873	50504426	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1675
6874	50504427	0	1	0.6667	0.8333	1	1	0.8333	0.5	0.8333	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4542
6875	50504428	1	0.5	0.3333	0.5	0.8	1	0.5	0.5	0.5905	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1002
6876	50504424	1	0.5	0.6667	0.6667	0.9	1	0.6667	0.5	0.7	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2192
6877	50504421	0	1	0.6667	0.8333	1	1	0.8333	0.5	0.8333	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408
6878	50504423	0	0.75	0.8333	0.8333	1	1	0.8333	0.5	0.8214	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4616
6879	50504429	0	1	1	0.8333	1	1	1	1	0.9762	0.5	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.6432
6880	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6881	50509701	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.23
6882	50509702	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408
6883	50509704	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.2133
6884	50509706	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.1992
6885	50509707	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.212
6886	50509709	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.1372
6887	50509710	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.1372
6888	50509705	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.1904
6889	50509711	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.4832
6890	50509712	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5497
6891	50509713	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5233
6892	223221	0	0.75	1	1	0.6	0.5	1	1	0.8357	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5106
6893	50507552	0	0.75	0.8333	1	0.4	0	1	1	0.7119	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4104
6894	223217	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5196
6895	50507553	0	1	1	1	0.4	0	1	1	0.7714	0.1667	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.3528
6896	50507560	0	0.75	0.8333	1	0.4	0	1	1	0.7119	0.6667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4321
6897	50507561	0	1	1	1	0.6	0.5	1	1	0.8714	0.1667	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.4893
6898	50507562	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3572
6899	223212	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.7517
6900	223214	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0.8165
6901	223215	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0.7455
6902	223219	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0.7288
6903	223220	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5744
6904	50381844	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1621
6905	50381851	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3005
6906	50381836	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2724
6907	50507563	0	0.75	0.8333	1	0.4	0	1	1	0.7119	0.6667	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456
6908	50507565	0	0.75	1	1	0.4	0	1	1	0.7357	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4425
6909	50507557	0	0.75	0.8333	1	0.6	0	1	1	0.7405	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4813
6910	50507562	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3572
6911	223211	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432
6912	223213	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0.7556
6913	223218	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.5034
6914	223221	0	0.75	1	1	0.6	0.5	1	1	0.8357	0.5	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.5106
6915	223222	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4674
6916	50381851	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3005
6917	50507554	0	1	1	1	0.6	0.5	1	1	0.8714	0.1667	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.4437
6918	50507567	0	1	1	1	0.8	0.5	1	1	0.9	0.1667	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3974
6919	50507568	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0.4192
6920	50507571	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.3588
6921	50507573	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5753
6922	223216	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.7375
6923	50381843	0	0.75	0.6667	0.8333	0.5	0.5	0.8333	1	0.7262	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1805
6924	50507570	0	1	1	1	0.4	0	1	1	0.7714	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0.5572
6925	223210	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7164
6926	223215	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0.7455
6927	223220	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.5744
6928	50381844	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1621
6929	50507576	0	1	1	1	0.6	0	1	1	0.8	0.8333	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.7338
6930	223214	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0.8165
6931	50381836	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2724
6932	50507556	0	1	1	1	0.4	0	1	1	0.7714	0.3333	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0.4607
6933	223223	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.501
6934	223212	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.7517
6935	223219	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0.7288
6936	50507577	0	0.75	0.8333	1	0.6	0.5	1	1	0.8119	0.1667	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2672
6937	50381843	0	0.75	0.6667	0.8333	0.5	0.5	0.8333	1	0.7262	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1805
6938	50507578	0	0.75	0.8333	1	0.6	0	1	1	0.7405	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5084
6939	223210	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7164
6940	50507555	0	0.75	1	1	0.6	0	1	1	0.7643	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0.5634
6941	223223	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.501
6942	50507576	0	1	1	1	0.6	0	1	1	0.8	0.8333	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.7338
6943	223213	0	1	1	1	0.8	0.5	1	1	0.9	0.6667	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0.7556
6944	223222	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4674
6945	50507558	0	0.75	1	1	0.4	0	1	1	0.7357	0.1667	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0.4757
6946	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
6947	223216	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.7375
6948	50507577	0	0.75	0.8333	1	0.6	0.5	1	1	0.8119	0.1667	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2672
6949	50507575	0	0.75	1	1	0.4	0	1	1	0.7357	0.1667	0.875	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.378
6950	50507574	0	1	1	1	0.6	0.5	1	1	0.8714	0.1667	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.4115
6951	50508998	0	1	1	0.8333	1	1	1	1	0.9762	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5925
6952	50509714	0	1	1	1	0.6	0.5	0.8333	1	0.8476	0.1667	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.4138
6953	50509715	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.5155
