No.	NAME	MWC07	SRW05	MPC09	piPC03	piPC07	piPC10	piID	PCD
124	50248849	9.3725	3.0445	4.8978	4.7406	6.2563	6.9523	9.9716	2.3436
125	50248819	9.3171	2.3979	4.804	4.714	6.2272	6.8752	9.7038	2.3229
126	50248816	9.2907	2.3979	4.7707	4.6959	6.2137	6.8611	9.6238	2.3172
127	50248815	9.2955	2.3979	4.7875	4.6959	6.207	6.8582	9.6567	2.3501
128	50248783	9.2717	2.3979	4.7449	4.6775	6.1886	6.8433	9.5656	2.3387
129	50248780	9.3877	2.3979	4.9488	4.8243	6.593	7.6012	10.7843	3.0498
130	50248746	9.3771	3.0445	4.92	4.8162	6.5902	7.5922	10.6671	3.0391
131	50248657	9.2955	2.3979	4.7875	4.7749	6.5567	7.532	10.2952	2.9887
132	50248637	9.267	2.3979	4.7362	4.7579	6.5479	7.5205	10.1703	2.9434
133	50169862	9.4292	2.3979	4.9904	4.7664	6.2695	6.9872	10.2352	2.404
134	50169852	9.4582	2.3979	4.9698	4.7916	6.3049	7.0027	10.1345	2.3479
135	50169851	9.4643	2.3979	4.9904	4.7916	6.308	7.0078	10.1853	2.3988
136	50169849	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
137	50169865	9.4582	2.3979	4.9698	4.7916	6.3049	7.0027	10.1345	2.3479
138	50169872	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
139	50169871	9.4483	3.0445	4.9416	4.7833	6.2976	6.9903	10.029	2.3442
140	50169859	9.3924	2.3979	4.852	4.7579	6.2696	6.9162	9.778	2.3273
141	50169857	9.3171	2.3979	4.804	4.714	6.2272	6.8752	9.7038	2.3229
142	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
143	50169851	9.4643	2.3979	4.9904	4.7916	6.308	7.0078	10.1853	2.3988
144	50169869	9.3989	2.3979	4.8752	4.7579	6.2728	6.9206	9.8173	2.3666
145	50169870	9.267	2.3979	4.7362	4.6775	6.2001	6.8469	9.5368	2.3099
146	50169861	9.3441	2.3979	4.7958	4.723	6.2382	6.8925	9.6567	2.3501
147	50169849	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
148	50248879	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
149	50248818	9.322	2.3979	4.8283	4.714	6.2249	6.8728	9.7402	2.3593
150	50248781	9.3832	2.3979	4.9273	4.8243	6.5906	7.6029	10.7329	2.9983
151	50248714	9.322	2.3979	4.8283	4.7916	6.5694	7.5469	10.3815	3.0007
152	50169854	9.4975	2.3979	4.9972	4.8081	6.3158	7.0329	10.2299	2.3506
153	50169863	9.3832	2.3979	4.9273	4.7493	6.2602	6.9651	10.0829	2.3483
154	50248636	9.2717	2.3979	4.7449	4.7579	6.5438	7.5168	10.2008	2.9738
155	50169853	9.322	2.3979	4.8283	4.714	6.2249	6.8728	9.7402	2.3593
156	50169858	9.3832	2.3979	4.9273	4.7493	6.2602	6.9651	10.0829	2.3483
157	50248715	9.3171	2.3979	4.804	4.7916	6.567	7.5493	10.3433	2.9624
158	50169873	9.4545	3.0445	4.9628	4.7833	6.3007	6.9913	10.0769	2.3921
159	50169856	9.5034	2.3979	5.0304	4.8081	6.3189	7.0299	10.2832	2.4039
160	50490884	9.2431	0	4.7707	4.6959	6.5738	7.0088	10.0099	2.398
161	50490937	9.7018	0	5.3181	5.1804	6.9292	7.888	12.9543	4.1754
162	50490938	9.5347	0	5.0173	4.9381	6.3111	7.2059	11.0688	2.8936
163	50490939	9.5347	0	5.0173	4.9381	6.3111	7.2059	11.0688	2.8936
164	50490940	9.2448	0	4.5643	4.5773	5.6326	6.2949	9.3208	1.9639
165	50490941	9.5477	0	5.0039	4.9273	6.1367	7.0417	11.1163	2.8962
166	50490943	9.5746	0	5.0434	4.9416	6.141	7.0434	11.1682	2.8918
167	50490944	9.5104	0	4.9628	4.9127	6.1324	7.0399	11.0616	2.9007
168	50490945	9.6016	0	5.0814	4.9698	6.2244	7.1155	11.3785	3.0024
169	50490946	9.5891	0	5.0499	4.9698	6.172	7.0819	11.2561	2.9548
170	50490947	9.6362	0	5.0752	4.9802	6.2766	7.1796	11.3755	2.9293
171	50490948	9.5204	0	4.9972	4.9163	6.1446	7.0825	11.0771	2.8569
172	50490942	9.4826	0	4.9558	4.8828	6.1002	6.9998	10.9539	2.8215
173	50490949	9.5577	0	5.0626	5.0006	6.4589	7.3349	11.3903	3.1311
174	50490950	9.5497	0	4.9972	4.9488	6.3109	7.1954	11.099	2.9237
175	50490951	9.6161	0	5.0814	4.9558	6.1453	7.0452	11.2176	2.8877
176	50490952	9.5611	0	5.0434	4.9488	6.1815	7.0793	11.256	2.955
177	50490953	9.6849	0	5.273	5.1634	6.7552	7.612	12.9578	4.1512
178	50490941	9.5477	0	5.0039	4.9273	6.1367	7.0417	11.1163	2.8962
179	50490954	9.5222	0	5.0039	4.9163	6.1312	7.0547	11.0866	2.8665
180	50490955	9.5313	0	5.0304	4.9381	6.308	7.205	11.0591	2.8838
181	50490957	9.4877	0	4.92	4.8978	6.128	7.0382	11.0036	2.9056
182	50490958	9.5351	0	5.0039	4.9273	6.1367	7.0417	11.1163	2.8962
183	50490959	9.6773	0	5.3279	5.1676	6.9207	7.9306	12.9162	4.1373
184	50490960	9.5347	0	5.0173	4.9381	6.3111	7.2059	11.0688	2.8936
185	50369837	9.3844	0	5.0499	4.8656	6.4714	7.3009	11.4793	3.2452
186	50490961	9.6643	0	5.118	4.9904	6.2655	7.1504	11.4877	3.0416
187	50490956	9.4933	0	4.9628	4.9053	6.2575	7.1322	10.9337	2.8498
188	50490943	9.5746	0	5.0434	4.9416	6.141	7.0434	11.1682	2.8918
189	50490962	9.6424	0	5.0999	4.9802	6.2934	7.1805	11.4036	2.9575
190	50488643	9.4524	0	5.112	4.8637	6.5154	7.4751	9.9572	2.5402
191	50488644	9.4571	0	5.1299	4.9363	6.4473	7.3687	11.2396	3.3242
192	50488645	9.402	0	5.0689	4.7916	6.3733	7.3235	9.7206	2.3797
193	50488646	9.218	0	4.7536	4.6444	6.156	7.0103	9.3251	2.3515
194	50488647	9.3635	0	5.0173	4.8809	6.3198	7.2976	10.9216	3.2503
195	50488648	9.2535	0	4.7875	4.7274	6.2991	7.1807	9.5786	2.5451
196	50488649	8.9316	0	4.3567	4.4543	5.8369	6.6437	8.8962	2.348
197	50488650	9.0606	0	4.5539	4.5539	5.9625	6.8602	9.1347	2.3696
198	50488651	9.5434	0	5.2679	4.9989	6.532	7.5278	11.2849	3.2692
199	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
200	50488652	9.0582	0	4.5643	4.5539	5.9725	6.8514	9.1266	2.3616
201	50488653	9.5427	0	5.2417	4.9989	6.5385	7.5422	11.2235	3.2078
202	50488654	9.451	0	5.0814	4.9363	6.4446	7.4089	11.1722	3.2568
203	50488655	9.4839	0	5.1591	4.947	6.4436	7.3979	11.4273	3.5119
204	50488656	9.2953	0	4.9345	4.714	6.2612	7.1807	9.5168	2.3459
205	50488657	9.1919	0	4.7622	4.6299	6.1397	7.0528	9.2838	2.3103
206	50488658	9.1967	0	4.7958	4.6299	6.1613	6.9996	9.2939	2.3203
207	50488659	9.521	0	5.1985	5.009	6.5875	7.6101	10.9907	3.1678
208	50488660	9.2592	0	4.8363	4.8101	6.2139	7.126	10.8716	3.311
209	50488661	9.2918	0	4.852	4.8223	6.2092	7.1361	11.0575	3.4969
210	50488662	9.1917	0	4.7274	4.6444	6.1195	7.0088	9.3363	2.3854
211	50051350	8.9252	0	4.3438	4.4543	5.8069	6.6857	8.886	2.3377
212	50051340	8.9592	0	4.2905	4.4716	5.8295	6.6437	8.928	2.3798
213	50488663	9.3626	0	4.9836	4.8809	6.3278	7.3157	10.8612	3.1898
214	50488664	9.4714	0	5.1417	4.947	6.4489	7.4455	10.915	3.1405
215	50488666	9.2518	0	4.7958	4.8101	6.2105	7.1665	10.8049	3.2443
216	50488667	9.6766	0	5.425	5.1135	6.7538	7.8112	11.3421	3.1888
217	50488668	9.2972	0	4.9273	4.714	6.2536	7.1973	9.5248	2.3539
218	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
219	8963	9.7211	0	5.3706	5.2575	7.2508	7.6929	13.5603	4.6525
220	50151982	9.5692	3.0445	5.0562	5.1818	7.0908	7.399	12.6113	4.1399
221	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
222	50513220	10.0707	3.0445	6.2653	5.3333	7.294	8.4807	13.7648	3.8245
223	50513220	10.0707	3.0445	6.2653	5.3333	7.294	8.4807	13.7648	3.8245
224	14777	9.8319	3.0445	6.0113	5.0899	7.2097	8.4027	12.0377	3.2814
225	10469	9.7363	0	5.3799	5.2679	7.2522	7.6938	13.5647	4.6166
226	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
227	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
228	8979	9.49	0	5.0814	4.9646	6.7197	7.217	11.466	3.1759
229	8964	9.7287	0	5.3753	5.2627	7.2515	7.6934	13.5625	4.6344
230	50510842	9.7163	3.0445	5.3471	5.2477	7.2295	7.6606	13.3649	4.4673
231	50508996	9.7232	2.3979	5.425	5.2529	7.2355	7.6777	13.4619	4.4811
232	50508996	9.7232	2.3979	5.425	5.2529	7.2355	7.6777	13.4619	4.4811
233	50521009	9.5625	0	4.5109	5.061	6.1129	5.9566	10.6652	2.8039
234	50521010	9.4204	0	4.3694	4.9541	5.979	5.6684	10.1746	2.5074
235	50521005	9.58	0	4.4886	5.0736	6.1084	5.8758	10.6929	2.7631
236	50520998	9.6135	0	4.5951	5.0922	6.234	5.7993	10.7454	2.6975
237	50521006	9.461	0	4.3694	4.9819	5.9891	5.6188	10.2442	2.4302
238	50521011	9.5712	0	4.4188	5.0736	6.0756	5.7842	10.7202	2.7243
239	50521007	9.6148	0	4.4886	5.0983	6.1173	5.8357	10.7472	2.6873
240	50521001	9.4109	0	4.2905	4.9541	5.9495	5.6115	10.2097	2.4677
241	11682	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
242	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
243	50520997	9.3464	0	4.2905	4.9108	5.9443	5.709	10.1023	2.5941
244	50521004	9.5348	0	4.3944	5.0483	6.0664	5.8145	10.6652	2.8039
245	50521001	9.4109	0	4.2905	4.9541	5.9495	5.6115	10.2097	2.4677
246	11682	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
247	50520995	9.5164	0	4.4188	5.0353	6.071	5.8837	10.6371	2.8468
248	50521002	9.3997	0	4.3944	4.9399	5.9841	5.748	10.1388	2.5495
249	50520995	9.5164	0	4.4188	5.0353	6.071	5.8837	10.6371	2.8468
250	50520996	9.6538	0	4.9053	5.0983	6.2717	6.3821	11.8014	3.1377
251	50521011	9.5712	0	4.4188	5.0736	6.0756	5.7842	10.7202	2.7243
252	50521003	9.3681	0	4.2627	4.9254	5.939	5.6474	10.1388	2.5495
253	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
254	50521006	9.461	0	4.3694	4.9819	5.9891	5.6188	10.2442	2.4302
255	50521004	9.5348	0	4.3944	5.0483	6.0664	5.8145	10.6652	2.8039
256	50521000	9.6582	0	4.5326	5.1105	6.1862	5.9653	10.9083	2.8605
257	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
258	50060582	8.0226	0	2.3026	2.7726	2.4849	2.1972	5.1475	0
259	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
260	50430725	9.4798	0	4.9273	4.9887	6.7087	7.1164	11.1191	3.1302
261	50430726	9.5274	0	5.0499	5.0255	6.8251	7.2822	11.6852	3.41
262	50430727	9.5086	0	5.037	5.0123	6.8229	7.2808	11.6673	3.4517
263	50430728	9.499	0	5.0304	5.0056	6.8218	7.2828	11.6582	3.4734
264	50430729	9.4797	0	5.0434	4.9921	6.8196	7.3255	11.6399	3.5187
265	50430730	9.5013	0	4.9698	5.009	6.7323	7.1333	11.6212	3.3669
266	50430731	9.4917	0	4.9628	5.0023	6.7311	7.1325	11.6123	3.3871
267	50430732	9.482	0	4.9558	4.9955	6.7299	7.1317	11.6034	3.4078
268	50430733	9.4623	0	4.9416	4.9819	6.7275	7.1301	11.5853	3.4508
269	50430734	9.4523	0	4.9345	4.975	6.7263	7.1325	11.5761	3.4732
270	50430735	9.4422	0	4.9345	4.9681	6.7251	7.1456	11.5669	3.4963
271	50430736	9.432	0	4.9488	4.9611	6.7239	7.1819	11.5575	3.52
272	50430737	9.4218	0	4.9767	4.9541	6.7275	7.2593	11.5481	3.5444
273	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
274	10620	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
275	50430760	9.589	2.3979	4.4308	4.7739	6.2523	6.3961	9.0937	1.962
276	50430761	9.3148	2.3979	4.3041	4.667	6.2328	6.369	8.9467	2.0104
277	50430762	9.2188	2.3979	4.1897	4.6089	6.2289	6.3656	8.8651	2.0364
278	50430763	9.2188	2.3979	4.1897	4.6089	6.2289	6.3656	8.8651	2.0364
279	50430782	9.1253	2.3979	4.1589	4.5888	6.2209	6.3587	8.7768	2.0639
280	50430764	9.1253	2.3979	4.1589	4.5888	6.2209	6.3587	8.7768	2.0639
281	50430765	9.1581	2.3979	4.1744	4.5989	6.2249	6.3622	8.8219	2.0499
282	50430766	9.1396	2.3979	4.2195	4.5989	6.2229	6.3604	8.8219	2.0499
283	50430767	9.1454	2.3979	4.1744	4.5888	6.2269	6.3604	8.7768	2.0639
284	50430768	9.1253	2.3979	4.1589	4.5888	6.2209	6.3587	8.7768	2.0639
285	50430769	9.1089	2.3979	4.1431	4.5786	6.217	6.3552	8.7298	2.0783
286	50430770	9.0892	2.3979	4.1109	4.5682	6.2069	6.35	8.6807	2.0931
287	50430771	9.5636	2.3979	4.4067	4.7654	6.2503	6.3675	9.0937	1.962
288	50430772	9.2813	2.3979	4.2905	4.6575	6.2308	6.3432	8.9467	2.0104
289	50430773	9.1818	2.3979	4.2047	4.5989	6.2269	6.3362	8.8651	2.0364
290	50430774	9.1818	2.3979	4.2047	4.5989	6.2269	6.3362	8.8651	2.0364
291	50430775	9.0847	2.3979	4.1431	4.5786	6.219	6.3291	8.7768	2.0639
292	50430776	9.1188	2.3979	4.1744	4.5888	6.2229	6.3326	8.8219	2.0499
293	50430777	9.0995	2.3979	4.1897	4.5888	6.2209	6.3326	8.8219	2.0499
294	50430778	9.1053	2.3979	4.1431	4.5786	6.2229	6.3308	8.7768	2.0639
295	50430779	9.0847	2.3979	4.1431	4.5786	6.219	6.3291	8.7768	2.0639
296	50430780	9.0675	2.3979	4.1109	4.5682	6.215	6.3255	8.7298	2.0783
297	50430781	9.0472	2.3979	4.0775	4.5578	6.2069	6.3201	8.6807	2.0931
298	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
299	50431817	9.6236	2.3979	5.4889	5.1044	7.1423	8.2926	11.2159	3.3138
300	50431818	9.6034	2.3979	5.4381	5.0861	7.1139	8.2545	11.1103	3.2927
301	50431819	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
302	50431820	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
303	50431821	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
304	50431822	9.6034	2.3979	5.4553	5.0861	7.1194	8.2669	11.1075	3.2947
305	50431823	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
306	50431824	9.6375	2.3979	5.4723	5.1044	7.137	8.2804	11.2084	3.3074
307	50431825	9.6375	2.3979	5.4723	5.1044	7.137	8.2804	11.2084	3.3074
308	50431826	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
309	50431827	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
310	50431828	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
311	50431829	9.6034	2.3979	5.4553	5.0861	7.1194	8.2669	11.1075	3.2947
312	50431830	9.5828	2.3979	5.4027	5.0673	7.0903	8.2278	11.0015	3.2744
313	50431831	9.6034	2.3979	5.4381	5.0767	7.137	8.2505	11.0819	3.2863
314	50431832	9.5467	2.3979	5.3279	5.0386	7.079	8.1693	10.8795	3.2515
315	50431833	9.5467	2.3979	5.3279	5.0386	7.079	8.1693	10.8795	3.2515
316	50431834	9.5467	2.3979	5.3279	5.0386	7.079	8.1693	10.8795	3.2515
317	50431835	9.5681	2.3979	5.3845	5.0578	7.1084	8.2107	10.9858	3.2707
318	50431836	9.5467	2.3979	5.3279	5.0386	7.079	8.1693	10.8795	3.2515
319	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
320	50440426	9.7034	0	5.6168	5.0891	6.9133	7.9731	12.2281	3.7507
321	50440427	9.7049	0	5.6168	5.0891	6.9082	7.9792	12.2382	3.7607
322	50440428	9.7049	0	5.6168	5.0891	6.9082	7.9792	12.2382	3.7607
323	50440429	9.7049	0	5.6168	5.0891	6.9082	7.9792	12.2382	3.7607
324	50440430	9.7157	0	5.6276	5.0983	6.9141	7.9712	12.2695	3.7921
325	50440431	9.7157	0	5.6276	5.0983	6.9141	7.9712	12.2695	3.7921
326	50440432	9.7435	0	5.6131	5.1255	6.9191	8.0257	12.3101	3.7493
327	50440433	9.7394	0	5.6058	5.1255	6.9241	8.0303	12.2824	3.7216
328	50440434	9.6979	0	5.5835	5.0891	6.9015	7.9976	12.1595	3.6821
329	50440435	9.6993	0	5.591	5.0891	6.8963	7.9925	12.1695	3.6921
330	50440436	9.6993	0	5.591	5.0891	6.8963	7.9925	12.1695	3.6921
331	50440437	9.6993	0	5.591	5.0891	6.8963	7.9925	12.1695	3.6921
332	50440438	9.7101	0	5.5984	5.0983	6.8989	7.9878	12.2005	3.7231
333	50440439	9.7101	0	5.5984	5.0983	6.8989	7.9878	12.2005	3.7231
334	50440440	9.7101	0	5.5984	5.0983	6.8989	7.9878	12.2005	3.7231
335	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
336	50440442	9.8202	2.3979	6.0707	5.1172	7.25	8.4949	12.0916	3.3101
337	50440443	9.827	0	6.107	5.1373	7.2713	8.5537	12.4034	3.5359
338	50440444	9.9579	2.3979	6.2971	5.2404	7.4018	8.75	13.1367	3.7382
339	50440445	9.9905	0	6.3117	5.2768	7.4301	8.7751	12.9658	3.6933
340	50440446	9.9295	0	6.2461	5.2298	7.3726	8.707	12.8066	3.6526
341	50440447	9.8705	0	6.1759	5.1804	7.3183	8.6339	12.6171	3.5966
342	50440448	9.8548	0	6.142	5.1634	7.2991	8.6102	12.516	3.5691
343	50440449	9.9021	0	6.2046	5.2298	7.3878	8.7215	12.9013	3.8121
344	50440450	9.9012	0	6.1862	5.1971	7.3237	8.6576	12.65	3.6293
345	50440451	9.8548	0	6.142	5.1634	7.2991	8.6102	12.516	3.5691
346	50440452	9.8577	0	6.1549	5.1634	7.3006	8.6012	12.5248	3.5779
347	50440453	9.8719	0	6.1527	5.1719	7.2966	8.6038	12.5522	3.6053
348	50440454	9.8577	0	6.1549	5.1634	7.3006	8.6012	12.5248	3.5779
349	50440455	9.827	0	6.107	5.1373	7.2713	8.5537	12.4034	3.5359
350	50440456	9.7107	0	5.8999	4.9663	7.0089	8.145	11.3683	2.8386
351	50440457	9.6834	0	5.8111	4.9523	6.9777	8.0937	11.2637	2.8559
352	50440458	9.6478	0	5.7462	4.9381	6.9352	8.0572	11.2071	2.8659
353	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
354	50440663	9.1558	3.0445	4.5326	4.8313	6.5388	7.6478	11.1638	3.7986
355	50440664	9.0657	3.0445	4.3694	4.7696	6.4388	7.5489	10.9041	3.7503
356	50440665	9.1234	3.0445	4.4659	4.8071	6.4862	7.5881	11.0423	3.7776
357	50440666	9.1507	3.0445	4.4308	4.8193	6.4926	7.6147	11.086	3.8212
358	50440667	9.2092	3.0445	4.5218	4.855	6.5376	7.6514	11.2026	3.8368
359	50440668	9.1507	3.0445	4.4308	4.8193	6.4926	7.6147	11.086	3.8212
360	50440669	9.0657	3.0445	4.3694	4.7696	6.4388	7.5489	10.9041	3.7503
361	50440670	9.1284	3.0445	4.4308	4.8071	6.4939	7.6184	11.053	3.7883
362	50440671	9.199	3.0445	4.5218	4.855	6.5497	7.655	11.1733	3.8075
363	50440672	9.2092	3.0445	4.5218	4.855	6.5376	7.6514	11.2026	3.8368
364	50440673	9.2708	3.0445	4.654	4.9006	6.6397	7.7422	11.3854	3.8416
365	50440674	9.3837	3.0445	4.7622	4.9655	6.7434	7.8285	11.567	3.8681
366	50440675	9.2086	3.0445	4.5951	4.9006	6.6818	7.8081	11.4587	4.0017
367	50440676	9.1507	3.0445	4.4308	4.8193	6.4926	7.6147	11.086	3.8212
368	50440677	9.2176	3.0445	4.5643	4.9006	6.6626	7.7488	11.4934	4.0363
369	50440678	9.137	2.3979	4.3694	4.8273	6.4685	7.5949	10.7135	3.6925
370	50440679	9.2212	2.3979	4.5326	4.8856	6.5657	7.6896	10.9728	3.7422
371	50440680	9.1955	2.3979	4.4308	4.8627	6.522	7.6614	10.8622	3.7313
372	50440681	9.2713	2.3979	4.5218	4.908	6.5645	7.6931	11.0116	3.7803
373	50440682	9.2164	2.3979	4.4308	4.8742	6.5208	7.6578	10.8951	3.7642
374	50440683	9.2792	2.3979	4.5643	4.9514	6.6864	7.7866	11.3021	3.9802
375	50440684	9.4361	2.3979	4.7622	5.0131	6.7653	7.8635	11.3758	3.8121
376	50440685	9.2708	2.3979	4.5951	4.9514	6.7052	7.8438	11.2674	3.9456
377	50440686	9.1234	3.0445	4.2905	4.7999	6.3952	7.447	10.3098	3.4111
378	50440687	9.3929	3.0445	4.8122	5.0876	7.0118	8.1597	12.4251	4.6954
379	50440688	9.2164	2.3979	4.4308	4.8742	6.5208	7.6578	10.8951	3.7642
380	50440689	9.2164	2.3979	4.4308	4.8742	6.5208	7.6578	10.8951	3.7642
381	50440690	9.2713	2.3979	4.5218	4.908	6.5645	7.6931	11.0116	3.7803
382	50440691	9.1909	2.3979	4.4659	4.8627	6.5145	7.6324	10.8515	3.7206
383	50440692	9.137	2.3979	4.3694	4.8273	6.4685	7.5949	10.7135	3.6925
384	50306342	9.1579	0	4.4188	4.5951	5.659	6.0137	8.5268	1.6767
385	50423740	8.4799	0	3.2958	4.0298	5.2371	5.0185	7.174	1.4536
386	50423741	8.8058	0	4.1431	4.4308	5.8437	6.7285	9.0054	2.4261
387	50423742	8.4152	0	3.0445	3.975	5.0284	4.8747	7.0337	1.4502
388	50423743	8.8708	3.0445	3.8712	4.2323	5.3911	5.5109	7.5308	1.3487
389	50423744	8.7431	3.0445	3.5553	4.1251	5.2281	4.8617	7.1896	1.2416
390	50423745	8.866	3.0445	3.9512	4.2177	5.3865	5.5274	7.6241	1.3399
391	50423746	8.898	3.0445	3.9703	4.2467	5.4136	5.5924	7.6241	1.3399
392	50423747	9.1029	3.0445	4.4067	4.5708	5.7121	6.2268	9.1184	2.1919
393	50423748	8.7431	3.0445	3.5553	4.1878	5.3492	5.3642	7.4267	1.4787
394	50306345	9.2785	2.3979	4.7095	4.8152	6.0614	6.6478	9.3153	2.1045
395	50306337	9.3302	2.3979	4.5218	4.8393	6.0675	6.5892	9.0941	2.1075
396	50306346	9.1445	2.3979	4.3438	4.7395	5.8816	6.4702	8.8046	2.0442
397	50306338	9.0881	2.3979	4.2905	4.7129	5.7775	6.4054	8.7186	2.0402
398	50306347	9.1464	2.3979	4.2627	4.7395	5.759	6.4248	8.7545	2.0749
399	50306351	9.2902	0	4.7622	4.6821	5.879	6.2491	9.0708	1.7812
400	50306352	9.3413	0	4.585	4.7095	5.8822	6.1402	8.8384	1.7694
401	9044	9.6992	3.0445	5.204	5.2417	7.2383	7.6524	13.3649	4.6372
402	9045	9.707	3.0445	5.2095	5.247	7.239	7.6529	13.3674	4.6174
403	9046	9.7148	3.0445	5.2149	5.2523	7.2397	7.6534	13.3699	4.5979
404	9061	9.7436	0	5.4293	5.273	7.2589	7.7763	13.7382	4.6658
405	9062	9.6984	2.3979	5.1475	5.1343	6.9356	7.1782	12.0489	3.4655
406	9063	9.7062	2.3979	5.1533	5.1402	6.9366	7.179	12.055	3.4478
407	9064	9.6327	2.3979	4.9972	5.0953	6.8377	7.1221	11.8427	3.5024
408	9065	9.7159	2.3979	5.124	5.1518	6.9497	7.3172	11.9452	3.4738
409	9066	9.7236	2.3979	5.1299	5.1576	6.9507	7.3178	11.9523	3.4553
410	9068	9.6242	2.3979	4.9904	5.0891	6.8366	7.1213	11.8353	3.5229
411	9069	9.6327	2.3979	4.9972	5.0953	6.8377	7.1221	11.8427	3.5024
412	9070	9.6157	2.3979	4.9836	5.2095	7.2439	8.0057	12.9399	4.6559
413	9071	9.6242	2.3979	4.9904	5.2149	7.2446	8.0054	12.9466	4.6342
414	9072	9.6327	2.3979	4.9972	5.2204	7.2453	8.0057	12.9533	4.613
415	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
416	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
417	9347	8.9858	0	4.3438	4.538	6.4829	6.8147	8.9177	2.4119
418	9348	9.0615	0	4.5326	4.585	6.6066	6.9727	9.0431	2.4085
419	9350	9.0971	0	4.6347	4.6151	6.6695	7.1475	9.1555	2.4056
420	9351	9.2485	0	4.8903	4.6728	6.8129	7.367	9.3479	2.398
421	9352	9.0589	0	4.4773	4.585	6.5893	7.0165	9.0436	2.409
422	9353	8.9755	2.3979	4.1589	4.5272	6.4823	6.7442	8.7754	2.4089
423	9354	9.0486	0	4.4427	4.5695	6.552	6.9118	9.0372	2.4198
424	9355	9.0984	0	4.6151	4.5901	6.6112	7.0406	9.2406	2.4283
425	9356	9.1452	0	4.7274	4.6102	6.6332	7.1193	9.4099	2.4308
426	9357	9.2691	0	4.9488	4.8383	6.7016	7.4061	10.7778	3.3139
427	9358	9.2918	0	4.8828	4.854	6.6774	7.2092	10.8183	3.2536
428	9359	9.5459	0	5.1533	5.0938	6.8963	7.5078	11.4102	3.4079
429	9360	9.6173	0	5.2204	5.1475	6.9495	7.6099	11.5497	3.4217
430	9361	9.6234	0	5.2204	5.1475	6.9409	7.6036	11.5605	3.4325
431	9362	9.2615	0	4.9904	4.8303	6.7611	7.5774	10.757	3.3466
432	9363	9.3245	0	5.037	4.8771	6.784	7.6239	10.9262	3.4179
433	9364	9.3103	0	5.0499	4.8656	6.7747	7.6253	10.8954	3.3871
434	9365	9.3081	0	5.0434	4.8656	6.7689	7.6402	10.8854	3.3772
435	9366	9.3245	0	5.037	4.8771	6.784	7.6239	10.9262	3.4179
436	9367	9.3103	0	5.0499	4.8656	6.7747	7.6253	10.8954	3.3871
437	9368	9.3081	0	5.0434	4.8656	6.7689	7.6402	10.8854	3.3772
438	9369	9.3561	0	5.0876	4.8997	6.806	7.645	11.0708	3.4729
439	9370	9.3385	0	5.0814	4.8885	6.8001	7.6529	11.0169	3.419
440	9371	9.3348	0	5.0689	4.8885	6.7938	7.6666	10.9992	3.4013
441	9372	9.3245	0	5.037	4.8771	6.784	7.6239	10.9262	3.4179
442	9373	9.3103	0	5.0499	4.8656	6.7747	7.6253	10.8954	3.3871
