No.	NAME	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nBridgeHead	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	nBnz	AP	D/Dtr03	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr07	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12
6170	50277455	5	24	22	1	0.7333	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.5333	0	0	0	411.6054	0	0	0	158.435	0	0
6171	50277461	3	18	18	0	0.6667	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4444	0	0	0	314.7891	0	0	0	0	0	0
6172	50277462	5	24	22	1	0.7333	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5333	0	0	0	397.9552	0	0	0	152.1789	0	0
6173	50277463	3	18	18	0	0.6923	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4615	0	0	0	301.7321	0	0	0	0	0	0
6174	50279524	15	29	19	5	0.9091	0.5	1.45	1	0.2	0	2	0	0	1	4	0	1	2	1	0	1	1	0.5909	0	0	22.6202	119.9889	0	39.9397	88.092	44.9349	0	58.0212
6175	50279525	15	29	19	5	0.8696	0.5	1.45	1	0.2	0	2	0	0	1	4	0	1	2	1	0	1	1	0.5652	0	0	23.8477	126.3151	0	42.2584	92.8904	47.6667	0	61.2301
6176	50460219	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	75.4384	175.6709	0	0	0	0	0	0
6177	50460217	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	75.4384	175.6709	0	0	0	0	0	0
6178	50460221	3	17	17	0	0.6296	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.6296	0	0	88.6912	203.605	0	0	0	0	0	0
6179	50460220	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	74.0554	173.9881	0	0	0	0	0	0
6180	50460222	3	17	17	0	0.68	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.68	0	0	78.4138	183.2234	0	0	0	0	0	0
6181	50460223	3	17	17	0	0.68	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.68	0	0	77.0441	181.2233	0	0	0	0	0	0
6182	31772	3	17	17	0	0.68	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.68	0	0	78.4272	182.9061	0	0	0	0	0	0
6183	31773	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	75.4384	175.6709	0	0	0	0	0	0
6184	50460225	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	74.6908	174.7582	0	0	0	0	0	0
6185	50460224	3	17	17	0	0.7083	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7083	0	0	75.4384	175.6709	0	0	0	0	0	0
6186	50460226	3	17	17	0	0.68	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.68	0	0	79.0626	183.6762	0	0	0	0	0	0
6187	50460218	3	17	17	0	0.7391	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.7391	0	0	71.0666	166.753	0	0	0	0	0	0
6188	50460227	3	17	17	0	0.68	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0.68	0	0	79.856	184.9823	0	0	0	0	0	0
6189	50460434	4	17	15	1	0.5	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4	0	0	75.3947	208.4268	0	0	142.5693	0	0	0
6190	50460435	4	17	15	1	0.4688	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.375	0	0	81.7076	229.8288	0	0	154.0922	0	0	0
6191	50460438	4	17	15	1	0.5	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4	0	0	74.1597	209.198	0	0	140.2483	0	0	0
6192	50460439	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	64.3456	181.9586	0	0	121.6002	0	0	0
6193	50460440	4	17	15	1	0.5172	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4138	0	0	73.4502	207.7425	0	0	138.3588	0	0	0
6194	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
6195	50460448	4	17	15	1	0.5172	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4138	0	0	69.7095	197.2281	0	0	132.0238	0	0	0
6196	50460442	4	17	15	1	0.5	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4	0	0	72.4542	205.087	0	0	137.337	0	0	0
6197	50460447	4	17	15	1	0.5357	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4286	0	0	68.5579	193.6915	0	0	129.4399	0	0	0
6198	50460444	4	17	15	1	0.5172	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4138	0	0	70.8073	200.1803	0	0	133.775	0	0	0
6199	50460449	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3871	0	0	77.0169	217.1694	0	0	145.7435	0	0	0
6200	50460450	4	17	15	1	0.5	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4	0	0	77.0017	216.9619	0	0	145.1436	0	0	0
6201	50460446	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3871	0	0	79.4596	223.659	0	0	149.8283	0	0	0
6202	50460437	4	17	15	1	0.4688	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.375	0	0	83.011	232.8785	0	0	156.6131	0	0	0
6203	50460451	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3871	0	0	79.2497	223.1317	0	0	149.4075	0	0	0
6204	50460452	4	17	15	1	0.4688	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.375	0	0	81.4977	229.3014	0	0	153.6714	0	0	0
6205	50460455	4	17	15	1	0.4545	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3636	0	0	86.0618	241.0452	0	0	162.4227	0	0	0
6206	50460453	4	17	15	1	0.5357	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4286	0	0	66.4788	188.3349	0	0	125.7418	0	0	0
6207	50460441	3	11	9	1	0.6429	0.2222	1.2222	1	0.5	0	0	0	0	1	1	0	0	1	0	0	0	1	0.4286	0	0	26.9083	30.1048	0	0	47.821	0	0	0
6208	50460443	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	65.2055	184.6738	0	0	122.9667	0	0	0
6209	50460445	4	17	15	1	0.4839	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3871	0	0	79.8129	220.3646	0	0	150.7286	0	0	0
6210	50460454	4	17	15	1	0.4545	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3636	0	0	88.6099	243.9847	0	0	166.9794	0	0	0
6211	50460456	4	17	15	1	0.4545	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.3636	0	0	83.9556	235.9985	0	0	158.3561	0	0	0
6212	50460436	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	61.1148	173.0655	0	0	115.3182	0	0	0
6213	50460098	4	23	23	0	0.9583	0	1	4	1	0	0	0	0	1	3	0	0	0	0	0	0	3	0.9583	0	0	61.3262	224.3636	0	0	0	0	0	0
6214	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
6215	10404	12	24	16	4	0.8095	0.4706	1.4118	1	0.25	1	0	0	0	1	2	1	0	2	1	1	1	1	0.2857	0	0	20.8096	60.1387	33.4866	0	85.3636	46.6682	54.8655	60.1397
6216	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
6217	50457013	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.5175	239.2942	0	0	120.4428	152.1189	0	0
6218	50457016	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.0408	238.0153	0	0	119.0951	151.0449	0	0
6219	50457017	15	29	21	4	0.84	0.381	1.381	1	0.2	0	0	0	0	1	4	0	0	2	2	0	0	1	0.48	0	0	23.3843	139.7887	0	0	90.2915	118.0699	0	0
6220	50457021	15	29	21	4	0.7241	0.381	1.381	1	0.2	0	0	0	0	1	4	0	0	2	2	0	0	1	0.4138	0	0	31.9062	171.2118	0	0	116.5323	144.4361	0	0
6221	50457022	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.0408	238.0153	0	0	119.0951	151.0449	0	0
6222	50457023	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	33.1154	240.6878	0	0	122.0657	153.2902	0	0
6223	50457024	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	33.1154	240.6878	0	0	122.0657	153.2902	0	0
6224	50457015	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	33.1154	240.6878	0	0	122.0657	153.2902	0	0
6225	50457020	16	35	27	4	0.9	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.6	0	0	30.7604	227.8624	0	0	114.6867	145.7771	0	0
6226	50457018	15	29	21	4	0.7778	0.381	1.381	1	0.2	0	0	0	0	1	4	0	0	2	2	0	0	1	0.4444	0	0	27.3345	153.9829	0	0	102.2829	129.9848	0	0
6227	50457025	16	35	27	4	0.8182	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5455	0	0	36.3905	264.1289	0	0	133.1156	165.908	0	0
6228	50457026	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.5175	239.2942	0	0	120.4428	152.1189	0	0
6229	50457027	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.5175	239.2942	0	0	120.4428	152.1189	0	0
6230	50457028	16	35	27	4	0.8438	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5625	0	0	33.5295	249.1783	0	0	124.148	156.8863	0	0
6231	50457029	16	35	27	4	0.8182	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5455	0	0	35.0182	260.3413	0	0	129.2009	162.7277	0	0
6232	50457033	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.0408	238.0153	0	0	119.0951	151.0449	0	0
6233	50457019	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.0408	238.0153	0	0	119.0951	151.0449	0	0
6234	50457032	16	35	27	4	0.8182	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5455	0	0	38.0746	268.2463	0	0	137.7488	169.3677	0	0
6235	50457014	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	33.1154	240.6878	0	0	122.0657	153.2902	0	0
6236	50457030	16	35	27	4	0.871	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5806	0	0	32.5175	239.2942	0	0	120.4428	152.1189	0	0
6237	50457031	16	35	27	4	0.7941	0.2963	1.2963	2	0.3333	0	0	0	0	1	5	0	0	2	2	0	0	2	0.5294	0	0	38.1477	275.5608	0	0	138.8717	172.2499	0	0
6238	50457034	8	29	25	2	0.8065	0.16	1.16	3	0.6	0	0	0	0	1	4	0	0	0	2	0	0	2	0.6774	0	0	81.8204	313.2628	0	0	0	229.3629	0	0
6239	50457035	6	18	14	2	0.7368	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.5263	0	0	0	105.2209	0	0	0	116.1393	0	0
6240	50457036	7	24	20	2	0.8	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	2	0.64	0	0	0	239.8003	0	0	0	177.8114	0	0
6241	50457038	7	24	20	2	0.7692	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	2	0.6154	0	0	0	252.3082	0	0	0	186.3738	0	0
6242	50457039	7	24	20	2	0.7407	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	2	0.5926	0	0	0	271.9083	0	0	0	200.1978	0	0
6243	50457040	8	29	25	2	0.7576	0.16	1.16	3	0.6	0	0	0	0	1	4	0	0	0	2	0	0	2	0.6364	0	0	90.4925	353.2626	0	0	0	257.265	0	0
6244	50457041	7	23	19	2	0.76	0.2105	1.2105	2	0.5	0	0	0	0	1	3	0	0	0	2	0	0	1	0.6	0	0	64.4261	156.5714	0	0	0	172.6399	0	0
6245	50457044	6	18	14	2	0.7	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.5	0	0	0	113.0654	0	0	0	124.7017	0	0
6246	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
6247	50457042	7	24	20	2	0.7692	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	2	0.6154	0	0	0	259.3293	0	0	0	191.6354	0	0
6248	50457043	8	29	25	2	0.7813	0.16	1.16	3	0.6	0	0	0	0	1	4	0	0	0	2	0	0	2	0.6563	0	0	86.1441	333.2272	0	0	0	243.1869	0	0
6249	50457046	8	30	26	2	0.7879	0.1538	1.1538	3	0.6	0	0	0	0	0	5	0	0	0	2	0	0	2	0.6667	0	0	0	458.6398	0	0	0	255.7577	0	0
6250	50458111	10	35	29	3	0.7632	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	3	0.6579	0	0	92.4815	524.3799	0	0	164.7454	331.4952	0	0
6251	50458112	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	3	0.6757	0	0	87.376	497.0703	0	0	155.6958	313.7376	0	0
6252	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
6253	50458113	10	35	29	3	0.7436	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	3	0.641	0	0	93.8624	528.3352	0	0	166.7357	332.2561	0	0
6254	50458114	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	3	0.6944	0	0	82.2492	469.7008	0	0	146.6018	295.9177	0	0
6255	50289516	12	40	32	4	0.6667	0.25	1.25	3	0.4286	0	0	0	0	2	5	0	0	2	2	0	0	3	0.4583	0	0	208.3539	590.5546	0	0	372.0267	399.6393	0	0
6256	50289517	12	40	32	4	0.64	0.25	1.25	3	0.4286	0	0	0	0	2	5	0	0	2	2	0	0	3	0.44	0	0	225.9134	648.7111	0	0	403.5477	442.1845	0	0
6257	50289518	12	40	32	4	0.6154	0.25	1.25	3	0.4286	0	0	0	0	2	5	0	0	2	2	0	0	3	0.4231	0	0	243.5317	706.3083	0	0	435.1619	483.8938	0	0
6258	50289519	12	40	32	4	0.5926	0.25	1.25	3	0.4286	0	0	0	0	2	5	0	0	2	2	0	0	3	0.4074	0	0	261.2051	763.4762	0	0	466.8685	524.9448	0	0
6259	50289520	12	40	32	4	0.5714	0.25	1.25	3	0.4286	0	0	0	0	2	5	0	0	2	2	0	0	3	0.3929	0	0	278.9313	820.3136	0	0	498.6676	565.4699	0	0
6260	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
6261	50456402	6	29	27	1	0.6429	0.0741	1.0741	4	0.8	0	0	0	0	1	4	0	0	1	0	0	0	2	0.4286	0	0	114.4	626.0693	0	0	208.3585	0	0	0
6262	50456817	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	355.7471	0	0	0	136.7661	0	0
6263	50456821	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	353.8826	0	0	0	135.9377	0	0
6264	50456820	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.5806	0	0	0	388.8375	0	0	0	150.8175	0	0
6265	50456822	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	353.8826	0	0	0	135.9377	0	0
6266	50456824	5	24	22	1	0.7857	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6429	0	0	0	339.8954	0	0	0	129.8872	0	0
6267	50456825	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	353.8826	0	0	0	135.9377	0	0
6268	50456826	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	355.7471	0	0	0	136.7661	0	0
6269	50456818	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	357.9249	0	0	0	137.6879	0	0
6270	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
6271	50456819	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	357.9249	0	0	0	137.6879	0	0
6272	50456823	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	357.9249	0	0	0	137.6879	0	0
6273	50456827	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.6207	0	0	0	355.7471	0	0	0	136.7661	0	0
6274	50456828	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.5806	0	0	0	395.085	0	0	0	153.499	0	0
6275	50004000	6	16	12	2	0.6	0.3333	1.3333	1	0.3333	0	0	0	0	2	1	0	1	1	0	0	1	1	0.3	0	0	66.943	39.1915	0	54.1453	59.0196	0	0	81.9972
6276	50456474	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6277	50456475	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6278	50456476	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6279	50456477	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6280	50456478	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6281	50195815	3	18	18	0	0.5806	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.5806	0	0	0	377.4473	0	0	0	0	0	0
6282	50456909	3	18	18	0	0.6667	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6667	0	0	0	318.6103	0	0	0	0	0	0
6283	50456910	3	18	18	0	0.6207	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6207	0	0	0	345.7213	0	0	0	0	0	0
6284	50456911	3	18	18	0	0.6207	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6207	0	0	0	345.9961	0	0	0	0	0	0
6285	50458327	5	30	30	0	0.6818	0	1	5	1	0	0	0	0	0	5	0	0	0	0	0	0	4	0.5455	0	0	0	775.9276	0	0	0	0	0	0
6286	50458328	3	18	18	0	0.6429	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4286	0	0	0	308.6303	0	0	0	0	0	0
6287	50458329	3	18	18	0	0.6429	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4286	0	0	0	308.6303	0	0	0	0	0	0
6288	50458330	3	18	18	0	0.6429	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4286	0	0	0	308.6303	0	0	0	0	0	0
6289	50458331	3	18	18	0	0.6429	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0.4286	0	0	0	308.6303	0	0	0	0	0	0
6290	50458332	5	30	30	0	0.75	0	1	5	1	0	0	0	0	0	5	0	0	0	0	0	0	4	0.6	0	0	0	684.8027	0	0	0	0	0	0
6291	50456479	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6292	50456480	5	23	21	1	0.5833	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5	0	0	92.1297	367.9055	0	0	164.5895	0	0	0
6293	50456481	5	23	21	1	0.5676	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.4865	0	0	95.0292	378.3774	0	0	169.431	0	0	0
6294	50456482	5	23	21	1	0.6176	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5294	0	0	84.1336	341.8622	0	0	150.8013	0	0	0
6295	50456483	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6296	50456484	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6297	50456485	5	23	21	1	0.5676	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.4865	0	0	94.5723	377.7385	0	0	168.5921	0	0	0
6298	50456486	5	23	21	1	0.5676	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.4865	0	0	96.1591	381.1697	0	0	171.547	0	0	0
6299	50456488	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6300	50456494	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6301	50456489	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6302	50456473	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6303	50456495	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6304	50456497	5	23	21	1	0.5676	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.4865	0	0	93.1618	374.6828	0	0	165.994	0	0	0
6305	50456490	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6306	50456492	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.0682	352.4097	0	0	155.7144	0	0	0
6307	50456496	5	23	21	1	0.5833	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5	0	0	90.115	363.5462	0	0	160.8542	0	0	0
6308	50456487	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6309	50456471	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6310	50456472	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6311	50456493	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	88.1003	354.6413	0	0	157.632	0	0	0
6312	50456491	5	23	21	1	0.6	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	3	0.5143	0	0	87.5527	353.458	0	0	156.6087	0	0	0
6313	50456912	3	18	18	0	0.6	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6	0	0	0	360.4517	0	0	0	0	0	0
6314	50456906	3	18	18	0	0.5806	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.5806	0	0	0	373.7728	0	0	0	0	0	0
6315	50195816	3	18	18	0	0.6429	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6429	0	0	0	336.1419	0	0	0	0	0	0
6316	50456913	3	18	18	0	0.6	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0.6	0	0	0	362.63	0	0	0	0	0	0
6317	10949	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5806	0	0	0	398.2578	0	0	0	151.8733	0	0
