No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_4	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_m_2	P_VSA_m_4	P_VSA_m_5	P_VSA_e_2	P_VSA_e_3	P_VSA_e_5	P_VSA_p_2	P_VSA_p_3	P_VSA_p_4	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_1	P_VSA_s_3	P_VSA_s_4	P_VSA_s_5	P_VSA_s_6	P_VSA_ppp_L	P_VSA_ppp_D	P_VSA_ppp_A	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
60	50272682	0	25.7357	98.8021	33.3873	79.2105	13.9152	0	317.8198	23.5422	0	0	81.6058	140.8884	16.7855	0	239.2798	0	0	135.5035	103.7762	0	103.7762	135.5035	0	0	135.5035	341.362	103.7762	0	52.9969	72.1535	33.3873	80.7421	86.7673	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	9.4762	71.0653	244.9104	151.4136	0	0	0	0	0
61	50272610	10.8831	28.2702	98.8021	49.1218	59.1511	13.9152	0	376.6753	59.687	0	0	53.081	142.3611	16.7855	0	212.2276	0	0	139.5107	72.7169	36.1448	108.8617	139.5107	0	0	139.5107	436.3623	72.7169	0	62.7227	83.0366	16.7855	85.8275	89.3019	49.6827	59.179	126.7371	140.5918	0	151.5467	68.9252	63.8069	19.9098	25.1449	0	0	9.4762	73.5998	268.4526	181.0082	0	0	0	0	7.1913
62	50272735	10.8831	28.2702	98.8021	16.7855	61.2089	13.9152	0	376.6753	34.5421	0	0	53.081	137.2276	16.7855	0	207.0941	0	0	134.3772	72.7169	10.9999	83.7168	134.3772	0	0	134.3772	411.2174	72.7169	0	57.5893	83.0366	16.7855	60.6826	86.1163	49.6827	34.034	128.795	110.3134	0	153.6046	43.7802	63.8069	19.9098	0	0	0	9.4762	73.5998	268.4526	177.8226	5.2434	0	0	0	0
63	50272736	8.8252	28.2702	98.8021	16.7855	48.1512	13.9152	0	376.6753	23.5422	0	0	61.9062	124.2867	16.7855	0	202.9784	0	0	130.2615	72.7169	0	72.7169	130.2615	0	0	130.2615	400.2175	72.7169	0	55.5314	80.9787	16.7855	49.6827	98.1271	49.6827	23.0342	126.7371	108.2555	0	151.5467	41.7224	52.807	19.9098	0	0	0	18.9525	76.1343	303.7659	131.6263	0	0	0	0	0
64	8961	0	10.1381	70.8022	16.7855	13.4162	0	0	141.2532	0	0	0	15.039	79.3175	16.7855	0	111.142	0	0	61.4593	49.6827	0	49.6827	61.4593	0	0	61.4593	141.2532	49.6827	0	23.5543	37.905	0	49.6827	53.8017	32.8972	16.7855	68.1067	63.3896	0	78.2448	32.8972	32.8972	16.7855	0	0	0	28.4287	22.7999	102.2553	49.2285	0	0	0	0	0
65	50199522	17.6504	55.977	37.905	32.6063	9.5567	0	0	129.4821	72.2293	0	0	73.6274	14.2614	40.6617	0	128.5505	0	0	77.6426	50.9079	25.1449	76.0529	77.6426	0	0	77.6426	201.7115	50.9079	0	22.0872	55.5554	18.0108	58.0421	70.1812	50.9079	25.1449	0	54.7444	0	68.5267	75.6925	50.9079	25.1449	0	0	0	22.1381	38.5669	141.7151	47.0844	0	0	4.7046	0	0
66	50272619	0	28.2702	98.8021	33.3873	79.2105	13.9152	0	341.362	23.5422	0	0	84.1403	140.8884	16.7855	0	241.8143	0	0	138.0381	103.7762	0	103.7762	138.0381	0	0	138.0381	364.9042	103.7762	0	55.5314	72.1535	33.3873	80.7421	89.3019	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	3.1243	16.7855	31.0594	0	18.9525	64.1236	265.6958	154.1703	0	0	0	0	0
67	50272618	0	28.2702	98.8021	33.3873	79.2105	13.9152	0	341.362	23.5422	0	0	84.1403	140.8884	16.7855	0	241.8143	0	0	138.0381	103.7762	0	103.7762	138.0381	0	0	138.0381	364.9042	103.7762	0	55.5314	72.1535	33.3873	80.7421	89.3019	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	0	83.0761	268.4526	151.4136	0	0	0	0	0
68	50272627	0	28.2702	98.8021	33.3873	79.2105	13.9152	0	341.362	23.5422	0	0	84.1403	140.8884	16.7855	0	241.8143	0	0	138.0381	103.7762	0	103.7762	138.0381	0	0	138.0381	364.9042	103.7762	0	55.5314	72.1535	33.3873	80.7421	89.3019	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	9.4762	73.5998	268.4526	151.4136	0	0	0	0	0
69	50272628	0	25.7357	98.8021	63.6657	79.2105	13.9152	0	317.8198	48.6871	0	0	81.6058	146.0219	16.7855	0	244.4132	0	0	140.637	103.7762	25.1449	128.9212	140.637	0	0	140.637	366.5069	103.7762	0	58.1304	72.1535	33.3873	105.887	86.7673	49.6827	79.2384	126.7371	147.5813	0	151.5467	89.1015	52.807	28.2692	16.7855	31.0594	0	18.9525	55.8689	247.8737	154.1703	0	5.1335	0	0	0
70	50272630	0	25.7357	98.8021	63.6657	79.2105	13.9152	0	317.8198	48.6871	0	0	81.6058	146.0219	16.7855	0	244.4132	0	0	140.637	103.7762	25.1449	128.9212	140.637	0	0	140.637	366.5069	103.7762	0	58.1304	72.1535	33.3873	105.887	86.7673	49.6827	79.2384	126.7371	147.5813	0	151.5467	89.1015	52.807	45.0548	0	31.0594	0	0	74.8214	250.6305	151.4136	0	5.1335	0	0	0
71	50272631	0	25.7357	98.8021	63.6657	79.2105	13.9152	0	317.8198	48.6871	0	0	81.6058	146.0219	16.7855	0	244.4132	0	0	140.637	103.7762	25.1449	128.9212	140.637	0	0	140.637	366.5069	103.7762	0	58.1304	72.1535	33.3873	105.887	86.7673	49.6827	79.2384	126.7371	147.5813	0	151.5467	89.1015	52.807	45.0548	0	31.0594	0	9.4762	65.3452	250.6305	151.4136	0	5.1335	0	0	0
72	50272633	0	30.8048	98.8021	33.3873	79.2105	13.9152	0	364.9042	23.5422	0	0	86.6749	140.8884	16.7855	0	244.3488	0	0	140.5726	103.7762	0	103.7762	140.5726	0	0	140.5726	388.4464	103.7762	0	58.0659	72.1535	33.3873	80.7421	91.8364	49.6827	54.0935	126.7371	108.2555	0	154.0812	63.9565	52.807	19.9098	0	31.0594	0	12.0108	73.5998	291.9948	151.4136	0	0	0	0	0
73	50272680	8.8252	46.281	65.9049	63.2369	79.2105	13.9152	0	376.6753	48.6871	0	0	110.9763	112.6959	16.7855	0	240.4577	0	0	151.5679	88.8898	25.1449	114.0347	151.5679	0	0	151.5679	425.3624	88.8898	0	60.2361	80.9787	51.398	72.9898	98.1271	34.7963	79.2384	126.7371	108.2555	0	151.5467	65.0295	37.9206	45.0548	0	31.0594	0	9.4762	73.5998	309.8343	154.1703	0	0	4.7046	0	0
74	50272681	0	23.2012	98.8021	33.3873	79.2105	13.9152	0	294.2775	23.5422	0	0	79.0713	140.8884	16.7855	0	236.7452	0	0	132.969	103.7762	0	103.7762	132.969	0	0	132.969	317.8198	103.7762	0	50.4624	72.1535	33.3873	80.7421	84.2328	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	9.4762	66.425	223.4739	151.4136	0	0	0	0	0
75	50272685	0	28.2702	108.2783	16.7855	44.9656	13.9152	0	353.1331	23.5422	0	0	53.081	130.5774	16.7855	0	200.4439	0	0	127.727	72.7169	0	72.7169	127.727	0	0	127.727	376.6753	72.7169	0	52.3458	81.6298	16.7855	49.6827	95.5925	49.6827	23.0342	133.0278	114.5462	0	157.8374	32.8972	52.807	19.9098	0	0	0	37.905	54.6473	268.4526	143.3974	0	0	0	0	0
76	50151982	0	51.0293	75.3812	46.4513	77.8747	24.2003	0	258.9642	58.1945	0	0	101.9985	126.5149	0	0	228.5134	0	0	141.5227	86.9907	34.6523	121.643	141.5227	0	0	141.5227	317.1587	86.9907	0	49.5398	81.6298	33.3873	98.6088	85.4544	49.6827	71.9603	128.377	127.5456	0	143.0485	89.1015	62.3144	28.2692	0	31.0594	0	0	79.2286	168.7703	161.0405	4.8362	5.4488	0	4.7046	0
77	50272620	0	28.2702	98.8021	33.3873	79.2105	13.9152	0	341.362	23.5422	0	0	84.1403	140.8884	16.7855	0	241.8143	0	0	138.0381	103.7762	0	103.7762	138.0381	0	0	138.0381	364.9042	103.7762	0	55.5314	72.1535	33.3873	80.7421	89.3019	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	0	83.0761	268.4526	151.4136	0	0	0	0	0
78	50272629	0	25.7357	98.8021	63.6657	79.2105	13.9152	0	317.8198	48.6871	0	0	81.6058	146.0219	16.7855	0	244.4132	0	0	140.637	103.7762	25.1449	128.9212	140.637	0	0	140.637	366.5069	103.7762	0	58.1304	72.1535	33.3873	105.887	86.7673	49.6827	79.2384	126.7371	147.5813	0	151.5467	89.1015	52.807	45.0548	0	31.0594	0	0	74.8214	250.6305	151.4136	0	5.1335	0	0	0
79	50272632	0	25.7357	98.8021	33.3873	79.2105	13.9152	0	317.8198	23.5422	0	0	81.6058	140.8884	16.7855	0	239.2798	0	0	135.5035	103.7762	0	103.7762	135.5035	0	0	135.5035	341.362	103.7762	0	52.9969	72.1535	33.3873	80.7421	86.7673	49.6827	54.0935	126.7371	108.2555	0	149.0122	63.9565	52.807	19.9098	0	31.0594	0	9.4762	71.0653	244.9104	151.4136	0	0	0	0	0
80	50272682	0	25.7357	98.8021	33.3873	79.2105	13.9152	0	317.8198	23.5422	0	0	81.6058	140.8884	16.7855	0	239.2798	0	0	135.5035	103.7762	0	103.7762	135.5035	0	0	135.5035	341.362	103.7762	0	52.9969	72.1535	33.3873	80.7421	86.7673	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	9.4762	71.0653	244.9104	151.4136	0	0	0	0	0
81	50272618	0	28.2702	98.8021	33.3873	79.2105	13.9152	0	341.362	23.5422	0	0	84.1403	140.8884	16.7855	0	241.8143	0	0	138.0381	103.7762	0	103.7762	138.0381	0	0	138.0381	364.9042	103.7762	0	55.5314	72.1535	33.3873	80.7421	89.3019	49.6827	54.0935	126.7371	108.2555	0	151.5467	63.9565	52.807	19.9098	0	31.0594	0	0	83.0761	268.4526	151.4136	0	0	0	0	0
82	50451933	10.8831	31.1858	118.4933	35.5218	58.2254	0	0	329.5909	175.8556	42.6833	0	34.3101	104.4517	14.7197	0	153.4814	0	0	150.3571	3.1243	100.8279	103.9522	150.3571	0	0	150.3571	548.1298	3.1243	0	63.6641	89.8174	0	100.8279	102.4574	42.6833	103.9522	88.4352	133.4332	0	131.693	78.7113	78.8073	25.1449	0	0	0	5.0691	78.3818	292.8734	195.2275	20.9737	5.1335	0	0	0
83	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
84	50451936	19.7083	28.6512	75.81	35.5218	58.2254	0	0	341.362	152.3134	0	0	40.6007	104.4517	14.7197	0	159.7721	0	0	156.6478	3.1243	58.1446	61.2689	156.6478	0	0	156.6478	493.6754	3.1243	0	61.1296	98.6426	0	58.1446	108.7481	0	61.2689	88.4352	133.4332	0	131.693	44.8532	36.124	25.1449	0	0	0	13.8943	75.8473	304.6445	171.6853	20.9737	5.1335	0	0	0
85	50451937	10.8831	26.1167	118.4933	35.5218	58.2254	0	0	282.5064	175.8556	42.6833	0	29.241	104.4517	14.7197	0	148.4124	0	0	145.2881	3.1243	100.8279	103.9522	145.2881	0	0	145.2881	501.0454	3.1243	0	58.595	89.8174	0	100.8279	97.3883	42.6833	103.9522	88.4352	133.4332	0	131.693	78.7113	78.8073	25.1449	0	0	0	0	78.3818	245.789	195.2275	20.9737	5.1335	0	0	0
86	50451938	19.7083	23.5822	75.81	35.5218	58.2254	0	0	294.2775	152.3134	0	0	35.5317	104.4517	14.7197	0	154.7031	0	0	151.5787	3.1243	58.1446	61.2689	151.5787	0	0	151.5787	446.591	3.1243	0	56.0605	98.6426	0	58.1446	103.679	0	61.2689	88.4352	133.4332	0	131.693	44.8532	36.124	25.1449	0	0	0	8.8252	75.8473	257.5601	171.6853	20.9737	5.1335	0	0	0
87	50451948	19.7083	21.0476	75.81	35.5218	58.2254	0	0	270.7353	152.3134	0	0	32.9971	104.4517	14.7197	0	152.1685	0	0	149.0442	3.1243	58.1446	61.2689	149.0442	0	0	149.0442	423.0488	3.1243	0	53.526	98.6426	0	58.1446	101.1445	0	61.2689	88.4352	133.4332	0	131.693	44.8532	36.124	25.1449	0	0	0	8.8252	73.3127	234.0179	171.6853	20.9737	5.1335	0	0	0
88	50025480	32.6492	0	56.8575	78.2052	71.3444	0	0	176.5665	111.8278	0	0	0	112.5087	14.7197	0	127.2284	0	0	127.2284	0	111.8278	111.8278	127.2284	0	0	127.2284	288.3944	0	0	37.7218	89.5067	0	111.8278	63.2286	42.6833	111.8278	74.7261	119.7242	0	105.5791	100.4774	86.6829	25.1449	0	0	0	0	37.905	22.1381	212.4013	10.4869	15.6203	5.2434	0	0
89	50049402	21.7661	0	66.3337	78.2052	55.1011	0	0	153.0243	100.8279	0	0	0	105.8585	14.7197	0	120.5782	0	0	120.5782	0	100.8279	100.8279	120.5782	0	0	120.5782	253.8523	0	0	32.4783	88.0998	0	100.8279	72.7049	42.6833	100.8279	78.9589	123.957	0	109.812	89.5944	75.683	25.1449	0	0	0	0	47.3812	22.1381	177.976	10.4869	15.6203	0	0	0
90	50451949	10.8831	23.5822	118.4933	35.5218	58.2254	0	0	258.9642	175.8556	42.6833	0	26.7065	104.4517	14.7197	0	145.8778	0	0	142.7535	3.1243	100.8279	103.9522	142.7535	0	0	142.7535	477.5032	3.1243	0	56.0605	89.8174	0	100.8279	94.8538	42.6833	103.9522	88.4352	133.4332	0	131.693	78.7113	78.8073	25.1449	0	0	0	0	75.8473	222.2468	195.2275	20.9737	5.1335	0	0	0
91	50451950	10.8831	28.6512	118.4933	35.5218	58.2254	0	0	306.0487	175.8556	42.6833	0	31.7755	104.4517	14.7197	0	150.9469	0	0	147.8226	3.1243	100.8279	103.9522	147.8226	0	0	147.8226	524.5876	3.1243	0	61.1296	89.8174	0	100.8279	99.9229	42.6833	103.9522	88.4352	133.4332	0	131.693	78.7113	78.8073	25.1449	0	0	0	2.5345	78.3818	269.3312	195.2275	20.9737	5.1335	0	0	0
92	85573	10.8831	0	75.81	78.2052	38.8578	0	0	129.4821	89.828	0	0	0	99.2083	14.7197	0	113.9279	0	0	113.9279	0	89.828	89.828	113.9279	0	0	113.9279	219.3102	0	0	27.2349	86.693	0	89.828	82.1811	42.6833	89.828	83.1917	128.1898	0	114.0448	78.7113	64.6831	25.1449	0	0	0	0	56.8575	22.1381	143.5508	15.7303	5.1335	0	0	0
93	50451961	19.7083	26.1167	75.81	35.5218	58.2254	0	0	317.8198	152.3134	0	0	38.0662	104.4517	14.7197	0	157.2376	0	0	154.1133	3.1243	58.1446	61.2689	154.1133	0	0	154.1133	470.1332	3.1243	0	58.595	98.6426	0	58.1446	106.2135	0	61.2689	88.4352	133.4332	0	131.693	44.8532	36.124	25.1449	0	0	0	11.3597	75.8473	281.1023	171.6853	20.9737	5.1335	0	0	0
94	50284329	17.6504	49.5134	18.5237	82.5174	16.3987	68.8344	45.192	211.8798	58.8555	0	0	92.1811	46.7853	67.3872	45.192	206.3536	45.192	0	160.1441	91.4015	0	91.4015	160.1441	0	45.192	114.9521	270.7353	91.4015	0	21.189	58.4347	53.0521	118.8699	72.5475	36.0215	55.38	95.4291	95.4291	0	95.4291	86.1637	36.0215	5.0234	50.3566	0	23.3212	28.3903	56.5518	213.1784	51.9469	57.2063	0.2845	0	0	0
95	50284331	17.2216	47.4077	18.5237	82.5174	16.3987	68.8344	45.192	188.3376	58.8555	0	0	81.2502	55.1817	67.3872	45.192	203.819	45.192	0	157.6096	91.4015	0	91.4015	157.6096	0	45.192	112.4175	247.1931	91.4015	0	19.0833	58.0058	53.0521	118.8699	63.7223	36.0215	55.38	95.4291	95.4291	0	95.4291	85.7349	36.0215	5.0234	50.3566	0	23.3212	17.0306	69.5884	185.4248	51.9469	57.2063	0.2845	0	0	0
96	50284335	17.2216	42.3386	18.5237	82.5174	16.3987	68.8344	45.192	164.7954	35.3133	0	0	76.1812	55.1817	67.3872	45.192	198.75	45.192	0	152.5405	91.4015	0	91.4015	152.5405	0	45.192	107.3485	200.1087	91.4015	0	14.0142	58.0058	53.0521	118.8699	58.6533	36.0215	55.38	95.4291	95.4291	0	95.4291	85.7349	36.0215	5.0234	50.3566	0	23.3212	17.0306	62.4136	140.4461	51.9469	57.2063	0.2845	0	0	0
97	50284333	8.8252	44.4443	65.9049	82.5174	19.5843	68.8344	45.192	211.8798	35.3133	0	0	78.2869	97.3521	67.3872	45.192	243.0261	45.192	0	196.8166	91.4015	0	91.4015	196.8166	0	45.192	151.6246	247.1931	91.4015	0	19.3055	96.9907	53.0521	118.8699	109.2201	36.0215	55.38	145.9959	145.9959	0	145.9959	77.3385	36.0215	5.0234	50.3566	0	23.3212	64.4118	57.2028	130.7807	110.8024	57.2063	0.2845	0	0	0
98	50284336	17.2216	44.8731	18.5237	82.5174	16.3987	68.8344	45.192	188.3376	35.3133	0	0	78.7157	55.1817	67.3872	45.192	201.2845	45.192	0	155.075	91.4015	0	91.4015	155.075	0	45.192	109.883	223.6509	91.4015	0	16.5488	58.0058	53.0521	118.8699	61.1878	36.0215	55.38	95.4291	95.4291	0	95.4291	85.7349	36.0215	5.0234	50.3566	0	23.3212	17.0306	62.4136	166.5228	51.9469	57.2063	0.2845	0	0	0
99	50199522	17.6504	55.977	37.905	32.6063	9.5567	0	0	129.4821	72.2293	0	0	73.6274	14.2614	40.6617	0	128.5505	0	0	77.6426	50.9079	25.1449	76.0529	77.6426	0	0	77.6426	201.7115	50.9079	0	22.0872	55.5554	18.0108	58.0421	70.1812	50.9079	25.1449	0	54.7444	0	68.5267	75.6925	50.9079	25.1449	0	0	0	22.1381	38.5669	141.7151	47.0844	0	0	4.7046	0	0
100	50284430	17.6504	46.9789	18.5237	82.5174	16.3987	68.8344	45.192	188.3376	58.8555	0	0	89.6466	46.7853	67.3872	45.192	203.819	45.192	0	157.6096	91.4015	0	91.4015	157.6096	0	45.192	112.4175	247.1931	91.4015	0	18.6545	58.4347	53.0521	118.8699	70.013	36.0215	55.38	95.4291	95.4291	0	95.4291	86.1637	36.0215	5.0234	50.3566	0	23.3212	25.8558	58.6575	187.5305	51.9469	57.2063	0.2845	0	0	0
101	50284424	8.8252	46.9789	18.5237	99.1191	47.4581	68.8344	45.192	176.5665	35.3133	0	0	111.8808	63.387	67.3872	45.192	242.6549	45.192	0	165.3861	122.4609	0	122.4609	165.3861	0	45.192	120.1941	211.8798	122.4609	0	18.6545	49.6095	69.6538	149.9292	61.1878	36.0215	86.4394	95.4291	95.4291	0	95.4291	108.3978	36.0215	5.0234	50.3566	31.0594	23.3212	17.0306	54.0172	131.2095	94.1965	57.2063	0.2845	0	0	0
102	50284433	8.8252	42.3386	36.5344	82.5174	13.2744	68.8344	45.192	129.4821	35.3133	0	0	91.0676	46.7853	67.3872	45.192	205.24	45.192	0	144.1441	106.2879	0	106.2879	144.1441	0	45.192	98.9521	164.7954	106.2879	0	14.0142	46.4851	71.0628	118.8699	58.6533	54.0323	52.2557	95.4291	95.4291	0	95.4291	77.3385	54.0323	1.8991	50.3566	0	23.3212	17.0306	54.0172	105.1328	51.9469	57.2063	0.2845	0	0	0
103	50284339	17.6504	44.4443	18.5237	82.5174	16.3987	68.8344	45.192	153.0243	70.6266	0	0	87.1121	46.7853	67.3872	45.192	201.2845	45.192	0	155.075	91.4015	0	91.4015	155.075	0	45.192	109.883	223.6509	91.4015	0	16.1199	58.4347	53.0521	118.8699	67.4785	36.0215	55.38	95.4291	95.4291	0	95.4291	86.1637	36.0215	5.0234	50.3566	0	23.3212	25.8558	56.1229	163.9883	51.9469	57.2063	0.2845	0	0	0
104	50284334	17.6504	45.4629	18.5237	112.367	13.2744	68.8344	45.192	164.7954	60.4582	0	0	85.0064	51.4899	67.3872	45.192	203.8835	45.192	0	157.674	91.4015	25.1449	116.5464	157.674	0	45.192	112.482	225.2537	91.4015	0	18.7189	58.4347	53.0521	144.0148	67.4785	36.0215	80.5249	95.4291	95.4291	0	95.4291	111.3086	39.1458	27.044	50.3566	0	23.3212	17.0306	54.0172	123.6234	77.5948	57.2063	0.2845	4.7046	0	0
105	50284332	8.8252	44.4443	18.5237	99.1191	47.4581	68.8344	45.192	153.0243	35.3133	0	0	109.3462	63.387	67.3872	45.192	240.1204	45.192	0	162.8516	122.4609	0	122.4609	162.8516	0	45.192	117.6596	188.3376	122.4609	0	16.1199	49.6095	69.6538	149.9292	58.6533	36.0215	86.4394	95.4291	95.4291	0	95.4291	108.3978	36.0215	5.0234	50.3566	31.0594	23.3212	17.0306	54.0172	105.1328	94.1965	57.2063	0.2845	0	0	0
106	50284431	8.8252	44.4443	18.5237	82.5174	16.3987	120.9573	45.192	164.7954	35.3133	0	0	78.2869	70.1065	84.4177	45.192	232.8111	45.192	0	186.6017	91.4015	0	91.4015	186.6017	0	45.192	141.4096	200.1087	91.4015	0	16.1199	49.6095	70.0826	142.1911	99.0051	36.0215	55.38	95.4291	95.4291	0	95.4291	100.6597	36.0215	5.0234	50.3566	0	46.6425	34.0611	54.0172	105.1328	77.5948	68.9774	0.2845	0	0	0
107	50284434	8.8252	44.8731	36.5344	82.5174	13.2744	68.8344	45.192	153.0243	35.3133	0	0	93.6021	46.7853	67.3872	45.192	207.7746	45.192	0	146.6787	106.2879	0	106.2879	146.6787	0	45.192	101.4866	188.3376	106.2879	0	16.5488	46.4851	71.0628	118.8699	61.1878	54.0323	52.2557	95.4291	95.4291	0	95.4291	77.3385	54.0323	1.8991	50.3566	0	23.3212	17.0306	54.0172	131.2095	51.9469	57.2063	0.2845	0	0	0
108	50284337	17.6504	46.9789	18.5237	82.5174	16.3987	68.8344	45.192	176.5665	70.6266	0	0	89.6466	46.7853	67.3872	45.192	203.819	45.192	0	157.6096	91.4015	0	91.4015	157.6096	0	45.192	112.4175	247.1931	91.4015	0	18.6545	58.4347	53.0521	118.8699	70.013	36.0215	55.38	95.4291	95.4291	0	95.4291	86.1637	36.0215	5.0234	50.3566	0	23.3212	25.8558	56.1229	190.065	51.9469	57.2063	0.2845	0	0	0
109	50284432	8.8252	47.4077	36.5344	82.5174	13.2744	68.8344	45.192	153.0243	58.8555	0	0	96.1367	46.7853	67.3872	45.192	210.3091	45.192	0	149.2132	106.2879	0	106.2879	149.2132	0	45.192	104.0212	211.8798	106.2879	0	19.0833	46.4851	71.0628	118.8699	63.7223	54.0323	52.2557	95.4291	95.4291	0	95.4291	77.3385	54.0323	1.8991	50.3566	0	23.3212	17.0306	61.192	150.1115	51.9469	57.2063	0.2845	0	0	0
110	50284338	8.8252	50.7614	18.5237	82.5174	19.5231	68.8344	45.192	223.6509	35.3133	0	0	87.7283	46.7853	67.3872	45.192	201.9007	45.192	0	152.5669	94.5258	0	94.5258	152.5669	0	45.192	107.3749	258.9642	94.5258	0	22.437	52.7338	53.0521	118.8699	58.6533	36.0215	58.5043	95.4291	95.4291	0	110.1006	77.3385	36.0215	8.1477	50.3566	0	23.3212	17.0306	54.0172	207.7244	51.9469	57.2063	0.2845	0	0	0
111	50199522	17.6504	55.977	37.905	32.6063	9.5567	0	0	129.4821	72.2293	0	0	73.6274	14.2614	40.6617	0	128.5505	0	0	77.6426	50.9079	25.1449	76.0529	77.6426	0	0	77.6426	201.7115	50.9079	0	22.0872	55.5554	18.0108	58.0421	70.1812	50.9079	25.1449	0	54.7444	0	68.5267	75.6925	50.9079	25.1449	0	0	0	22.1381	38.5669	141.7151	47.0844	0	0	4.7046	0	0
112	50169856	38.9877	10.9573	56.8575	30.2784	64.5353	0	0	294.2775	117.0001	0	0	26.0312	117.4405	0	0	143.4716	0	0	137.223	6.2486	58.1446	64.3932	137.223	0	0	137.223	411.2777	6.2486	0	41.3778	102.0938	0	58.1446	77.7739	0	64.3932	82.1445	112.4229	0	104.4839	64.1326	36.124	28.2692	0	0	0	18.9525	61.4977	202.4806	186.5615	5.2434	10.4869	5.1335	0	0
113	50248848	21.7661	16.4552	56.8575	30.2784	48.3532	0	0	270.7353	94.2291	0	0	19.5796	106.9862	0	0	126.5658	0	0	123.4415	3.1243	47.1447	50.269	123.4415	0	0	123.4415	364.9645	3.1243	0	44.8179	81.7479	0	47.1447	79.7379	0	50.269	80.0866	110.365	0	100.1594	46.911	21.9998	28.2692	0	0	0	37.905	42.8588	181.8578	163.0193	0	15.6203	0	0	0
114	50248747	21.7661	13.9207	66.3337	30.2784	51.5388	0	0	247.1931	94.2291	0	0	17.045	110.1718	9.4762	0	136.6931	0	0	133.5688	3.1243	47.1447	50.269	133.5688	0	0	133.5688	341.4223	3.1243	0	45.4689	91.2242	0	47.1447	89.8652	0	50.269	80.0866	123.0269	0	103.345	46.911	21.9998	28.2692	0	0	0	37.905	47.2659	152.2646	174.7904	0	15.6203	0	0	0
115	50169866	30.1625	13.0631	56.8575	30.2784	64.5353	0	0	306.0487	81.6868	0	0	19.3117	117.4405	0	0	136.7521	0	0	130.5035	6.2486	58.1446	64.3932	130.5035	0	0	130.5035	387.7354	6.2486	0	43.4835	93.2686	0	58.1446	68.9487	0	64.3932	82.1445	112.4229	0	104.4839	55.3074	36.124	28.2692	0	0	0	18.9525	52.6725	192.8152	174.7904	5.2434	10.4869	5.1335	0	0
116	50169855	30.5913	14.3495	56.8575	30.2784	61.411	0	0	235.422	164.0845	0	0	26.2991	109.0441	0	0	135.3431	0	0	132.2188	3.1243	58.1446	61.2689	132.2188	0	0	132.2188	399.5065	3.1243	0	44.77	90.5731	0	58.1446	85.3775	0	61.2689	82.1445	112.4229	0	104.7518	55.7362	32.9997	28.2692	0	0	0	21.487	62.3818	182.2866	186.5615	5.2434	10.4869	5.1335	0	0
117	50248712	38.9877	6.7459	66.3337	30.2784	51.5388	0	0	258.9642	82.458	0	0	18.6955	118.5682	9.4762	0	146.7399	0	0	143.6156	3.1243	47.1447	50.269	143.6156	0	0	143.6156	341.4223	3.1243	0	38.2941	108.4457	0	47.1447	93.6213	0	50.269	80.0866	123.0269	0	90.9402	64.1326	25.1241	25.1449	0	0	0	46.7302	48.4875	152.2646	174.7904	0	15.6203	0	0	0
118	50169860	47.3841	2.5345	56.8575	30.2784	61.411	0	0	235.422	117.0001	0	0	14.484	125.8368	0	0	140.3209	0	0	137.1966	3.1243	58.1446	61.2689	137.1966	0	0	137.1966	352.4221	3.1243	0	32.955	107.3659	0	58.1446	77.7739	0	61.2689	82.1445	112.4229	0	89.8125	72.529	36.124	25.1449	0	0	0	18.9525	69.8941	135.2022	186.5615	5.2434	10.4869	5.1335	0	0
